  Epoch    Dlat    DLon    DHoriz  Dheight 
  498399  -0.520  -1.026   1.150   1.768  
  498400  -0.524  -1.025   1.151   1.765  
  498401  -0.524  -1.028   1.154   1.771  
  498402  -0.527  -1.030   1.157   1.770  
  498403  -0.525  -1.029   1.155   1.769  
  498404  -0.521  -1.031   1.156   1.764  
  498405  -0.520  -1.030   1.154   1.766  
  498406  -0.519  -1.028   1.152   1.766  
  498407  -0.521  -1.029   1.153   1.769  
  498408  -0.523  -1.032   1.157   1.773  
  498409  -0.525  -1.030   1.156   1.769  
  498410  -0.531  -1.030   1.158   1.772  
  498411  -0.528  -1.030   1.158   1.769  
  498412  -0.527  -1.032   1.159   1.777  
  498413  -0.527  -1.032   1.158   1.773  
  498414  -0.521  -1.029   1.153   1.772  
  498415  -0.524  -1.024   1.150   1.772  
  498416  -0.525  -1.024   1.151   1.766  
  498417  -0.520  -1.025   1.149   1.759  
  498418  -0.517  -1.028   1.150   1.760  
  498419  -0.516  -1.028   1.151   1.760  
  498420  -0.517  -1.029   1.151   1.756  
  498421  -0.514  -1.026   1.148   1.753  
  498422  -0.516  -1.027   1.149   1.759  
  498423  -0.512  -1.024   1.145   1.757  
  498424  -0.514  -1.024   1.146   1.756  
  498425  -0.509  -1.022   1.142   1.753  
  498426  -0.506  -1.022   1.140   1.751  
  498427  -0.502  -1.018   1.136   1.748  
  498428  -0.503  -1.017   1.134   1.745  
  498429  -0.500  -1.016   1.132   1.737  
  498430  -0.498  -1.012   1.128   1.733  
  498431  -0.493  -1.006   1.120   1.730  
  498432  -0.482  -0.997   1.107   1.704  
  498433  -0.462  -0.971   1.075   1.660  
  498434  -0.504  -1.032   1.148   1.762  
  498435  -0.504  -1.032   1.149   1.762  
  498436  -0.503  -1.032   1.148   1.761  
  498437  -0.505  -1.036   1.152   1.762  
  498438  -0.506  -1.036   1.153   1.761  
  498439  -0.504  -1.032   1.149   1.765  
  498440  -0.505  -1.031   1.148   1.765  
  498441  -0.503  -1.033   1.149   1.766  
  498442  -0.501  -1.032   1.147   1.768  
  498443  -0.501  -1.032   1.147   1.760  
  498444  -0.503  -1.032   1.148   1.764  
  498445  -0.505  -1.028   1.145   1.759  
  498446  -0.500  -1.027   1.142   1.759  
  498447  -0.500  -1.028   1.144   1.759  
  498448  -0.503  -1.030   1.146   1.759  
  498449  -0.500  -1.032   1.147   1.754  
  498450  -0.500  -1.032   1.147   1.754  
  498451  -0.502  -1.032   1.148   1.752  
  498452  -0.499  -1.034   1.148   1.757  
  498453  -0.496  -1.033   1.146   1.755  
  498454  -0.494  -1.033   1.145   1.755  
  498455  -0.496  -1.034   1.147   1.753  
  498456  -0.497  -1.033   1.146   1.749  
  498457  -0.497  -1.032   1.145   1.753  
  498458  -0.497  -1.031   1.144   1.746  
  498459  -0.503  -1.028   1.144   1.750  
  498460  -0.500  -1.031   1.146   1.753  
  498461  -0.506  -1.033   1.151   1.756  
  498462  -0.505  -1.033   1.150   1.759  
  498463  -0.510  -1.037   1.155   1.755  
  498464  -0.512  -1.037   1.156   1.757  
  498465  -0.516  -1.036   1.158   1.759  
  498466  -0.513  -1.037   1.157   1.750  
  498467  -0.514  -1.039   1.159   1.751  
  498468  -0.516  -1.036   1.158   1.754  
  498469  -0.517  -1.033   1.155   1.756  
  498470  -0.517  -1.034   1.156   1.756  
  498471  -0.517  -1.034   1.156   1.757  
  498472  -0.519  -1.035   1.158   1.757  
  498473  -0.519  -1.038   1.161   1.754  
  498474  -0.517  -1.039   1.160   1.756  
  498475  -0.514  -1.040   1.160   1.752  
  498476  -0.517  -1.036   1.158   1.754  
  498477  -0.514  -1.036   1.157   1.747  
  498478  -0.513  -1.040   1.159   1.738  
  498479  -0.518  -1.042   1.163   1.743  
  498480  -0.525  -1.043   1.167   1.746  
  498481  -0.531  -1.047   1.174   1.755  
  498482  -0.529  -1.045   1.171   1.746  
  498483  -0.532  -1.048   1.175   1.752  
  498484  -0.532  -1.052   1.179   1.757  
  498485  -0.534  -1.052   1.180   1.753  
  498486  -0.534  -1.056   1.183   1.755  
  498487  -0.535  -1.058   1.186   1.748  
  498488  -0.536  -1.063   1.191   1.752  
  498489  -0.538  -1.063   1.192   1.752  
  498490  -0.537  -1.065   1.193   1.753  
  498491  -0.540  -1.065   1.195   1.758  
  498492  -0.539  -1.067   1.195   1.756  
  498493  -0.542  -1.065   1.195   1.757  
  498494  -0.539  -1.067   1.195   1.760  
  498495  -0.540  -1.067   1.196   1.752  
  498496  -0.543  -1.067   1.197   1.754  
  498497  -0.540  -1.067   1.196   1.754  
  498498  -0.541  -1.069   1.198   1.752  
  498499  -0.546  -1.071   1.202   1.753  
  498500  -0.547  -1.067   1.199   1.753  
  498501  -0.548  -1.069   1.201   1.756  
  498502  -0.549  -1.069   1.202   1.759  
  498503  -0.549  -1.071   1.203   1.753  
  498504  -0.549  -1.070   1.203   1.753  
  498505  -0.548  -1.068   1.201   1.750  
  498506  -0.550  -1.065   1.199   1.746  
  498507  -0.551  -1.065   1.199   1.745  
  498508  -0.548  -1.067   1.200   1.745  
  498509  -0.549  -1.067   1.200   1.747  
  498510  -0.551  -1.068   1.201   1.740  
  498511  -0.547  -1.067   1.199   1.739  
  498512  -0.551  -1.065   1.199   1.738  
  498513  -0.553  -1.063   1.199   1.735  
  498514  -0.548  -1.065   1.198   1.730  
  498515  -0.549  -1.065   1.198   1.730  
  498516  -0.550  -1.061   1.195   1.733  
  498517  -0.551  -1.060   1.194   1.732  
  498518  -0.551  -1.059   1.194   1.734  
  498519  -0.549  -1.062   1.196   1.734  
  498520  -0.552  -1.061   1.196   1.729  
  498521  -0.547  -1.063   1.195   1.729  
  498522  -0.546  -1.064   1.195   1.727  
  498523  -0.547  -1.064   1.196   1.725  
  498524  -0.549  -1.066   1.199   1.724  
  498525  -0.551  -1.067   1.201   1.724  
  498526  -0.550  -1.067   1.200   1.718  
  498527  -0.547  -1.069   1.201   1.719  
  498528  -0.552  -1.070   1.204   1.718  
  498529  -0.553  -1.066   1.201   1.713  
  498530  -0.549  -1.069   1.201   1.714  
  498531  -0.550  -1.069   1.202   1.711  
  498532  -0.549  -1.067   1.200   1.712  
  498533  -0.549  -1.065   1.198   1.707  
  498534  -0.547  -1.069   1.201   1.705  
  498535  -0.545  -1.067   1.198   1.704  
  498536  -0.546  -1.067   1.199   1.697  
  498537  -0.547  -1.070   1.201   1.694  
  498538  -0.544  -1.069   1.199   1.693  
  498539  -0.544  -1.067   1.197   1.692  
  498540  -0.545  -1.066   1.198   1.691  
  498541  -0.548  -1.065   1.198   1.692  
  498542  -0.547  -1.066   1.198   1.687  
  498543  -0.546  -1.062   1.194   1.683  
  498544  -0.542  -1.061   1.192   1.679  
  498545  -0.537  -1.062   1.190   1.677  
  498546  -0.537  -1.063   1.191   1.671  
  498547  -0.540  -1.061   1.191   1.676  
  498548  -0.541  -1.059   1.189   1.674  
  498549  -0.536  -1.060   1.187   1.668  
  498550  -0.534  -1.058   1.185   1.666  
  498551  -0.534  -1.059   1.186   1.664  
  498552  -0.532  -1.055   1.182   1.663  
  498553  -0.531  -1.057   1.183   1.656  
  498554  -0.534  -1.056   1.183   1.652  
  498555  -0.525  -1.058   1.181   1.649  
  498556  -0.527  -1.054   1.179   1.647  
  498557  -0.527  -1.053   1.178   1.647  
  498558  -0.527  -1.053   1.177   1.647  
  498559  -0.530  -1.048   1.174   1.643  
  498560  -0.529  -1.047   1.173   1.637  
  498561  -0.526  -1.049   1.173   1.636  
  498562  -0.525  -1.048   1.172   1.628  
  498563  -0.523  -1.046   1.170   1.624  
  498564  -0.521  -1.046   1.169   1.623  
  498565  -0.518  -1.044   1.166   1.619  
  498566  -0.516  -1.046   1.166   1.619  
  498567  -0.515  -1.044   1.165   1.610  
  498568  -0.516  -1.042   1.163   1.604  
  498569  -0.516  -1.042   1.163   1.598  
  498570  -0.514  -1.040   1.160   1.598  
  498571  -0.514  -1.039   1.160   1.597  
  498572  -0.516  -1.038   1.159   1.594  
  498573  -0.510  -1.038   1.157   1.592  
  498574  -0.507  -1.039   1.157   1.589  
  498575  -0.505  -1.037   1.153   1.581  
  498576  -0.507  -1.039   1.156   1.586  
  498577  -0.504  -1.037   1.153   1.582  
  498578  -0.503  -1.035   1.151   1.580  
  498579  -0.507  -1.035   1.153   1.579  
  498580  -0.508  -1.035   1.153   1.579  
  498581  -0.507  -1.033   1.151   1.574  
  498582  -0.505  -1.033   1.150   1.569  
  498583  -0.503  -1.033   1.149   1.565  
  498584  -0.501  -1.033   1.148   1.560  
  498585  -0.501  -1.035   1.150   1.554  
  498586  -0.500  -1.033   1.148   1.552  
  498587  -0.498  -1.034   1.148   1.550  
  498588  -0.495  -1.034   1.146   1.546  
  498589  -0.496  -1.032   1.145   1.539  
  498590  -0.496  -1.030   1.143   1.535  
  498591  -0.492  -1.032   1.143   1.531  
  498592  -0.491  -1.032   1.142   1.530  
  498593  -0.492  -1.030   1.142   1.527  
  498594  -0.492  -1.034   1.145   1.527  
  498595  -0.492  -1.034   1.145   1.518  
  498596  -0.492  -1.031   1.143   1.519  
  498597  -0.492  -1.032   1.144   1.521  
  498598  -0.492  -1.032   1.143   1.519  
  498599  -0.491  -1.032   1.143   1.518  
  498600  -0.494  -1.032   1.144   1.520  
  498601  -0.493  -1.032   1.143   1.519  
  498602  -0.493  -1.032   1.144   1.521  
  498603  -0.493  -1.031   1.143   1.519  
  498604  -0.492  -1.032   1.143   1.520  
  498605  -0.492  -1.032   1.143   1.520  
  498606  -0.493  -1.034   1.146   1.526  
  498607  -0.493  -1.035   1.146   1.528  
  498608  -0.496  -1.033   1.146   1.529  
  498609  -0.499  -1.032   1.147   1.537  
  498610  -0.499  -1.032   1.146   1.541  
  498611  -0.498  -1.033   1.147   1.544  
  498612  -0.500  -1.034   1.149   1.551  
  498613  -0.500  -1.032   1.147   1.549  
  498614  -0.503  -1.033   1.149   1.553  
  498615  -0.500  -1.035   1.150   1.555  
  498616  -0.502  -1.035   1.150   1.561  
  498617  -0.502  -1.034   1.149   1.566  
  498618  -0.505  -1.035   1.152   1.575  
  498619  -0.507  -1.034   1.152   1.575  
  498620  -0.508  -1.032   1.151   1.582  
  498621  -0.511  -1.032   1.151   1.586  
  498622  -0.510  -1.032   1.151   1.595  
  498623  -0.508  -1.032   1.151   1.595  
  498624  -0.510  -1.033   1.152   1.603  
  498625  -0.507  -1.035   1.152   1.611  
  498626  -0.509  -1.032   1.151   1.617  
  498627  -0.509  -1.033   1.152   1.620  
  498628  -0.510  -1.033   1.152   1.619  
  498629  -0.509  -1.037   1.155   1.628  
  498630  -0.511  -1.041   1.159   1.636  
  498631  -0.516  -1.041   1.162   1.636  
  498632  -0.517  -1.044   1.165   1.645  
  498633  -0.518  -1.047   1.168   1.657  
  498634  -0.518  -1.047   1.168   1.663  
  498635  -0.519  -1.048   1.169   1.669  
  498636  -0.522  -1.051   1.173   1.673  
  498637  -0.523  -1.053   1.176   1.677  
  498638  -0.522  -1.054   1.176   1.681  
  498639  -0.528  -1.053   1.179   1.686  
  498640  -0.527  -1.055   1.179   1.695  
  498641  -0.528  -1.056   1.181   1.700  
  498642  -0.527  -1.057   1.181   1.710  
  498643  -0.526  -1.059   1.183   1.709  
  498644  -0.528  -1.060   1.185   1.717  
  498645  -0.533  -1.058   1.185   1.725  
  498646  -0.529  -1.060   1.185   1.733  
  498647  -0.533  -1.062   1.188   1.737  
  498648  -0.532  -1.064   1.190   1.745  
  498649  -0.531  -1.065   1.190   1.748  
  498650  -0.529  -1.068   1.191   1.759  
  498651  -0.534  -1.066   1.192   1.763  
  498652  -0.536  -1.065   1.192   1.767  
  498653  -0.531  -1.068   1.193   1.765  
  498654  -0.532  -1.069   1.194   1.772  
  498655  -0.532  -1.070   1.195   1.777  
  498656  -0.536  -1.070   1.197   1.783  
  498657  -0.537  -1.073   1.200   1.787  
  498658  -0.537  -1.073   1.200   1.797  
  498659  -0.540  -1.076   1.204   1.805  
  498660  -0.538  -1.078   1.205   1.810  
  498661  -0.539  -1.078   1.205   1.818  
  498662  -0.541  -1.075   1.204   1.822  
  498663  -0.541  -1.074   1.203   1.834  
  498664  -0.538  -1.074   1.201   1.835  
  498665  -0.539  -1.077   1.204   1.842  
  498666  -0.541  -1.078   1.206   1.847  
  498667  -0.543  -1.079   1.208   1.850  
  498668  -0.545  -1.079   1.209   1.855  
  498669  -0.543  -1.081   1.209   1.863  
  498670  -0.545  -1.080   1.210   1.868  
  498671  -0.544  -1.081   1.210   1.867  
  498672  -0.546  -1.080   1.210   1.876  
  498673  -0.547  -1.082   1.212   1.882  
  498674  -0.550  -1.080   1.212   1.881  
  498675  -0.553  -1.081   1.214   1.888  
  498676  -0.553  -1.082   1.216   1.893  
  498677  -0.551  -1.083   1.215   1.897  
  498678  -0.553  -1.083   1.216   1.899  
  498679  -0.551  -1.084   1.216   1.895  
  498680  -0.554  -1.088   1.221   1.907  
  498681  -0.553  -1.087   1.220   1.910  
  498682  -0.554  -1.088   1.221   1.918  
  498683  -0.551  -1.088   1.219   1.920  
  498684  -0.549  -1.089   1.220   1.921  
  498685  -0.550  -1.089   1.220   1.927  
  498686  -0.550  -1.089   1.220   1.935  
  498687  -0.552  -1.087   1.219   1.937  
  498688  -0.550  -1.085   1.217   1.939  
  498689  -0.551  -1.085   1.217   1.939  
  498690  -0.551  -1.086   1.218   1.941  
  498691  -0.548  -1.088   1.218   1.948  
  498692  -0.547  -1.089   1.219   1.949  
  498693  -0.546  -1.090   1.219   1.951  
  498694  -0.545  -1.088   1.217   1.951  
  498695  -0.547  -1.090   1.220   1.953  
  498696  -0.548  -1.092   1.222   1.963  
  498697  -0.541  -1.091   1.218   1.968  
  498698  -0.543  -1.089   1.217   1.968  
  498699  -0.546  -1.088   1.217   1.968  
  498700  -0.544  -1.088   1.216   1.975  
  498701  -0.544  -1.089   1.217   1.976  
  498702  -0.538  -1.090   1.215   1.980  
  498703  -0.539  -1.087   1.213   1.980  
  498704  -0.534  -1.089   1.213   1.986  
  498705  -0.538  -1.084   1.210   1.984  
  498706  -0.537  -1.086   1.212   1.985  
  498707  -0.537  -1.088   1.213   1.992  
  498708  -0.535  -1.088   1.213   1.996  
  498709  -0.537  -1.089   1.214   1.996  
  498710  -0.535  -1.091   1.215   2.001  
  498711  -0.535  -1.089   1.213   1.998  
  498712  -0.531  -1.090   1.212   2.006  
  498713  -0.529  -1.089   1.211   2.008  
  498714  -0.529  -1.089   1.211   2.014  
  498715  -0.530  -1.090   1.212   2.020  
  498716  -0.528  -1.089   1.210   2.020  
  498717  -0.531  -1.088   1.211   2.023  
  498718  -0.533  -1.087   1.210   2.022  
  498719  -0.531  -1.089   1.211   2.028  
  498720  -0.528  -1.090   1.211   2.028  
  498721  -0.528  -1.090   1.211   2.029  
  498722  -0.524  -1.095   1.214   2.032  
  498723  -0.520  -1.095   1.213   2.038  
  498724  -0.518  -1.097   1.213   2.037  
  498725  -0.522  -1.096   1.214   2.041  
  498726  -0.523  -1.094   1.212   2.035  
  498727  -0.523  -1.095   1.213   2.036  
  498728  -0.521  -1.095   1.213   2.038  
  498729  -0.514  -1.097   1.212   2.042  
  498730  -0.519  -1.097   1.214   2.039  
  498731  -0.519  -1.100   1.217   2.045  
  498732  -0.521  -1.099   1.217   2.046  
  498733  -0.520  -1.098   1.215   2.050  
  498734  -0.520  -1.101   1.218   2.054  
  498735  -0.523  -1.102   1.220   2.065  
  498736  -0.527  -1.101   1.221   2.061  
  498737  -0.529  -1.101   1.221   2.067  
  498738  -0.534  -1.105   1.227   2.074  
  498739  -0.534  -1.104   1.226   2.073  
  498740  -0.536  -1.103   1.227   2.077  
  498741  -0.538  -1.102   1.226   2.075  
  498742  -0.540  -1.104   1.228   2.078  
  498743  -0.538  -1.105   1.229   2.080  
  498744  -0.537  -1.106   1.230   2.088  
  498745  -0.540  -1.102   1.227   2.082  
  498746  -0.541  -1.101   1.227   2.088  
  498747  -0.543  -1.104   1.231   2.096  
  498748  -0.539  -1.108   1.232   2.102  
  498749  -0.541  -1.107   1.232   2.107  
  498750  -0.545  -1.108   1.235   2.108  
  498751  -0.546  -1.107   1.234   2.107  
  498752  -0.545  -1.107   1.234   2.103  
  498753  -0.546  -1.110   1.237   2.109  
  498754  -0.544  -1.111   1.237   2.116  
  498755  -0.543  -1.115   1.240   2.108  
  498756  -0.547  -1.114   1.242   2.118  
  498757  -0.549  -1.115   1.243   2.124  
  498758  -0.548  -1.114   1.241   2.122  
  498759  -0.548  -1.113   1.241   2.125  
  498760  -0.550  -1.116   1.245   2.134  
  498761  -0.549  -1.115   1.243   2.131  
  498762  -0.552  -1.117   1.246   2.130  
  498763  -0.552  -1.121   1.249   2.124  
  498764  -0.550  -1.122   1.250   2.136  
  498765  -0.559  -1.120   1.252   2.138  
  498766  -0.559  -1.122   1.253   2.149  
  498767  -0.563  -1.125   1.258   2.147  
  498768  -0.565  -1.125   1.259   2.150  
  498769  -0.566  -1.125   1.260   2.155  
  498770  -0.569  -1.128   1.264   2.164  
  498771  -0.569  -1.127   1.263   2.159  
  498772  -0.570  -1.130   1.265   2.164  
  498773  -0.575  -1.128   1.266   2.165  
  498774  -0.573  -1.127   1.265   2.163  
  498775  -0.571  -1.125   1.262   2.155  
  498776  -0.571  -1.128   1.264   2.164  
  498777  -0.572  -1.129   1.265   2.162  
  498778  -0.573  -1.131   1.268   2.171  
  498779  -0.576  -1.130   1.269   2.173  
  498780  -0.570  -1.135   1.270   2.178  
  498781  -0.574  -1.136   1.273   2.178  
  498782  -0.574  -1.138   1.274   2.187  
  498783  -0.573  -1.142   1.277   2.189  
  498784  -0.575  -1.138   1.275   2.183  
  498785  -0.574  -1.141   1.278   2.196  
  498786  -0.574  -1.142   1.278   2.195  
  498787  -0.576  -1.145   1.282   2.197  
  498788  -0.577  -1.138   1.276   2.198  
  498789  -0.578  -1.138   1.277   2.194  
  498790  -0.578  -1.140   1.278   2.199  
  498791  -0.575  -1.142   1.278   2.204  
  498792  -0.572  -1.141   1.276   2.205  
  498793  -0.572  -1.141   1.276   2.207  
  498794  -0.572  -1.136   1.272   2.194  
  498795  -0.568  -1.135   1.270   2.193  
  498796  -0.566  -1.134   1.267   2.202  
  498797  -0.570  -1.137   1.272   2.209  
  498798  -0.571  -1.136   1.272   2.213  
  498799  -0.571  -1.134   1.270   2.211  
  498800  -0.571  -1.133   1.269   2.204  
  498801  -0.566  -1.131   1.265   2.201  
  498802  -0.568  -1.132   1.267   2.206  
  498803  -0.568  -1.131   1.265   2.214  
  498804  -0.568  -1.134   1.268   2.214  
  498805  -0.565  -1.134   1.267   2.212  
  498806  -0.565  -1.133   1.266   2.223  
  498807  -0.568  -1.135   1.269   2.232  
  498808  -0.575  -1.136   1.273   2.238  
  498809  -0.576  -1.139   1.276   2.248  
  498810  -0.581  -1.137   1.277   2.252  
  498811  -0.578  -1.136   1.275   2.254  
  498812  -0.578  -1.133   1.272   2.255  
  498813  -0.577  -1.133   1.272   2.251  
  498814  -0.576  -1.135   1.272   2.255  
  498815  -0.571  -1.130   1.266   2.244  
  498816  -0.575  -1.129   1.267   2.250  
  498817  -0.575  -1.133   1.270   2.259  
  498818  -0.572  -1.132   1.268   2.257  
  498819  -0.569  -1.132   1.267   2.259  
  498820  -0.563  -1.133   1.265   2.254  
  498821  -0.559  -1.134   1.264   2.265  
  498822  -0.560  -1.136   1.266   2.268  
  498823  -0.562  -1.137   1.269   2.273  
  498824  -0.567  -1.140   1.273   2.285  
  498825  -0.567  -1.135   1.268   2.288  
  498826  -0.567  -1.137   1.271   2.286  
  498827  -0.563  -1.131   1.263   2.286  
  498828  -0.560  -1.131   1.262   2.290  
  498829  -0.560  -1.133   1.264   2.280  
  498830  -0.561  -1.132   1.264   2.283  
  498831  -0.561  -1.133   1.265   2.281  
  498832  -0.562  -1.134   1.265   2.283  
  498833  -0.559  -1.135   1.266   2.287  
  498834  -0.555  -1.138   1.266   2.286  
  498835  -0.562  -1.140   1.271   2.286  
  498836  -0.562  -1.139   1.270   2.286  
  498837  -0.563  -1.143   1.274   2.292  
  498838  -0.569  -1.146   1.279   2.293  
  498839  -0.568  -1.150   1.283   2.298  
  498840  -0.566  -1.149   1.280   2.293  
  498841  -0.571  -1.154   1.288   2.293  
  498842  -0.573  -1.156   1.290   2.293  
  498843  -0.571  -1.155   1.288   2.298  
  498844  -0.574  -1.147   1.283   2.290  
  498845  -0.576  -1.144   1.281   2.295  
  498846  -0.579  -1.141   1.279   2.287  
  498847  -0.569  -1.144   1.278   2.286  
  498848  -0.563  -1.147   1.278   2.289  
  498849  -0.563  -1.152   1.282   2.299  
  498850  -0.563  -1.156   1.286   2.294  
  498851  -0.566  -1.153   1.284   2.290  
  498852  -0.570  -1.158   1.291   2.293  
  498853  -0.573  -1.157   1.291   2.289  
  498854  -0.575  -1.157   1.292   2.289  
  498855  -0.576  -1.162   1.297   2.286  
  498856  -0.581  -1.163   1.301   2.287  
  498857  -0.582  -1.159   1.296   2.289  
  498858  -0.581  -1.155   1.293   2.284  
  498859  -0.576  -1.153   1.289   2.271  
  498860  -0.566  -1.147   1.279   2.267  
  498861  -0.564  -1.142   1.274   2.266  
  498862  -0.563  -1.145   1.276   2.278  
  498863  -0.573  -1.152   1.287   2.291  
  498864  -0.579  -1.156   1.293   2.296  
  498865  -0.579  -1.155   1.292   2.300  
  498866  -0.572  -1.145   1.281   2.293  
  498867  -0.566  -1.145   1.278   2.293  
  498868  -0.573  -1.148   1.283   2.290  
  498869  -0.574  -1.144   1.280   2.287  
  498870  -0.579  -1.144   1.282   2.288  
  498871  -0.576  -1.148   1.285   2.291  
  498872  -0.578  -1.145   1.283   2.294  
  498873  -0.577  -1.142   1.279   2.300  
  498874  -0.582  -1.146   1.285   2.303  
  498875  -0.585  -1.144   1.285   2.297  
  498876  -0.589  -1.141   1.284   2.305  
  498877  -0.583  -1.141   1.281   2.305  
  498878  -0.583  -1.147   1.287   2.310  
  498879  -0.577  -1.150   1.287   2.304  
  498880  -0.576  -1.151   1.287   2.313  
  498881  -0.576  -1.153   1.289   2.316  
  498882  -0.573  -1.149   1.284   2.312  
  498883  -0.579  -1.148   1.286   2.315  
  498884  -0.580  -1.153   1.290   2.330  
  498885  -0.577  -1.150   1.287   2.336  
  498886  -0.573  -1.147   1.283   2.346  
  498887  -0.581  -1.146   1.285   2.338  
  498888  -0.580  -1.146   1.284   2.327  
  498889  -0.581  -1.154   1.291   2.335  
  498890  -0.581  -1.154   1.292   2.313  
  498891  -0.578  -1.148   1.285   2.295  
  498892  -0.582  -1.143   1.283   2.288  
  498893  -0.572  -1.135   1.271   2.290  
  498894  -0.572  -1.139   1.274   2.301  
  498895  -0.576  -1.144   1.281   2.313  
  498896  -0.582  -1.151   1.290   2.313  
  498897  -0.577  -1.151   1.288   2.329  
  498898  -0.582  -1.157   1.295   2.332  
  498899  -0.583  -1.161   1.300   2.341  
  498900  -0.586  -1.154   1.294   2.337  
  498901  -0.578  -1.147   1.285   2.340  
  498902  -0.575  -1.140   1.277   2.331  
  498903  -0.569  -1.138   1.272   2.321  
  498904  -0.565  -1.136   1.269   2.313  
  498905  -0.563  -1.140   1.271   2.326  
  498906  -0.562  -1.148   1.279   2.333  
  498907  -0.574  -1.149   1.284   2.327  
  498908  -0.580  -1.148   1.286   2.334  
  498909  -0.589  -1.149   1.291   2.332  
  498910  -0.596  -1.149   1.295   2.331  
  498911  -0.587  -1.145   1.287   2.333  
  498912  -0.587  -1.144   1.286   2.322  
  498913  -0.585  -1.147   1.288   2.339  
  498914  -0.592  -1.158   1.300   2.361  
  498915  -0.589  -1.164   1.304   2.383  
  498916  -0.591  -1.162   1.303   2.383  
  498917  -0.577  -1.157   1.293   2.383  
  498918  -0.572  -1.151   1.286   2.380  
  498919  -0.570  -1.152   1.285   2.357  
  498920  -0.575  -1.156   1.291   2.369  
  498921  -0.572  -1.154   1.288   2.373  
  498922  -0.572  -1.149   1.284   2.358  
  498923  -0.575  -1.154   1.289   2.347  
  498924  -0.583  -1.156   1.295   2.355  
  498925  -0.576  -1.158   1.293   2.360  
  498926  -0.573  -1.144   1.280   2.329  
  498927  -0.584  -1.146   1.286   2.335  
  498928  -0.592  -1.151   1.294   2.335  
  498929  -0.586  -1.145   1.287   2.328  
  498930  -0.585  -1.146   1.286   2.349  
  498931  -0.592  -1.148   1.291   2.376  
  498932  -0.586  -1.150   1.290   2.400  
  498933  -0.598  -1.142   1.289   2.386  
  498934  -0.593  -1.142   1.287   2.373  
  498935  -0.593  -1.153   1.297   2.391  
  498936  -0.587  -1.142   1.284   2.363  
  498937  -0.581  -1.139   1.279   2.362  
  498938  -0.587  -1.141   1.283   2.354  
  498939  -0.589  -1.141   1.284   2.356  
  498940  -0.582  -1.139   1.279   2.355  
  498941  -0.578  -1.139   1.277   2.345  
  498942  -0.575  -1.141   1.278   2.330  
  498943  -0.579  -1.147   1.285   2.340  
  498944  -0.576  -1.153   1.289   2.345  
  498945  -0.587  -1.153   1.294   2.350  
  498946  -0.580  -1.144   1.283   2.343  
  498947  -0.584  -1.139   1.280   2.342  
  498948  -0.583  -1.144   1.284   2.335  
  498949  -0.581  -1.142   1.282   2.351  
  498950  -0.575  -1.147   1.283   2.357  
  498951  -0.581  -1.155   1.293   2.381  
  498952  -0.582  -1.153   1.291   2.374  
  498953  -0.580  -1.143   1.282   2.356  
  498954  -0.583  -1.142   1.283   2.365  
  498955  -0.579  -1.137   1.276   2.351  
  498956  -0.585  -1.137   1.279   2.339  
  498957  -0.587  -1.134   1.277   2.348  
  498958  -0.593  -1.144   1.288   2.353  
  498959  -0.584  -1.143   1.284   2.360  
  498960  -0.585  -1.143   1.284   2.359  
  498961  -0.584  -1.146   1.286   2.362  
  498962  -0.579  -1.132   1.271   2.337  
  498963  -0.567  -1.123   1.258   2.339  
  498964  -0.568  -1.125   1.260   2.343  
  498965  -0.564  -1.125   1.258   2.344  
  498966  -0.565  -1.130   1.263   2.361  
  498967  -0.566  -1.135   1.268   2.369  
  498968  -0.571  -1.134   1.270   2.378  
  498969  -0.578  -1.133   1.272   2.378  
  498970  -0.586  -1.143   1.285   2.403  
  498971  -0.581  -1.148   1.286   2.409  
  498972  -0.577  -1.151   1.287   2.410  
  498973  -0.583  -1.153   1.292   2.409  
  498974  -0.582  -1.149   1.288   2.393  
  498975  -0.569  -1.139   1.273   2.380  
  498976  -0.562  -1.126   1.259   2.364  
  498977  -0.578  -1.134   1.273   2.372  
  498978  -0.575  -1.127   1.266   2.357  
  498979  -0.572  -1.125   1.262   2.355  
  498980  -0.572  -1.132   1.268   2.351  
  498981  -0.572  -1.126   1.263   2.360  
  498982  -0.565  -1.127   1.260   2.360  
  498983  -0.556  -1.119   1.250   2.348  
  498984  -0.553  -1.117   1.246   2.333  
  498985  -0.556  -1.129   1.258   2.333  
  498986  -0.561  -1.134   1.265   2.334  
  498987  -0.552  -1.132   1.259   2.321  
  498988  -0.552  -1.138   1.265   2.337  
  498989  -0.568  -1.146   1.279   2.355  
  498990  -0.573  -1.152   1.286   2.360  
  498991  -0.572  -1.154   1.288   2.363  
  498992  -0.575  -1.153   1.289   2.362  
  498993  -0.576  -1.152   1.288   2.367  
  498994  -0.589  -1.165   1.305   2.389  
  498995  -0.608  -1.181   1.328   2.412  
  498996  -0.607  -1.180   1.327   2.418  
  498997  -0.594  -1.180   1.321   2.417  
  498998  -0.596  -1.182   1.324   2.398  
  498999  -0.591  -1.184   1.323   2.388  
  499000  -0.583  -1.181   1.317   2.368  
  499001  -0.582  -1.178   1.314   2.353  
  499002  -0.579  -1.168   1.303   2.339  
  499003  -0.582  -1.164   1.301   2.349  
  499004  -0.592  -1.161   1.304   2.352  
  499005  -0.588  -1.151   1.293   2.343  
