Epoch   Height
  497076          -0.616
  497077           0.376
  497078           1.231
  497079           1.698
  497080           3.391
  497081           3.711
  497082           3.993
  497083           2.954
  497084           3.743
  497085           2.055
  497086           1.348
  497087           1.107
  497088           0.739
  497089          -0.529
  497090          -1.078
  497091          -0.805
  497092          -0.412
  497093          -1.466
  497094          -0.428
  497095          -0.565
  497096          -0.074
  497097          -0.313
  497098           0.215
  497099           0.571
  497100           0.213
  497101           0.348
  497102           0.848
  497103          -0.378
  497104          -0.302
  497105           0.174
  497106           0.767
  497107           1.083
  497108           1.091
  497109           1.341
  497110           1.087
  497111           1.298
  497112           1.440
  497113           1.481
  497114           0.917
  497115           0.767
  497116           0.575
  497117           0.416
  497118           0.025
  497119           0.486
  497120           0.439
  497121           0.426
  497122           0.822
  497123           0.965
  497124           0.658
  497125           0.665
  497126           0.753
  497127           1.365
  497128           1.103
  497129           1.213
  497130           0.695
  497131           0.626
  497132           0.625
  497133           0.574
  497134           0.950
  497135           1.126
  497136           1.085
  497137           0.819
  497138           0.541
  497139          -0.182
  497140           0.312
  497141           0.590
  497142           0.534
  497143           0.631
  497144           1.149
  497145           1.892
  497146           1.347
  497147           0.747
  497148           0.617
  497149           0.439
  497150           0.798
  497151           0.629
  497152           0.484
  497153           0.791
  497154           1.027
  497155           0.937
  497156           0.911
  497157           0.397
  497158           0.381
  497159           0.290
  497160           0.067
  497161           0.222
  497162           0.483
  497163           0.495
  497164           0.573
  497165           0.828
  497166           0.858
  497167           0.584
  497168           1.057
  497169           1.289
  497170           1.468
  497171           0.862
  497172           1.080
  497173           0.911
  497174           0.856
  497175           0.777
  497176           0.630
  497177           0.707
  497178           0.703
  497179           0.641
  497180           0.428
  497181           0.614
  497182           0.271
  497183           0.566
  497184           0.528
  497185           0.480
  497186           0.716
  497187           0.670
  497188           1.057
  497189           1.293
  497190           1.128
  497191           0.993
  497192           0.992
  497193           1.139
  497194           1.087
  497195           0.593
  497196           0.324
  497197           0.145
  497198           0.142
  497199           0.206
  497200           0.615
  497201           0.839
  497202           0.713
  497203           0.558
  497204           0.373
  497205          -0.224
  497206          -0.215
  497207           0.221
  497208           0.239
  497209           0.294
  497210           0.140
  497211           0.601
  497212           0.575
  497213           0.450
  497214           0.636
  497215           0.755
  497216           0.804
  497217           0.561
  497218           0.760
  497219           0.944
  497220           1.012
