Epoch    Height
  496393          -9.264
  496394          -8.799
  496395          -8.964
  496396          -8.819
  496397          -9.063
  496398          -9.233
  496399          -9.590
  496400          -9.850
  496401          -9.965
  496402         -10.046
  496403          -9.996
  496404          -9.400
  496405          -9.341
  496406          -8.942
  496407          -8.894
  496408          -8.961
  496409          -8.849
  496410          -9.425
  496411          -9.154
  496412          -9.020
  496413          -9.511
  496414          -9.489
  496415          -9.903
  496416          -9.869
  496417         -10.071
  496418         -10.386
  496419         -10.291
  496420         -10.656
  496421         -11.050
  496422         -10.969
  496423         -10.425
  496424         -10.150
  496425          -9.953
  496426          -9.525
  496427          -9.649
  496428          -9.743
  496429          -9.363
  496430          -9.341
  496431         -11.072
  496432         -11.151
  496433         -11.116
  496434         -11.075
  496435         -10.738
  496436         -12.198
  496437         -11.081
  496438         -10.845
  496439         -10.597
  496440          -9.705
  496441          -9.046
  496442         -10.138
  496443         -10.866
  496444         -10.726
  496445         -10.875
  496446         -10.618
  496447         -10.238
  496448         -10.224
  496449         -10.025
  496450          -9.392
  496451          -9.911
  496452          -9.551
  496453          -9.022
  496454          -9.105
  496455          -8.673
  496456          -8.314
  496457          -8.190
  496458          -8.141
  496459          -8.039
  496460          -8.205
  496461          -8.536
  496462          -8.267
  496463          -8.324
  496464          -8.306
  496465          -8.135
  496466          -7.794
  496467          -7.869
  496468          -9.620
  496469          -9.513
  496470          -9.516
  496471          -9.521
  496472          -9.477
  496473          -9.382
  496474          -9.053
  496475          -8.873
  496476          -8.884
  496477          -8.919
  496478          -8.891
  496479          -8.775
  496480          -8.766
  496481          -8.801
  496482          -8.765
  496483          -8.926
  496484          -9.089
  496485          -9.378
  496486          -9.756
  496487          -9.795
  496488          -9.718
  496489          -9.830
  496490          -9.849
  496491          -9.912
  496492          -9.931
  496493          -9.781
  496494          -9.339
  496495          -9.172
  496496          -8.958
  496497          -9.031
  496498          -8.797
  496499          -8.875
  496500          -8.837
  496501          -8.806
  496502          -8.698
  496503          -8.606
  496504          -8.716
  496505          -8.862
  496506          -9.135
  496507          -9.497
  496508          -9.530
  496509          -9.442
  496510          -9.874
  496511          -9.873
  496512          -9.626
  496513          -9.607
  496514         -10.868
  496515          -9.640
  496516         -10.031
  496517         -10.162
  496518          -9.843
  496519          -9.394
  496520          -9.206
  496521          -8.751
  496522          -8.676
  496523         -10.232
  496524         -10.320
  496525         -10.922
  496526         -11.283
  496527         -10.950
  496528         -11.370
  496529         -12.073
  496530         -11.831
  496531         -11.770
  496532         -11.387
  496533         -11.030
  496534         -10.218
  496535          -9.783
  496536         -10.049
  496537          -9.807
  496538          -9.838
  496539         -10.911
  496540         -11.063
  496541         -11.585
  496542         -11.795
  496543         -11.699
  496544         -11.533
  496545         -11.333
  496546         -11.338
  496547         -10.639
  496548         -10.857
  496549         -11.086
  496550          -8.222
  496551          -7.917
  496552          -8.366
  496553          -8.679
  496554          -9.441
  496555         -10.156
  496556         -10.395
  496557         -10.772
  496558         -10.749
