  Epoch    Dlat    DLon    DHoriz  Dheight 
  498759   0.135   0.955   0.965  13.392  
  498760   0.265   0.947   0.983  13.378  
  498761   0.346   1.076   1.130  13.336  
  498762   0.339   1.150   1.199  13.450  
  498763   0.198   1.178   1.194  13.177  
  498764   0.335   1.252   1.296  13.105  
  498765   0.235   1.278   1.300  13.054  
  498766   0.284   1.205   1.238  13.188  
  498767   0.173   1.157   1.170  13.128  
  498768   0.177   1.225   1.238  13.133  
  498769   0.130   1.236   1.243  13.227  
  498770   0.119   1.227   1.233  13.522  
  498771   0.121   1.233   1.239  13.354  
  498772   0.141   1.187   1.196  13.062  
  498773   0.005   1.298   1.298  12.692  
  498774   0.073   1.361   1.363  12.715  
  498775   0.177   1.415   1.426  12.436  
  498776   0.273   1.316   1.344  12.472  
  498777   0.514   1.211   1.316  12.539  
  498778   0.459   1.131   1.220  12.789  
  498779   0.244   1.162   1.187  13.198  
  498780   0.254   1.072   1.101  13.307  
  498781   0.297   1.096   1.136  13.403  
  498782   0.304   1.003   1.048  13.465  
  498783   0.222   1.031   1.054  13.376  
  498784   0.168   0.973   0.988  13.184  
  498785   0.169   0.940   0.956  13.066  
  498786   0.297   0.901   0.949  13.305  
  498787   0.189   0.824   0.845  13.245  
  498788   0.156   1.001   1.014  13.215  
  498789   0.060   1.037   1.038  12.968  
  498790  -0.043   1.083   1.084  12.922  
  498791   0.162   1.006   1.019  13.123  
  498792   0.197   1.111   1.128  13.012  
  498793   0.248   1.038   1.068  13.005  
  498794   0.328   1.014   1.065  12.637  
  498795   0.423   0.998   1.084  12.270  
  498796   0.486   1.045   1.152  12.528  
  498797   0.453   0.943   1.047  12.618  
  498798   0.355   1.041   1.099  12.755  
  498799   0.482   1.074   1.178  12.819  
  498800   0.439   1.037   1.127  12.732  
  498801   0.491   1.024   1.135  12.688  
  498802   0.419   1.018   1.101  12.889  
  498803   0.399   1.083   1.154  12.851  
  498804   0.253   1.055   1.085  12.839  
  498805   0.272   1.067   1.101  12.723  
  498806   0.310   1.096   1.139  12.881  
  498807   0.271   1.056   1.090  12.946  
  498808   0.215   1.040   1.062  13.119  
  498809   0.212   0.922   0.946  13.143  
  498810   0.002   1.039   1.039  12.952  
  498811   0.087   0.999   1.003  13.165  
  498812   0.257   0.986   1.019  12.991  
  498813   0.321   0.982   1.033  12.759  
  498814   0.266   1.000   1.035  12.626  
  498815   0.322   1.172   1.215  12.399  
  498816   0.113   1.291   1.296  12.546  
  498817   0.012   1.218   1.218  12.599  
  498818   0.162   1.231   1.242  12.693  
  498819   0.121   1.238   1.244  12.778  
  498820   0.167   1.194   1.205  12.634  
  498821   0.386   1.075   1.142  12.962  
  498822   0.350   1.054   1.111  13.315  
  498823   0.263   1.069   1.101  13.555  
  498824   0.177   0.988   1.004  13.609  
  498825   0.221   1.051   1.074  13.679  
  498826   0.172   1.017   1.031  13.828  
  498827   0.220   1.176   1.197  13.729  
  498828   0.333   1.187   1.233  13.681  
  498829   0.325   1.161   1.206  13.381  
  498830   0.263   1.188   1.217  13.152  
  498831   0.279   1.092   1.127  12.894  
  498832   0.288   1.041   1.080  13.041  
  498833   0.307   0.999   1.045  13.216  
  498834   0.470   0.937   1.049  13.295  
  498835   0.335   0.988   1.043  13.330  
  498836   0.444   1.040   1.131  13.381  
  498837   0.393   1.062   1.132  13.503  
  498838   0.307   1.003   1.049  13.496  
  498839   0.349   0.976   1.036  13.506  
  498840   0.349   1.023   1.081  13.353  
  498841   0.257   0.900   0.936  13.365  
  498842   0.273   0.854   0.896  13.566  
  498843   0.248   1.007   1.037  13.768  
  498844   0.068   1.178   1.180  13.445  
  498845   0.139   1.274   1.282  13.359  
  498846   0.149   1.321   1.330  13.181  
  498847   0.411   1.207   1.275  13.230  
  498848   0.579   1.216   1.347  13.250  
  498849   0.549   1.231   1.348  13.241  
  498850   0.487   1.172   1.269  13.274  
  498851   0.427   1.199   1.273  13.252  
  498852   0.258   1.105   1.135  13.071  
  498853   0.213   1.130   1.150  13.084  
  498854   0.165   1.123   1.135  13.057  
  498855   0.214   1.011   1.034  12.990  
  498856   0.074   1.013   1.016  12.981  
  498857   0.105   1.101   1.106  12.927  
  498858   0.135   1.166   1.174  12.698  
  498859   0.267   1.157   1.188  12.310  
  498860   0.400   1.275   1.337  12.322  
  498861   0.403   1.361   1.420  12.387  
  498862   0.454   1.290   1.368  12.727  
  498863   0.254   1.240   1.265  12.729  
  498864   0.213   1.109   1.129  12.790  
  498865   0.201   1.143   1.161  12.674  
  498866   0.382   1.281   1.337  12.733  
  498867   0.482   1.340   1.424  13.019  
  498868   0.352   1.283   1.331  13.113  
  498869   0.230   1.415   1.434  13.155  
  498870   0.159   1.389   1.398  13.100  
  498871   0.231   1.293   1.313  13.057  
  498872   0.176   1.317   1.329  13.040  
  498873   0.066   1.414   1.416  12.925  
  498874   0.051   1.256   1.257  12.760  
  498875   0.026   1.270   1.270  12.578  
  498876   0.049   1.260   1.261  12.749  
  498877   0.191   1.205   1.220  12.822  
  498878   0.217   1.134   1.154  12.987  
  498879   0.296   1.117   1.155  12.949  
  498880   0.408   1.076   1.150  13.232  
  498881   0.391   1.047   1.117  13.298  
  498882   0.426   1.097   1.177  13.269  
  498883   0.309   1.125   1.167  13.367  
  498884   0.252   1.145   1.173  13.576  
  498885   0.361   1.165   1.219  13.700  
  498886   0.406   1.202   1.269  13.933  
  498887   0.307   1.189   1.228  13.835  
  498888   0.280   1.180   1.212  13.685  
  498889   0.285   1.046   1.085  13.618  
  498890   0.273   1.040   1.076  13.246  
  498891   0.257   1.076   1.107  13.052  
  498892   0.039   1.178   1.178  12.600  
  498893   0.238   1.275   1.297  12.819  
  498894   0.312   1.227   1.266  12.781  
  498895   0.403   1.097   1.169  12.889  
  498896   0.321   1.072   1.119  12.911  
  498897   0.365   1.070   1.130  13.117  
  498898   0.406   0.920   1.006  13.188  
  498899   0.272   0.928   0.967  13.415  
  498900   0.315   0.984   1.033  13.538  
  498901   0.502   1.051   1.165  13.524  
  498902   0.553   1.136   1.264  13.248  
  498903   0.549   1.216   1.334  12.969  
  498904   0.659   1.178   1.350  12.799  
  498905   0.752   1.121   1.350  13.101  
  498906   0.732   0.967   1.213  12.952  
  498907   0.442   1.016   1.108  12.968  
  498908   0.279   1.108   1.143  13.184  
  498909   0.072   1.099   1.101  13.049  
  498910  -0.068   1.083   1.085  13.057  
  498911   0.120   1.132   1.139  12.992  
  498912   0.152   1.120   1.131  12.733  
  498913   0.167   1.094   1.107  13.149  
  498914   0.040   0.947   0.948  13.319  
  498915   0.208   0.823   0.849  13.719  
  498916   0.129   0.906   0.915  13.725  
  498917   0.403   0.946   1.029  13.665  
  498918   0.520   0.984   1.113  13.494  
  498919   0.587   0.930   1.100  13.137  
  498920   0.568   0.823   1.000  13.201  
  498921   0.460   0.947   1.053  13.396  
  498922   0.458   0.969   1.071  13.055  
  498923   0.372   0.924   0.996  12.725  
  498924   0.315   0.891   0.945  12.897  
  498925   0.481   0.855   0.981  12.945  
  498926   0.599   0.941   1.116  12.683  
  498927   0.302   0.970   1.016  12.467  
  498928   0.225   0.917   0.944  12.368  
  498929   0.293   0.986   1.029  12.367  
  498930   0.307   0.999   1.045  12.724  
  498931   0.122   1.074   1.081  13.110  
  498932   0.181   1.095   1.110  13.473  
  498933   0.010   1.205   1.206  13.292  
  498934   0.095   1.168   1.172  13.166  
  498935   0.156   0.988   1.000  13.546  
  498936   0.192   1.090   1.107  13.306  
  498937   0.321   1.091   1.137  13.396  
  498938   0.234   1.041   1.067  13.299  
  498939   0.181   1.085   1.100  13.073  
  498940   0.344   1.084   1.137  13.164  
  498941   0.291   1.097   1.135  13.000  
  498942   0.300   1.066   1.107  12.812  
  498943   0.157   1.045   1.056  13.051  
  498944   0.170   0.967   0.982  13.176  
  498945  -0.006   1.015   1.015  13.133  
  498946   0.089   1.118   1.122  13.006  
  498947   0.062   1.158   1.160  12.920  
  498948   0.024   1.089   1.089  12.737  
  498949   0.010   1.142   1.142  13.029  
  498950   0.234   0.995   1.022  12.990  
  498951   0.251   0.845   0.882  13.128  
  498952   0.228   0.842   0.872  13.023  
  498953   0.188   0.964   0.982  12.928  
  498954   0.152   1.014   1.026  13.042  
  498955   0.211   1.037   1.059  12.923  
  498956   0.098   1.061   1.066  12.637  
  498957   0.022   1.147   1.148  12.530  
  498958  -0.083   1.114   1.117  12.547  
  498959   0.114   1.061   1.068  12.598  
  498960   0.215   1.025   1.047  12.609  
  498961   0.318   0.951   1.002  12.578  
  498962   0.340   1.067   1.120  12.190  
  498963   0.468   1.178   1.267  12.460  
  498964   0.540   1.127   1.250  12.711  
  498965   0.570   1.101   1.240  12.736  
  498966   0.502   1.100   1.209  12.930  
  498967   0.499   1.049   1.162  13.101  
  498968   0.415   1.066   1.144  13.250  
  498969   0.266   1.094   1.126  13.036  
  498970   0.155   1.055   1.066  13.152  
  498971   0.234   1.028   1.055  13.197  
  498972   0.284   1.014   1.053  13.472  
  498973   0.239   0.979   1.008  13.527  
  498974   0.290   1.006   1.047  13.430  
  498975   0.452   1.123   1.211  13.481  
  498976   0.536   1.232   1.344  13.473  
  498977   0.283   1.229   1.261  13.406  
  498978   0.246   1.334   1.356  13.301  
  498979   0.294   1.340   1.372  13.318  
  498980   0.330   1.287   1.328  13.334  
  498981   0.351   1.329   1.375  13.345  
  498982   0.339   1.346   1.388  13.297  
  498983   0.379   1.387   1.438  13.088  
  498984   0.468   1.364   1.442  13.045  
  498985   0.494   1.246   1.340  13.192  
  498986   0.419   1.217   1.287  13.188  
  498987   0.581   1.185   1.320  13.126  
  498988   0.628   1.104   1.270  13.162  
  498989   0.457   1.155   1.242  13.310  
  498990   0.412   1.150   1.222  13.397  
  498991   0.433   1.106   1.188  13.403  
  498992   0.344   1.159   1.209  13.358  
  498993   0.259   1.193   1.221  13.347  
  498994   0.058   1.156   1.157  13.456  
  498995  -0.070   0.947   0.950  13.573  
  498996  -0.056   0.992   0.993  13.644  
  498997   0.165   0.923   0.937  13.603  
  498998   0.238   0.898   0.929  13.547  
  498999   0.335   0.833   0.898  13.447  
  499000   0.435   0.841   0.947  13.257  
  499001   0.378   0.890   0.967  13.204  
  499002   0.356   0.966   1.029  13.062  
  499003   0.321   1.069   1.117  13.258  
  499004   0.124   1.209   1.215  13.166  
  499005   0.074   1.341   1.343  12.989  
  499006   0.089   1.219   1.222  13.136  
  499007   0.082   1.107   1.110  13.175  
  499008   0.177   1.123   1.137  13.474  
  499009   0.163   1.132   1.144  13.559  
  499010   0.108   1.124   1.130  13.345  
  499011   0.153   1.131   1.141  13.232  
  499012   0.289   1.151   1.187  13.111  
  499013   0.360   1.222   1.274  13.132  
  499014   0.289   1.254   1.287  13.137  
  499015   0.250   1.185   1.211  13.266  
  499016   0.237   1.174   1.198  13.081  
  499017   0.161   1.162   1.173  13.133  
  499018   0.247   1.073   1.101  13.359  
  499019   0.134   0.996   1.005  13.250  
  499020   0.123   0.925   0.933  13.173  
  499021  -0.023   1.019   1.019  13.189  
  499022  -0.002   1.065   1.065  13.267  
  499023   0.009   1.080   1.080  12.821  
  499024   0.053   1.192   1.193  12.765  
  499025   0.162   1.156   1.167  12.869  
  499026   0.179   1.182   1.196  12.834  
  499027   0.090   1.281   1.284  12.618  
  499028   0.076   1.267   1.269  12.526  
  499029   0.108   1.303   1.307  12.509  
  499030   0.312   1.269   1.307  12.806  
  499031   0.355   1.169   1.222  13.082  
  499032   0.458   1.203   1.287  12.853  
  499033   0.536   1.114   1.237  12.621  
  499034   0.572   1.100   1.240  12.561  
  499035   0.573   1.146   1.281  12.582  
  499036   0.493   1.206   1.303  12.808  
  499037   0.356   1.124   1.179  12.703  
  499038   0.238   1.021   1.049  12.801  
  499039   0.318   0.933   0.986  12.807  
  499040   0.303   0.919   0.967  12.883  
  499041   0.360   0.893   0.963  13.071  
  499042   0.249   0.904   0.938  13.245  
  499043   0.353   0.983   1.044  13.121  
  499044   0.384   0.978   1.051  12.703  
  499045   0.520   0.989   1.117  12.562  
  499046   0.546   0.986   1.127  12.627  
  499047   0.364   1.173   1.228  12.798  
  499048   0.197   1.202   1.218  12.991  
  499049   0.402   1.042   1.116  12.909  
  499050   0.454   1.002   1.101  13.191  
  499051   0.465   0.777   0.906  13.519  
  499052   0.496   0.748   0.898  13.497  
  499053   0.472   0.800   0.929  13.421  
  499054   0.499   0.820   0.960  13.167  
  499055   0.351   0.875   0.943  13.124  
  499056   0.493   0.943   1.065  13.016  
  499057   0.479   0.972   1.083  12.853  
  499058   0.459   1.077   1.171  12.771  
  499059   0.429   1.090   1.172  12.777  
  499060   0.612   1.074   1.236  12.709  
  499061   0.450   1.101   1.189  12.557  
  499062   0.457   1.147   1.234  12.692  
  499063   0.394   1.189   1.253  12.822  
  499064   0.344   1.209   1.257  12.960  
  499065  -0.033   1.157   1.158  13.135  
  499066  -0.203   1.118   1.136  13.197  
  499067  -0.100   1.014   1.019  13.097  
  499068  -0.120   1.060   1.067  12.805  
  499069   0.081   1.046   1.049  12.815  
  499070   0.372   0.908   0.981  12.855  
  499071   0.406   0.812   0.908  12.740  
  499072   0.429   0.698   0.820  13.067  
  499073   0.298   0.685   0.747  13.158  
  499074   0.191   0.848   0.869  12.999  
  499075   0.271   0.809   0.853  13.157  
  499076   0.412   0.951   1.036  13.258  
  499077   0.414   1.059   1.137  13.325  
  499078   0.421   1.069   1.149  13.184  
  499079   0.379   0.994   1.064  13.111  
  499080   0.188   0.950   0.969  13.199  
  499081   0.132   1.045   1.053  13.222  
  499082   0.296   1.120   1.158  13.032  
  499083   0.323   1.187   1.231  13.014  
  499084   0.367   1.245   1.298  13.103  
  499085   0.409   1.259   1.324  12.933  
  499086   0.336   1.177   1.224  13.058  
  499087   0.436   1.156   1.235  13.084  
  499088   0.500   1.130   1.236  13.162  
  499089   0.331   1.136   1.183  13.081  
  499090   0.421   1.068   1.148  13.213  
  499091   0.333   1.160   1.207  13.271  
  499092   0.297   1.100   1.140  13.177  
  499093   0.291   1.015   1.055  13.110  
  499094   0.268   0.987   1.023  13.050  
  499095   0.272   0.955   0.993  13.080  
  499096   0.231   1.095   1.119  13.375  
  499097   0.469   1.066   1.165  13.567  
  499098   0.521   0.974   1.105  13.336  
  499099   0.364   1.071   1.131  13.510  
  499100   0.275   1.092   1.126  13.363  
  499101   0.291   1.191   1.226  13.364  
  499102   0.500   1.184   1.285  13.235  
  499103   0.464   1.118   1.210  13.433  
  499104   0.521   1.080   1.199  13.133  
  499105   0.398   1.127   1.195  13.134  
  499106   0.427   1.153   1.230  13.267  
  499107   0.600   1.247   1.384  13.084  
  499108   0.385   1.250   1.308  12.985  
  499109   0.270   1.364   1.390  13.240  
  499110   0.356   1.363   1.408  13.137  
  499111   0.428   1.290   1.359  13.215  
  499112   0.657   1.093   1.275  12.935  
  499113   0.682   1.041   1.244  12.955  
  499114   0.776   0.954   1.230  12.897  
  499115   0.820   0.851   1.182  12.713  
  499116   0.742   0.812   1.100  12.664  
  499117   0.608   0.938   1.118  12.830  
  499118   0.617   0.853   1.052  12.865  
  499119   0.559   0.825   0.996  12.849  
  499120   0.575   0.858   1.033  12.964  
  499121   0.576   0.925   1.090  13.031  
  499122   0.572   1.041   1.188  13.124  
  499123   0.640   0.959   1.153  12.953  
  499124   0.623   0.961   1.145  12.864  
  499125   0.486   0.964   1.079  12.757  
  499126   0.345   1.140   1.191  12.854  
  499127   0.437   1.040   1.128  12.908  
  499128   0.474   1.054   1.155  12.997  
  499129   0.564   1.072   1.211  13.200  
  499130   0.605   0.931   1.110  13.376  
  499131   0.605   0.962   1.136  13.347  
  499132   0.778   0.873   1.170  13.310  
  499133   0.677   0.891   1.119  13.111  
  499134   0.536   0.866   1.018  12.932  
  499135   0.521   1.013   1.139  12.659  
  499136   0.451   1.028   1.123  12.649  
  499137   0.392   0.966   1.043  12.526  
  499138   0.389   0.960   1.036  12.683  
  499139   0.469   0.958   1.066  12.728  
  499140   0.385   1.063   1.131  13.082  
  499141   0.404   1.105   1.177  13.521  
  499142   0.481   1.061   1.165  13.506  
  499143   0.456   0.965   1.067  13.630  
  499144   0.383   0.986   1.058  13.746  
  499145   0.434   1.057   1.143  13.551  
  499146   0.411   0.991   1.073  13.644  
  499147   0.378   1.097   1.161  13.402  
  499148   0.538   0.906   1.054  13.552  
  499149   0.433   1.030   1.118  13.312  
  499150   0.489   1.036   1.146  13.220  
  499151   0.336   1.023   1.076  13.426  
  499152   0.178   1.151   1.164  13.561  
  499153   0.156   1.152   1.163  13.545  
  499154   0.184   1.233   1.247  13.447  
  499155   0.139   1.219   1.227  13.319  
  499156   0.341   1.222   1.269  13.291  
  499157   0.435   1.202   1.278  13.435  
  499158   0.512   1.170   1.277  13.317  
  499159   0.502   1.162   1.266  13.443  
  499160   0.466   1.185   1.273  13.195  
  499161   0.402   1.156   1.224  12.963  
  499162   0.393   1.096   1.164  13.041  
  499163   0.515   0.975   1.103  13.079  
  499164   0.538   0.995   1.131  13.035  
  499165   0.609   0.999   1.170  13.303  
  499166   0.562   1.000   1.147  13.441  
  499167   0.641   1.039   1.221  13.376  
  499168   0.752   1.062   1.301  13.437  
  499169   0.752   1.136   1.363  13.518  
  499170   0.686   1.118   1.311  13.592  
  499171   0.456   1.084   1.176  13.629  
  499172   0.505   0.998   1.118  13.326  
  499173   0.510   1.087   1.201  13.131  
  499174   0.631   1.013   1.194  13.261  
  499175   0.610   1.127   1.281  13.331  
  499176   0.724   1.171   1.377  13.299  
  499177   0.653   1.277   1.434  13.468  
  499178   0.544   1.210   1.327  13.661  
  499179   0.531   1.036   1.164  13.510  
  499180   0.309   0.979   1.027  13.678  
  499181   0.331   0.933   0.990  13.690  
  499182   0.262   1.070   1.101  13.791  
  499183   0.201   1.023   1.042  13.436  
  499184   0.262   0.898   0.935  13.121  
  499185   0.348   0.919   0.982  13.263  
  499186   0.377   0.816   0.899  13.286  
  499187   0.372   0.882   0.957  13.431  
  499188   0.326   0.931   0.987  13.215  
  499189   0.349   0.881   0.948  13.242  
  499190   0.390   0.897   0.978  13.055  
  499191   0.365   0.968   1.035  12.829  
  499192   0.405   0.985   1.065  12.928  
  499193   0.342   0.960   1.019  12.912  
  499194   0.387   0.865   0.948  13.113  
  499195   0.186   0.829   0.850  13.062  
  499196   0.042   0.933   0.934  12.964  
  499197   0.101   0.870   0.876  12.994  
  499198   0.239   0.767   0.804  13.052  
  499199   0.380   0.737   0.829  12.984  
  499200   0.339   0.825   0.892  13.376  
  499201   0.457   0.865   0.978  13.584  
  499202   0.531   0.997   1.130  13.465  
  499203   0.472   1.148   1.241  13.600  
  499204   0.621   1.111   1.273  13.275  
  499205   0.704   0.980   1.207  13.303  
  499206   0.659   1.082   1.267  13.400  
  499207   0.453   1.080   1.171  13.621  
  499208   0.466   1.046   1.145  13.739  
  499209   0.393   0.888   0.971  13.663  
  499210   0.487   0.895   1.019  13.853  
  499211   0.437   0.855   0.960  13.726  
  499212   0.622   0.896   1.091  13.485  
  499213   0.647   0.956   1.155  13.255  
  499214   0.503   0.909   1.039  13.212  
  499215   0.569   0.904   1.068  13.230  
  499216   0.666   0.986   1.190  13.115  
  499217   0.579   0.895   1.066  12.971  
  499218   0.858   0.800   1.173  12.666  
  499219   0.823   0.753   1.116  12.807  
  499220   1.004   0.642   1.192  13.123  
  499221   0.761   0.740   1.061  13.033  
  499222   0.646   0.847   1.066  13.053  
  499223   0.673   0.731   0.994  12.940  
  499224   0.618   0.689   0.925  12.940  
  499225   0.681   0.587   0.899  13.122  
  499226   0.608   0.551   0.820  13.263  
  499227   0.645   0.478   0.802  13.233  
  499228   0.558   0.490   0.743  13.091  
  499229   0.374   0.464   0.596  13.095  
  499230   0.146   0.616   0.633  13.224  
  499231   0.100   0.609   0.617  13.345  
  499232   0.048   0.544   0.546  13.467  
  499233   0.188   0.514   0.548  13.614  
  499234   0.194   0.722   0.747  13.814  
  499235   0.253   0.675   0.720  13.635  
  499236   0.317   0.686   0.755  13.536  
  499237   0.422   0.642   0.768  13.536  
  499238   0.507   0.582   0.772  13.481  
  499239   0.538   0.536   0.760  13.316  
  499240   0.600   0.459   0.756  13.063  
  499241   0.702   0.331   0.777  12.883  
  499242   0.662   0.449   0.800  12.777  
  499243   0.762   0.293   0.817  12.411  
  499244   0.647   0.338   0.730  12.844  
  499245   0.469   0.351   0.586  13.223  
  499246   0.411   0.571   0.704  13.385  
  499247   0.586   0.441   0.734  13.358  
  499248   0.532   0.325   0.623  13.440  
  499249   0.406   0.321   0.518  13.616  
  499250   0.324   0.439   0.545  13.406  
  499251   0.122   0.428   0.445  13.127  
  499252   0.037   0.595   0.596  12.986  
  499253   0.030   0.699   0.700  13.156  
  499254  -0.016   0.742   0.742  13.019  
  499255  -0.063   0.769   0.772  13.303  
  499256  -0.174   0.599   0.624  13.531  
  499257  -0.155   0.499   0.522  13.559  
  499258  -0.195   0.292   0.351  13.617  
  499259  -0.134   0.275   0.306  13.650  
  499260  -0.201   0.299   0.360  13.719  
  499261  -0.158   0.361   0.394  13.854  
  499262  -0.038   0.487   0.488  13.801  
  499263   0.074   0.497   0.502  13.658  
  499264   0.067   0.496   0.500  13.795  
  499265  -0.040   0.415   0.417  13.989  
  499266  -0.256   0.627   0.677  13.707  
  499267  -0.307   0.694   0.759  13.570  
  499268  -0.275   0.545   0.611  13.539  
  499269  -0.234   0.431   0.490  13.484  
  499270  -0.159   0.289   0.330  13.521  
  499271  -0.144   0.283   0.318  13.567  
  499272  -0.010   0.190   0.190  13.580  
  499273   0.050   0.195   0.201  13.622  
  499274   0.045   0.238   0.242  13.599  
  499275   0.074   0.318   0.327  13.568  
  499276   0.009   0.235   0.236  13.597  
  499277  -0.071   0.248   0.259  13.490  
  499278  -0.105   0.324   0.341  13.432  
  499279  -0.266   0.362   0.449  13.479  
  499280  -0.259   0.439   0.510  13.581  
  499281  -0.159   0.453   0.480  13.557  
  499282   0.007   0.395   0.395  13.578  
  499283   0.232   0.452   0.508  13.439  
  499284   0.232   0.503   0.554  13.641  
  499285   0.378   0.435   0.576  13.614  
  499286   0.434   0.449   0.624  13.286  
  499287   0.402   0.448   0.602  13.352  
  499288   0.572   0.481   0.748  13.256  
  499289   0.543   0.482   0.726  13.149  
  499290   0.648   0.470   0.801  12.833  
  499291   0.504   0.396   0.641  12.992  
  499292   0.513   0.330   0.610  12.921  
  499293   0.576   0.314   0.656  13.133  
  499294   0.446   0.363   0.576  13.247  
  499295   0.526   0.473   0.708  13.147  
  499296   0.383   0.510   0.638  13.162  
  499297   0.396   0.537   0.667  12.955  
  499298   0.414   0.459   0.618  13.063  
  499299   0.292   0.531   0.606  13.036  
  499300   0.147   0.519   0.539  13.360  
  499301   0.362   0.514   0.629  13.522  
  499302   0.294   0.545   0.619  13.586  
  499303   0.347   0.476   0.589  13.258  
  499304   0.481   0.335   0.586  13.039  
  499305   0.477   0.417   0.634  13.122  
  499306   0.434   0.484   0.650  12.996  
  499307   0.427   0.560   0.704  12.920  
  499308   0.503   0.771   0.921  13.124  
  499309   0.460   0.804   0.926  13.230  
  499310   0.527   0.779   0.941  13.339  
  499311   0.512   0.635   0.816  13.545  
  499312   0.357   0.579   0.680  13.467  
  499313   0.317   0.466   0.564  13.415  
  499314   0.145   0.600   0.618  13.695  
  499315   0.122   0.498   0.513  13.544  
  499316  -0.039   0.513   0.515  13.720  
  499317  -0.053   0.496   0.499  13.782  
  499318   0.202   0.398   0.446  13.502  
  499319   0.231   0.345   0.415  13.409  
  499320   0.327   0.259   0.417  13.178  
  499321   0.582   0.219   0.622  13.201  
  499322   0.675   0.094   0.682  13.334  
  499323   0.555   0.151   0.576  13.390  
  499324   0.474   0.324   0.574  13.387  
  499325   0.450   0.404   0.605  13.601  
  499326   0.077   0.499   0.505  13.558  
  499327  -0.117   0.662   0.673  13.770  
  499328  -0.273   0.743   0.791  14.018  
  499329  -0.094   0.783   0.788  13.882  
  499330  -0.072   0.668   0.672  13.921  
  499331   0.004   0.656   0.656  13.935  
  499332  -0.085   0.556   0.562  14.005  
  499333  -0.067   0.603   0.607  13.716  
  499334   0.072   0.603   0.608  13.582  
  499335   0.080   0.502   0.508  13.374  
  499336   0.056   0.512   0.515  13.480  
  499337   0.023   0.456   0.457  13.665  
  499338  -0.164   0.497   0.524  13.683  
  499339  -0.352   0.501   0.613  13.853  
  499340  -0.341   0.585   0.677  14.026  
  499341  -0.278   0.514   0.584  13.957  
  499342  -0.462   0.528   0.701  13.908  
  499343  -0.335   0.501   0.603  13.926  
  499344  -0.292   0.464   0.548  13.879  
  499345  -0.144   0.486   0.507  13.787  
  499346  -0.105   0.496   0.507  13.582  
  499347  -0.058   0.365   0.370  13.688  
  499348   0.153   0.333   0.367  13.433  
  499349   0.288   0.416   0.506  13.373  
  499350   0.393   0.492   0.630  13.074  
  499351   0.538   0.445   0.698  13.088  
  499352   0.523   0.566   0.771  12.974  
  499353   0.628   0.647   0.902  13.069  
  499354   0.745   0.516   0.906  13.189  
  499355   0.691   0.388   0.793  13.187  
  499356   0.611   0.399   0.729  13.041  
  499357   0.584   0.313   0.663  12.896  
  499358   0.599   0.421   0.732  12.795  
  499359   0.510   0.498   0.713  12.961  
  499360   0.516   0.415   0.662  12.932  
  499361   0.635   0.439   0.772  13.048  
  499362   0.513   0.443   0.678  13.145  
  499363   0.390   0.491   0.627  13.422  
  499364   0.475   0.489   0.681  13.332  
  499365   0.559   0.636   0.846  13.430  
  499366   0.554   0.633   0.841  13.545  
  499367   0.399   0.518   0.654  13.495  
  499368   0.498   0.591   0.773  13.533  
  499369   0.442   0.707   0.834  13.899  
  499370   0.410   0.743   0.849  13.907  
  499371   0.573   0.763   0.954  13.376  
  499372   0.504   0.721   0.880  13.330  
  499373   0.602   0.753   0.964  13.229  
  499374   0.583   0.780   0.974  13.189  
  499375   0.574   0.757   0.950  13.025  
  499376   0.589   0.668   0.891  12.996  
  499377   0.719   0.637   0.960  13.031  
  499378   0.642   0.557   0.850  13.040  
  499379   0.601   0.539   0.808  13.266  
  499380   0.640   0.431   0.771  13.489  
  499381   0.697   0.383   0.795  13.580  
  499382   0.732   0.352   0.813  13.601  
  499383   0.627   0.391   0.739  13.503  
  499384   0.361   0.302   0.471  13.295  
  499385   0.194   0.435   0.476  13.355  
  499386   0.083   0.500   0.507  13.481  
  499387   0.132   0.554   0.569  13.481  
  499388   0.274   0.615   0.673  13.675  
  499389   0.336   0.531   0.629  13.686  
  499390   0.225   0.424   0.480  13.594  
  499391   0.272   0.408   0.490  13.577  
  499392   0.314   0.381   0.494  13.663  
  499393   0.285   0.331   0.437  13.807  
  499394   0.225   0.292   0.368  13.902  
  499395   0.053   0.368   0.372  13.895  
  499396   0.105   0.429   0.441  13.795  
  499397   0.027   0.546   0.547  13.891  
  499398   0.216   0.634   0.670  13.719  
  499399   0.193   0.675   0.702  13.639  
  499400   0.011   0.553   0.553  13.670  
  499401  -0.102   0.504   0.514  13.452  
  499402  -0.093   0.447   0.457  13.357  
  499403  -0.003   0.384   0.384  13.353  
  499404  -0.054   0.364   0.368  13.453  
  499405  -0.031   0.463   0.464  13.359  
  499406   0.015   0.398   0.398  13.410  
  499407   0.040   0.487   0.488  13.216  
  499408   0.071   0.532   0.537  13.389  
  499409   0.181   0.467   0.501  13.199  
  499410   0.174   0.488   0.518  13.086  
  499411   0.202   0.473   0.514  13.071  
  499412   0.077   0.533   0.538  13.166  
  499413   0.189   0.546   0.578  13.367  
  499414   0.195   0.518   0.553  13.415  
  499415   0.102   0.493   0.503  13.552  
  499416   0.140   0.479   0.499  13.800  
  499417   0.085   0.514   0.521  13.785  
  499418   0.092   0.643   0.650  13.824  
  499419   0.062   0.607   0.610  13.839  
  499420   0.081   0.542   0.548  13.523  
