  Epoch    Dlat    DLon    DHoriz  Dheight 
  498478   0.223  -0.469   0.519  -0.274  
  498479   0.225  -0.471   0.522  -0.268  
  498480   0.225  -0.479   0.530  -0.268  
  498481   0.215  -0.477   0.524  -0.258  
  498482   0.223  -0.480   0.530  -0.255  
  498483   0.223  -0.481   0.530  -0.257  
  498484   0.225  -0.480   0.530  -0.262  
  498485   0.223  -0.477   0.527  -0.264  
  498486   0.226  -0.474   0.525  -0.268  
  498487   0.225  -0.469   0.520  -0.259  
  498488   0.216  -0.476   0.523  -0.263  
  498489   0.218  -0.482   0.529  -0.266  
  498490   0.225  -0.479   0.529  -0.264  
  498491   0.227  -0.478   0.530  -0.266  
  498492   0.226  -0.482   0.532  -0.257  
  498493   0.229  -0.477   0.529  -0.245  
  498494   0.220  -0.478   0.526  -0.254  
  498495   0.227  -0.485   0.535  -0.270  
  498496   0.225  -0.489   0.539  -0.274  
  498497   0.228  -0.488   0.538  -0.279  
  498498   0.225  -0.482   0.532  -0.275  
  498499   0.226  -0.481   0.532  -0.277  
  498500   0.226  -0.480   0.530  -0.265  
  498501   0.217  -0.475   0.522  -0.258  
  498502   0.214  -0.476   0.522  -0.257  
  498503   0.214  -0.474   0.520  -0.253  
  498504   0.219  -0.476   0.524  -0.249  
  498505   0.227  -0.475   0.526  -0.253  
  498506   0.227  -0.474   0.525  -0.264  
  498507   0.224  -0.474   0.524  -0.264  
  498508   0.222  -0.475   0.524  -0.265  
  498509   0.220  -0.476   0.524  -0.260  
  498510   0.218  -0.473   0.521  -0.256  
  498511   0.223  -0.477   0.527  -0.261  
  498512   0.221  -0.478   0.526  -0.264  
  498513   0.224  -0.481   0.531  -0.261  
  498514   0.222  -0.484   0.532  -0.268  
  498515   0.216  -0.481   0.528  -0.271  
  498516   0.219  -0.476   0.524  -0.275  
  498517   0.221  -0.476   0.525  -0.268  
  498518   0.218  -0.473   0.521  -0.265  
  498519   0.229  -0.481   0.533  -0.270  
  498520   0.227  -0.481   0.532  -0.279  
  498521   0.230  -0.481   0.533  -0.280  
  498522   0.229  -0.477   0.529  -0.285  
  498523   0.231  -0.481   0.534  -0.288  
  498524   0.226  -0.478   0.529  -0.279  
  498525   0.225  -0.480   0.530  -0.267  
  498526   0.224  -0.480   0.530  -0.273  
  498527   0.221  -0.482   0.530  -0.267  
  498528   0.223  -0.482   0.531  -0.256  
  498529   0.226  -0.480   0.530  -0.265  
  498530   0.229  -0.476   0.528  -0.265  
  498531   0.233  -0.476   0.530  -0.270  
  498532   0.229  -0.478   0.530  -0.270  
  498533   0.228  -0.475   0.527  -0.276  
  498534   0.231  -0.476   0.529  -0.275  
  498535   0.235  -0.475   0.530  -0.274  
  498536   0.239  -0.483   0.539  -0.270  
  498537   0.239  -0.483   0.539  -0.264  
  498538   0.240  -0.482   0.539  -0.272  
  498539   0.232  -0.481   0.534  -0.270  
  498540   0.232  -0.480   0.533  -0.279  
  498541   0.231  -0.479   0.532  -0.262  
  498542   0.226  -0.482   0.533  -0.280  
  498543   0.226  -0.476   0.527  -0.284  
  498544   0.236  -0.475   0.530  -0.278  
  498545   0.237  -0.482   0.537  -0.280  
  498546   0.234  -0.485   0.539  -0.274  
  498547   0.233  -0.479   0.533  -0.266  
  498548   0.232  -0.478   0.531  -0.274  
  498549   0.228  -0.479   0.530  -0.297  
  498550   0.231  -0.477   0.530  -0.296  
  498551   0.226  -0.477   0.528  -0.297  
  498552   0.226  -0.478   0.528  -0.292  
  498553   0.227  -0.476   0.527  -0.290  
  498554   0.231  -0.480   0.533  -0.284  
  498555   0.228  -0.480   0.531  -0.286  
  498556   0.232  -0.480   0.533  -0.293  
  498557   0.236  -0.481   0.536  -0.301  
  498558   0.231  -0.483   0.535  -0.305  
  498559   0.228  -0.480   0.532  -0.295  
  498560   0.236  -0.480   0.534  -0.281  
  498561   0.234  -0.476   0.530  -0.283  
  498562   0.230  -0.478   0.530  -0.277  
  498563   0.229  -0.484   0.536  -0.274  
  498564   0.226  -0.477   0.528  -0.276  
  498565   0.231  -0.475   0.528  -0.277  
  498566   0.229  -0.474   0.526  -0.265  
  498567   0.237  -0.479   0.534  -0.271  
  498568   0.239  -0.481   0.537  -0.259  
  498569   0.236  -0.477   0.533  -0.265  
  498570   0.227  -0.471   0.523  -0.258  
  498571   0.233  -0.477   0.530  -0.267  
  498572   0.233  -0.476   0.530  -0.263  
  498573   0.241  -0.479   0.536  -0.257  
  498574   0.240  -0.478   0.535  -0.260  
  498575   0.239  -0.473   0.530  -0.249  
  498576   0.233  -0.474   0.528  -0.275  
  498577   0.226  -0.467   0.519  -0.285  
  498578   0.234  -0.470   0.525  -0.286  
  498579   0.231  -0.473   0.527  -0.266  
  498580   0.231  -0.472   0.525  -0.266  
  498581   0.235  -0.474   0.529  -0.268  
  498582   0.237  -0.477   0.533  -0.276  
  498583   0.232  -0.475   0.529  -0.285  
  498584   0.235  -0.475   0.530  -0.296  
  498585   0.231  -0.473   0.527  -0.301  
  498586   0.232  -0.471   0.525  -0.294  
  498587   0.236  -0.476   0.532  -0.295  
  498588   0.240  -0.479   0.535  -0.298  
  498589   0.232  -0.475   0.529  -0.296  
  498590   0.232  -0.476   0.529  -0.285  
  498591   0.227  -0.473   0.525  -0.284  
  498592   0.222  -0.469   0.518  -0.276  
  498593   0.220  -0.470   0.519  -0.279  
  498594   0.221  -0.474   0.523  -0.277  
  498595   0.226  -0.477   0.527  -0.284  
  498596   0.223  -0.473   0.523  -0.282  
  498597   0.224  -0.470   0.521  -0.268  
  498598   0.223  -0.467   0.518  -0.268  
  498599   0.222  -0.471   0.521  -0.276  
  498600   0.220  -0.470   0.519  -0.285  
  498601   0.225  -0.472   0.523  -0.291  
  498602   0.232  -0.475   0.529  -0.288  
  498603   0.235  -0.474   0.529  -0.288  
  498604   0.236  -0.471   0.527  -0.283  
  498605   0.238  -0.474   0.530  -0.295  
  498606   0.240  -0.474   0.532  -0.292  
  498607   0.234  -0.484   0.538  -0.284  
  498608   0.231  -0.473   0.527  -0.266  
  498609   0.232  -0.476   0.530  -0.273  
  498610   0.241  -0.478   0.536  -0.271  
  498611   0.232  -0.477   0.530  -0.275  
  498612   0.236  -0.480   0.535  -0.266  
  498613   0.231  -0.472   0.526  -0.243  
  498614   0.231  -0.469   0.523  -0.238  
  498615   0.231  -0.472   0.525  -0.235  
  498616   0.222  -0.475   0.524  -0.251  
  498617   0.233  -0.476   0.530  -0.261  
  498618   0.239  -0.476   0.532  -0.268  
  498619   0.249  -0.481   0.542  -0.277  
  498620   0.244  -0.485   0.543  -0.276  
  498621   0.243  -0.480   0.538  -0.280  
  498622   0.244  -0.477   0.536  -0.278  
  498623   0.240  -0.479   0.535  -0.282  
  498624   0.233  -0.479   0.533  -0.280  
  498625   0.238  -0.475   0.531  -0.280  
  498626   0.235  -0.474   0.529  -0.267  
  498627   0.237  -0.477   0.533  -0.279  
  498628   0.234  -0.473   0.528  -0.290  
  498629   0.238  -0.478   0.534  -0.288  
  498630   0.233  -0.475   0.529  -0.273  
  498631   0.242  -0.474   0.532  -0.271  
  498632   0.241  -0.475   0.533  -0.262  
  498633   0.227  -0.476   0.528  -0.270  
  498634   0.227  -0.477   0.528  -0.277  
  498635   0.227  -0.477   0.528  -0.290  
  498636   0.221  -0.480   0.529  -0.289  
  498637   0.225  -0.484   0.534  -0.292  
  498638   0.221  -0.476   0.525  -0.279  
  498639   0.227  -0.476   0.528  -0.271  
  498640   0.227  -0.473   0.525  -0.269  
  498641   0.226  -0.476   0.527  -0.270  
  498642   0.227  -0.472   0.524  -0.265  
  498643   0.227  -0.474   0.526  -0.274  
  498644   0.230  -0.477   0.530  -0.265  
  498645   0.234  -0.477   0.532  -0.264  
  498646   0.240  -0.479   0.536  -0.261  
  498647   0.231  -0.477   0.531  -0.261  
  498648   0.224  -0.472   0.522  -0.245  
  498649   0.225  -0.472   0.523  -0.250  
  498650   0.224  -0.470   0.521  -0.251  
  498651   0.232  -0.479   0.532  -0.251  
  498652   0.230  -0.475   0.528  -0.256  
  498653   0.237  -0.477   0.533  -0.266  
  498654   0.234  -0.476   0.531  -0.264  
  498655   0.232  -0.474   0.528  -0.271  
  498656   0.225  -0.468   0.520  -0.271  
  498657   0.230  -0.473   0.526  -0.279  
  498658   0.235  -0.477   0.532  -0.279  
  498659   0.238  -0.472   0.528  -0.277  
  498660   0.236  -0.479   0.534  -0.268  
  498661   0.236  -0.475   0.530  -0.269  
  498662   0.232  -0.473   0.527  -0.273  
  498663   0.225  -0.473   0.524  -0.266  
  498664   0.235  -0.473   0.528  -0.268  
  498665   0.225  -0.463   0.515  -0.268  
  498666   0.236  -0.478   0.533  -0.249  
  498667   0.233  -0.479   0.532  -0.255  
  498668   0.231  -0.475   0.528  -0.256  
  498669   0.231  -0.473   0.526  -0.254  
  498670   0.228  -0.477   0.529  -0.256  
  498671   0.229  -0.473   0.526  -0.251  
  498672   0.229  -0.473   0.526  -0.254  
  498673   0.238  -0.475   0.531  -0.258  
  498674   0.240  -0.477   0.534  -0.257  
  498675   0.241  -0.482   0.539  -0.248  
  498676   0.239  -0.472   0.529  -0.236  
  498677   0.237  -0.472   0.528  -0.252  
  498678   0.239  -0.473   0.530  -0.253  
  498679   0.238  -0.476   0.532  -0.268  
  498680   0.233  -0.472   0.526  -0.264  
  498681   0.235  -0.479   0.533  -0.263  
  498682   0.237  -0.477   0.533  -0.267  
  498683   0.234  -0.481   0.535  -0.256  
  498684   0.236  -0.478   0.534  -0.256  
  498685   0.238  -0.473   0.530  -0.255  
  498686   0.243  -0.471   0.530  -0.256  
  498687   0.241  -0.476   0.533  -0.254  
  498688   0.239  -0.477   0.533  -0.263  
  498689   0.235  -0.477   0.532  -0.269  
  498690   0.235  -0.473   0.529  -0.264  
  498691   0.240  -0.473   0.531  -0.259  
  498692   0.244  -0.475   0.533  -0.261  
  498693   0.246  -0.477   0.536  -0.253  
  498694   0.246  -0.473   0.533  -0.257  
  498695   0.243  -0.471   0.530  -0.256  
  498696   0.237  -0.474   0.530  -0.252  
  498697   0.236  -0.470   0.526  -0.248  
  498698   0.239  -0.476   0.532  -0.250  
  498699   0.245  -0.472   0.531  -0.261  
  498700   0.244  -0.470   0.530  -0.255  
  498701   0.242  -0.471   0.530  -0.267  
  498702   0.239  -0.473   0.530  -0.253  
  498703   0.238  -0.474   0.530  -0.257  
  498704   0.235  -0.470   0.525  -0.252  
  498705   0.245  -0.470   0.530  -0.258  
  498706   0.248  -0.471   0.532  -0.255  
  498707   0.247  -0.475   0.535  -0.252  
  498708   0.247  -0.477   0.537  -0.250  
  498709   0.243  -0.477   0.535  -0.253  
  498710   0.244  -0.474   0.533  -0.245  
  498711   0.246  -0.474   0.534  -0.251  
  498712   0.243  -0.474   0.533  -0.243  
  498713   0.241  -0.475   0.533  -0.243  
  498714   0.237  -0.478   0.534  -0.239  
  498715   0.240  -0.478   0.535  -0.235  
  498716   0.243  -0.478   0.536  -0.242  
  498717   0.245  -0.478   0.537  -0.245  
  498718   0.245  -0.479   0.538  -0.251  
  498719   0.243  -0.482   0.540  -0.243  
  498720   0.244  -0.479   0.538  -0.257  
  498721   0.248  -0.481   0.541  -0.253  
  498722   0.249  -0.485   0.545  -0.251  
  498723   0.247  -0.485   0.544  -0.258  
  498724   0.246  -0.490   0.549  -0.257  
  498725   0.246  -0.489   0.548  -0.254  
  498726   0.244  -0.491   0.549  -0.246  
  498727   0.240  -0.489   0.544  -0.258  
  498728   0.240  -0.487   0.543  -0.265  
  498729   0.245  -0.487   0.546  -0.255  
  498730   0.252  -0.489   0.551  -0.249  
  498731   0.253  -0.487   0.549  -0.245  
  498732   0.248  -0.487   0.547  -0.244  
  498733   0.246  -0.486   0.545  -0.239  
  498734   0.238  -0.482   0.538  -0.238  
  498735   0.242  -0.481   0.538  -0.226  
  498736   0.242  -0.486   0.543  -0.231  
  498737   0.245  -0.486   0.545  -0.234  
  498738   0.239  -0.488   0.543  -0.235  
  498739   0.239  -0.484   0.540  -0.231  
  498740   0.238  -0.485   0.540  -0.231  
  498741   0.239  -0.485   0.540  -0.234  
  498742   0.240  -0.486   0.542  -0.223  
  498743   0.238  -0.485   0.540  -0.210  
  498744   0.238  -0.483   0.538  -0.208  
  498745   0.240  -0.483   0.539  -0.219  
  498746   0.241  -0.483   0.540  -0.208  
  498747   0.230  -0.479   0.531  -0.232  
  498748   0.234  -0.481   0.535  -0.235  
  498749   0.239  -0.482   0.538  -0.227  
  498750   0.242  -0.485   0.541  -0.235  
  498751   0.238  -0.485   0.540  -0.230  
  498752   0.240  -0.483   0.540  -0.230  
  498753   0.229  -0.480   0.532  -0.218  
  498754   0.224  -0.473   0.524  -0.217  
  498755   0.234  -0.487   0.540  -0.238  
  498756   0.232  -0.494   0.546  -0.248  
  498757   0.233  -0.488   0.541  -0.247  
  498758   0.229  -0.488   0.539  -0.242  
  498759   0.228  -0.484   0.535  -0.254  
  498760   0.224  -0.482   0.531  -0.239  
  498761   0.228  -0.484   0.535  -0.245  
  498762   0.229  -0.479   0.531  -0.236  
  498763   0.230  -0.485   0.537  -0.239  
  498764   0.230  -0.485   0.537  -0.230  
  498765   0.229  -0.485   0.536  -0.241  
  498766   0.229  -0.480   0.532  -0.241  
  498767   0.228  -0.482   0.533  -0.246  
  498768   0.230  -0.481   0.534  -0.238  
  498769   0.228  -0.486   0.537  -0.235  
  498770   0.226  -0.486   0.536  -0.237  
  498771   0.229  -0.486   0.537  -0.239  
  498772   0.224  -0.484   0.534  -0.221  
  498773   0.217  -0.479   0.526  -0.207  
  498774   0.224  -0.484   0.533  -0.207  
  498775   0.226  -0.481   0.532  -0.212  
  498776   0.223  -0.484   0.533  -0.215  
  498777   0.220  -0.478   0.526  -0.222  
  498778   0.222  -0.479   0.528  -0.204  
  498779   0.226  -0.478   0.529  -0.203  
  498780   0.228  -0.476   0.528  -0.193  
  498781   0.226  -0.477   0.528  -0.206  
  498782   0.237  -0.482   0.537  -0.198  
  498783   0.238  -0.485   0.540  -0.201  
  498784   0.247  -0.486   0.545  -0.213  
  498785   0.242  -0.482   0.540  -0.215  
  498786   0.234  -0.482   0.535  -0.230  
  498787   0.226  -0.485   0.535  -0.239  
  498788   0.230  -0.485   0.537  -0.243  
  498789   0.230  -0.483   0.535  -0.240  
  498790   0.238  -0.488   0.543  -0.232  
  498791   0.233  -0.488   0.541  -0.244  
  498792   0.229  -0.489   0.540  -0.234  
  498793   0.228  -0.490   0.540  -0.223  
  498794   0.229  -0.487   0.538  -0.230  
  498795   0.228  -0.481   0.532  -0.232  
  498796   0.231  -0.483   0.535  -0.220  
  498797   0.231  -0.482   0.534  -0.220  
  498798   0.231  -0.485   0.537  -0.216  
  498799   0.225  -0.485   0.535  -0.212  
  498800   0.228  -0.485   0.536  -0.205  
  498801   0.233  -0.491   0.544  -0.206  
  498802   0.235  -0.484   0.538  -0.205  
  498803   0.235  -0.483   0.537  -0.197  
  498804   0.242  -0.482   0.540  -0.197  
  498805   0.242  -0.483   0.540  -0.199  
  498806   0.233  -0.482   0.535  -0.183  
  498807   0.227  -0.480   0.531  -0.184  
  498808   0.230  -0.480   0.532  -0.190  
  498809   0.234  -0.484   0.537  -0.183  
  498810   0.233  -0.486   0.539  -0.185  
  498811   0.231  -0.481   0.534  -0.194  
  498812   0.229  -0.483   0.535  -0.189  
  498813   0.233  -0.481   0.534  -0.185  
  498814   0.236  -0.484   0.538  -0.189  
  498815   0.234  -0.483   0.537  -0.191  
  498816   0.234  -0.485   0.538  -0.196  
  498817   0.232  -0.483   0.536  -0.199  
  498818   0.235  -0.485   0.539  -0.198  
  498819   0.235  -0.489   0.543  -0.203  
  498820   0.240  -0.492   0.547  -0.209  
  498821   0.243  -0.488   0.545  -0.213  
  498822   0.239  -0.487   0.543  -0.203  
  498823   0.238  -0.488   0.543  -0.194  
  498824   0.242  -0.488   0.545  -0.198  
  498825   0.239  -0.482   0.538  -0.203  
  498826   0.239  -0.481   0.537  -0.194  
  498827   0.237  -0.480   0.535  -0.182  
  498828   0.233  -0.485   0.539  -0.185  
  498829   0.234  -0.487   0.540  -0.177  
  498830   0.237  -0.488   0.542  -0.182  
  498831   0.226  -0.486   0.536  -0.194  
  498832   0.233  -0.483   0.536  -0.196  
  498833   0.234  -0.484   0.537  -0.191  
  498834   0.239  -0.485   0.541  -0.196  
  498835   0.229  -0.487   0.538  -0.197  
  498836   0.229  -0.485   0.536  -0.198  
  498837   0.237  -0.490   0.544  -0.194  
  498838   0.232  -0.487   0.539  -0.194  
  498839   0.230  -0.488   0.539  -0.178  
  498840   0.226  -0.491   0.541  -0.181  
  498841   0.221  -0.487   0.535  -0.208  
  498842   0.219  -0.488   0.535  -0.196  
  498843   0.222  -0.493   0.541  -0.191  
  498844   0.223  -0.493   0.541  -0.192  
  498845   0.220  -0.492   0.539  -0.191  
  498846   0.215  -0.492   0.537  -0.180  
  498847   0.214  -0.488   0.533  -0.176  
  498848   0.211  -0.488   0.531  -0.173  
  498849   0.209  -0.490   0.533  -0.177  
  498850   0.216  -0.493   0.538  -0.185  
  498851   0.220  -0.493   0.540  -0.197  
  498852   0.212  -0.496   0.540  -0.195  
  498853   0.219  -0.497   0.543  -0.200  
  498854   0.220  -0.494   0.541  -0.197  
  498855   0.212  -0.491   0.535  -0.194  
  498856   0.211  -0.490   0.534  -0.194  
  498857   0.209  -0.490   0.532  -0.200  
  498858   0.216  -0.489   0.535  -0.195  
  498859   0.217  -0.491   0.537  -0.198  
  498860   0.216  -0.489   0.534  -0.200  
  498861   0.223  -0.496   0.543  -0.198  
  498862   0.221  -0.489   0.537  -0.199  
  498863   0.227  -0.492   0.542  -0.201  
  498864   0.225  -0.493   0.542  -0.196  
  498865   0.231  -0.488   0.540  -0.183  
  498866   0.224  -0.486   0.535  -0.177  
  498867   0.223  -0.489   0.537  -0.182  
  498868   0.212  -0.483   0.528  -0.191  
  498869   0.210  -0.481   0.525  -0.183  
  498870   0.221  -0.488   0.536  -0.175  
  498871   0.215  -0.483   0.529  -0.192  
  498872   0.210  -0.484   0.528  -0.205  
  498873   0.217  -0.483   0.530  -0.198  
  498874   0.213  -0.480   0.525  -0.200  
  498875   0.214  -0.481   0.527  -0.207  
  498876   0.211  -0.483   0.527  -0.206  
  498877   0.215  -0.482   0.528  -0.204  
  498878   0.211  -0.480   0.524  -0.197  
  498879   0.215  -0.479   0.525  -0.196  
  498880   0.213  -0.485   0.530  -0.195  
  498881   0.216  -0.482   0.528  -0.199  
  498882   0.215  -0.484   0.530  -0.207  
  498883   0.211  -0.484   0.528  -0.208  
  498884   0.213  -0.489   0.533  -0.198  
  498885   0.210  -0.485   0.528  -0.190  
  498886   0.212  -0.485   0.530  -0.198  
  498887   0.210  -0.480   0.524  -0.190  
  498888   0.215  -0.479   0.525  -0.187  
  498889   0.219  -0.482   0.530  -0.177  
  498890   0.212  -0.474   0.520  -0.185  
  498891   0.213  -0.478   0.523  -0.189  
  498892   0.209  -0.482   0.525  -0.198  
  498893   0.216  -0.480   0.526  -0.196  
  498894   0.221  -0.476   0.525  -0.196  
  498895   0.217  -0.480   0.527  -0.190  
  498896   0.209  -0.483   0.527  -0.200  
  498897   0.214  -0.480   0.526  -0.194  
  498898   0.216  -0.481   0.527  -0.195  
  498899   0.219  -0.485   0.532  -0.192  
  498900   0.214  -0.486   0.531  -0.185  
  498901   0.217  -0.485   0.532  -0.186  
  498902   0.216  -0.488   0.534  -0.189  
  498903   0.215  -0.487   0.533  -0.183  
  498904   0.213  -0.485   0.529  -0.200  
  498905   0.215  -0.487   0.532  -0.198  
  498906   0.220  -0.485   0.533  -0.193  
  498907   0.222  -0.488   0.536  -0.195  
  498908   0.219  -0.487   0.534  -0.194  
  498909   0.226  -0.492   0.541  -0.197  
  498910   0.229  -0.487   0.538  -0.203  
  498911   0.220  -0.487   0.534  -0.201  
  498912   0.223  -0.492   0.540  -0.210  
  498913   0.213  -0.483   0.528  -0.210  
  498914   0.219  -0.486   0.534  -0.211  
  498915   0.215  -0.488   0.533  -0.220  
  498916   0.216  -0.486   0.532  -0.228  
  498917   0.216  -0.487   0.533  -0.221  
  498918   0.220  -0.489   0.536  -0.222  
  498919   0.211  -0.488   0.532  -0.217  
  498920   0.206  -0.488   0.529  -0.208  
  498921   0.206  -0.487   0.529  -0.205  
  498922   0.212  -0.488   0.532  -0.195  
  498923   0.215  -0.488   0.533  -0.189  
  498924   0.218  -0.486   0.532  -0.182  
  498925   0.221  -0.487   0.534  -0.176  
  498926   0.217  -0.482   0.528  -0.179  
  498927   0.222  -0.483   0.532  -0.183  
  498928   0.222  -0.485   0.533  -0.183  
  498929   0.220  -0.491   0.538  -0.180  
  498930   0.221  -0.489   0.537  -0.192  
  498931   0.218  -0.490   0.537  -0.202  
  498932   0.219  -0.494   0.541  -0.212  
  498933   0.226  -0.495   0.544  -0.226  
  498934   0.225  -0.492   0.542  -0.216  
  498935   0.222  -0.493   0.541  -0.219  
  498936   0.217  -0.486   0.532  -0.204  
  498937   0.213  -0.487   0.532  -0.197  
  498938   0.218  -0.489   0.535  -0.186  
  498939   0.223  -0.489   0.537  -0.189  
  498940   0.222  -0.488   0.536  -0.186  
  498941   0.221  -0.487   0.535  -0.186  
  498942   0.220  -0.485   0.533  -0.181  
  498943   0.215  -0.483   0.529  -0.190  
  498944   0.214  -0.482   0.527  -0.195  
  498945   0.222  -0.487   0.535  -0.193  
  498946   0.219  -0.488   0.535  -0.196  
  498947   0.219  -0.487   0.534  -0.203  
  498948   0.222  -0.488   0.536  -0.211  
  498949   0.221  -0.482   0.531  -0.207  
  498950   0.218  -0.483   0.530  -0.204  
  498951   0.219  -0.486   0.534  -0.202  
  498952   0.219  -0.482   0.530  -0.195  
  498953   0.220  -0.486   0.533  -0.200  
  498954   0.221  -0.486   0.534  -0.200  
  498955   0.220  -0.485   0.533  -0.203  
  498956   0.221  -0.488   0.536  -0.207  
  498957   0.221  -0.490   0.537  -0.204  
  498958   0.217  -0.491   0.536  -0.208  
  498959   0.220  -0.489   0.536  -0.208  
  498960   0.219  -0.491   0.538  -0.196  
  498961   0.218  -0.490   0.536  -0.193  
  498962   0.219  -0.487   0.534  -0.190  
  498963   0.222  -0.487   0.535  -0.184  
  498964   0.222  -0.488   0.536  -0.183  
  498965   0.222  -0.494   0.541  -0.192  
  498966   0.216  -0.493   0.538  -0.194  
  498967   0.213  -0.488   0.532  -0.205  
  498968   0.212  -0.487   0.531  -0.203  
  498969   0.209  -0.486   0.529  -0.225  
  498970   0.209  -0.486   0.529  -0.214  
  498971   0.208  -0.487   0.530  -0.209  
  498972   0.212  -0.489   0.533  -0.202  
  498973   0.211  -0.489   0.533  -0.200  
  498974   0.210  -0.489   0.532  -0.203  
  498975   0.206  -0.487   0.529  -0.211  
  498976   0.205  -0.487   0.529  -0.209  
  498977   0.204  -0.490   0.531  -0.207  
  498978   0.203  -0.490   0.531  -0.204  
  498979   0.206  -0.489   0.530  -0.208  
  498980   0.208  -0.487   0.529  -0.207  
  498981   0.212  -0.485   0.529  -0.211  
  498982   0.214  -0.486   0.530  -0.216  
  498983   0.221  -0.487   0.535  -0.208  
  498984   0.213  -0.484   0.529  -0.188  
  498985   0.214  -0.483   0.528  -0.199  
  498986   0.211  -0.482   0.526  -0.201  
  498987   0.204  -0.485   0.526  -0.203  
  498988   0.205  -0.488   0.529  -0.210  
  498989   0.201  -0.486   0.526  -0.208  
  498990   0.209  -0.482   0.526  -0.207  
  498991   0.213  -0.487   0.531  -0.212  
  498992   0.212  -0.488   0.533  -0.207  
  498993   0.209  -0.492   0.534  -0.202  
  498994   0.209  -0.495   0.538  -0.220  
  498995   0.205  -0.493   0.534  -0.218  
  498996   0.202  -0.492   0.531  -0.216  
  498997   0.205  -0.485   0.526  -0.216  
  498998   0.209  -0.486   0.529  -0.210  
  498999   0.207  -0.493   0.535  -0.219  
  499000   0.203  -0.490   0.531  -0.215  
  499001   0.203  -0.490   0.531  -0.215  
  499002   0.210  -0.492   0.535  -0.220  
  499003   0.215  -0.492   0.537  -0.226  
  499004   0.203  -0.486   0.527  -0.219  
  499005   0.207  -0.489   0.531  -0.218  
  499006   0.203  -0.492   0.532  -0.213  
  499007   0.208  -0.489   0.531  -0.218  
  499008   0.206  -0.488   0.529  -0.215  
  499009   0.209  -0.486   0.529  -0.213  
  499010   0.211  -0.481   0.525  -0.205  
  499011   0.207  -0.483   0.526  -0.212  
  499012   0.208  -0.486   0.529  -0.214  
  499013   0.212  -0.486   0.530  -0.199  
  499014   0.212  -0.482   0.526  -0.208  
  499015   0.214  -0.484   0.529  -0.217  
  499016   0.212  -0.493   0.536  -0.202  
  499017   0.210  -0.489   0.532  -0.209  
  499018   0.215  -0.490   0.535  -0.207  
  499019   0.219  -0.491   0.537  -0.210  
  499020   0.213  -0.494   0.538  -0.209  
  499021   0.218  -0.497   0.543  -0.214  
  499022   0.209  -0.493   0.535  -0.202  
  499023   0.211  -0.494   0.537  -0.213  
  499024   0.206  -0.493   0.534  -0.216  
  499025   0.200  -0.487   0.526  -0.207  
  499026   0.203  -0.493   0.533  -0.214  
  499027   0.207  -0.489   0.531  -0.210  
  499028   0.205  -0.486   0.528  -0.194  
  499029   0.205  -0.486   0.527  -0.194  
  499030   0.203  -0.490   0.530  -0.203  
  499031   0.199  -0.489   0.528  -0.203  
  499032   0.201  -0.493   0.532  -0.211  
  499033   0.200  -0.491   0.530  -0.212  
  499034   0.199  -0.494   0.533  -0.215  
  499035   0.206  -0.492   0.533  -0.207  
  499036   0.210  -0.485   0.529  -0.204  
  499037   0.209  -0.481   0.524  -0.201  
  499038   0.203  -0.483   0.524  -0.187  
  499039   0.209  -0.492   0.534  -0.201  
  499040   0.207  -0.493   0.535  -0.207  
  499041   0.204  -0.492   0.532  -0.219  
  499042   0.205  -0.489   0.530  -0.222  
  499043   0.207  -0.490   0.531  -0.220  
  499044   0.206  -0.483   0.526  -0.214  
  499045   0.209  -0.483   0.526  -0.219  
  499046   0.211  -0.489   0.532  -0.214  
  499047   0.207  -0.487   0.529  -0.233  
  499048   0.213  -0.486   0.530  -0.228  
  499049   0.213  -0.486   0.531  -0.224  
  499050   0.216  -0.484   0.530  -0.221  
  499051   0.215  -0.482   0.527  -0.228  
  499052   0.217  -0.486   0.533  -0.221  
  499053   0.214  -0.482   0.528  -0.219  
  499054   0.207  -0.475   0.519  -0.208  
  499055   0.218  -0.479   0.526  -0.210  
  499056   0.220  -0.485   0.532  -0.207  
  499057   0.215  -0.478   0.524  -0.209  
  499058   0.212  -0.482   0.526  -0.216  
  499059   0.210  -0.480   0.524  -0.205  
  499060   0.207  -0.479   0.522  -0.193  
  499061   0.213  -0.480   0.526  -0.192  
  499062   0.216  -0.478   0.524  -0.195  
  499063   0.221  -0.476   0.525  -0.204  
  499064   0.222  -0.478   0.528  -0.213  
  499065   0.222  -0.479   0.527  -0.215  
  499066   0.218  -0.482   0.529  -0.217  
  499067   0.214  -0.483   0.528  -0.224  
  499068   0.215  -0.483   0.529  -0.219  
  499069   0.214  -0.479   0.524  -0.209  
  499070   0.218  -0.484   0.531  -0.216  
  499071   0.218  -0.483   0.530  -0.214  
  499072   0.217  -0.479   0.526  -0.210  
  499073   0.217  -0.485   0.531  -0.214  
  499074   0.222  -0.488   0.536  -0.224  
  499075   0.221  -0.492   0.539  -0.223  
  499076   0.211  -0.490   0.533  -0.231  
  499077   0.207  -0.490   0.532  -0.242  
  499078   0.207  -0.486   0.528  -0.234  
  499079   0.210  -0.486   0.529  -0.224  
  499080   0.206  -0.480   0.522  -0.221  
  499081   0.207  -0.480   0.522  -0.224  
  499082   0.204  -0.481   0.522  -0.217  
  499083   0.200  -0.480   0.520  -0.224  
  499084   0.203  -0.479   0.521  -0.225  
