Epoch   v_north   v_east   v_up
  498474          -0.013          -0.009           0.005
  498475          -0.007           0.000           0.001
  498476          -0.005           0.003           0.005
  498477          -0.007           0.010           0.005
  498478          -0.013           0.008           0.022
  498479          -0.053          -0.144          -0.003
  498480          -0.264          -0.042           0.022
  498481          -0.017           0.059           0.006
  498482           0.105           0.056          -0.006
  498483           0.072           0.046           0.006
  498484          -0.076          -0.044          -0.010
  498485          -0.206          -0.085          -0.020
  498486          -0.217           0.044           0.008
  498487           0.011           0.076          -0.002
  498488           0.241           0.002           0.001
  498489           0.196           0.008          -0.023
  498490           0.078          -0.051          -0.016
  498491          -0.185          -0.096          -0.002
  498492          -0.214           0.036          -0.002
  498493           0.047           0.074          -0.002
  498494           0.123           0.014           0.022
  498495           0.085           0.016          -0.005
  498496          -0.062          -0.026           0.003
  498497          -0.187          -0.021           0.013
  498498          -0.180           0.076          -0.003
  498499           0.010           0.062           0.001
  498500           0.151          -0.040          -0.001
  498501           0.130          -0.048           0.001
  498502           0.049          -0.040          -0.017
  498503          -0.057          -0.004           0.002
  498504          -0.070           0.020          -0.004
  498505          -0.019           0.023          -0.002
  498506           0.030           0.017           0.008
  498507           0.038          -0.009          -0.005
  498508           0.027          -0.007           0.003
  498509           0.018           0.001          -0.006
  498510          -0.004           0.007          -0.011
  498511          -0.014           0.005           0.003
  498512          -0.004           0.021          -0.002
  498513           0.000           0.009           0.006
  498514          -0.001          -0.001           0.020
  498515           0.008          -0.003          -0.007
  498516           0.020           0.000          -0.029
  498517          -0.010           0.013          -0.007
  498518           0.000          -0.003          -0.005
  498519           0.008           0.001          -0.010
  498520           0.012          -0.001           0.004
  498521           0.003          -0.001          -0.002
  498522           0.021          -0.007           0.002
  498523           0.022          -0.005           0.018
  498524           0.023          -0.008           0.009
  498525           0.005          -0.004          -0.005
  498526           0.003          -0.009           0.006
  498527          -0.002          -0.005           0.011
  498528          -0.003          -0.003           0.000
  498529          -0.004          -0.007          -0.006
  498530           0.010          -0.004          -0.012
  498531           0.017           0.004           0.018
  498532           0.021           0.009           0.003
  498533           0.016           0.000          -0.005
  498534          -0.002          -0.004          -0.016
  498535           0.000          -0.007          -0.005
  498536           0.004          -0.002           0.004
  498537          -0.009          -0.008           0.015
  498538          -0.003          -0.013           0.013
  498539           0.006          -0.007          -0.009
  498540           0.002           0.005          -0.002
  498541          -0.011           0.004           0.003
  498542           0.115           0.048          -0.007
  498543           0.112           0.030          -0.014
  498544           0.034          -0.043           0.011
  498545          -0.087          -0.068          -0.013
  498546          -0.129          -0.015          -0.020
  498547          -0.052           0.033          -0.002
  498548           0.071           0.059          -0.006
  498549           0.137           0.066          -0.005
  498550           0.058           0.008           0.003
  498551          -0.031          -0.081          -0.022
  498552          -0.094          -0.036          -0.014
  498553          -0.048           0.015          -0.001
  498554           0.039           0.041          -0.003
  498555           0.059           0.038           0.000
  498556           0.039           0.023           0.018
  498557           0.025           0.016          -0.009
  498558          -0.002           0.016          -0.011
  498559          -0.017          -0.016          -0.013
  498560          -0.017          -0.045          -0.005
  498561          -0.007          -0.012           0.008
  498562           0.014           0.016           0.029
  498563           0.024           0.017          -0.003
  498564           0.012          -0.011          -0.008
  498565           0.019          -0.012           0.001
  498566           0.009           0.004          -0.011
  498567          -0.014          -0.002           0.011
  498568          -0.005          -0.020           0.007
  498569           0.004          -0.023          -0.007
  498570           0.008           0.010           0.006
  498571           0.017           0.028           0.007
  498572           0.003          -0.002          -0.005
  498573           0.002          -0.005          -0.010
  498574           0.011           0.032          -0.022
  498575           0.010           0.032          -0.001
  498576           0.074           0.065          -0.011
  498577           0.053           0.039          -0.006
  498578           0.028          -0.011           0.000
  498579          -0.041          -0.085           0.009
  498580          -0.072          -0.070          -0.002
  498581          -0.058           0.006           0.015
  498582          -0.002           0.041           0.008
  498583           0.043           0.044          -0.004
  498584           0.028           0.030          -0.009
  498585           0.005          -0.026          -0.004
  498586          -0.035          -0.070          -0.010
  498587          -0.062          -0.056          -0.004
  498588          -0.013           0.021          -0.002
  498589           0.032           0.042           0.003
  498590           0.035           0.028          -0.018
  498591           0.020           0.021           0.000
  498592           0.007           0.008          -0.003
  498593          -0.012           0.001          -0.004
  498594          -0.012          -0.005           0.001
  498595          -0.007           0.001          -0.009
  498596           0.001           0.001           0.004
  498597           0.010           0.008           0.012
  498598           0.011           0.005          -0.009
  498599          -0.001          -0.003          -0.007
  498600          -0.001          -0.006           0.010
  498601          -0.011           0.006           0.019
  498602          -0.010           0.006           0.018
  498603           0.006           0.002           0.012
  498604          -0.006          -0.015          -0.009
  498605          -0.002          -0.014           0.007
  498606          -0.074          -0.212          -0.033
  498607          -0.348           0.007           0.012
  498608           0.068           0.057          -0.006
  498609           0.163           0.038          -0.006
  498610           0.029           0.035           0.000
  498611          -0.155          -0.094          -0.002
  498612          -0.286          -0.045          -0.018
  498613          -0.216           0.128           0.037
  498614           0.019           0.068          -0.007
  498615           0.155          -0.014          -0.012
  498616           0.203           0.004           0.034
  498617           0.125          -0.014          -0.018
  498618           0.060          -0.089          -0.015
  498619          -0.106          -0.033           0.032
  498620          -0.086          -0.001           0.014
  498621          -0.002          -0.004          -0.042
  498622           0.050           0.015          -0.021
  498623           0.067           0.033           0.023
  498624           0.030          -0.012          -0.005
  498625          -0.030          -0.033          -0.015
  498626          -0.049          -0.004           0.011
  498627          -0.054           0.013           0.004
  498628          -0.041           0.011          -0.003
  498629          -0.027           0.029           0.008
  498630           0.007           0.024           0.014
  498631           0.029           0.001          -0.040
  498632           0.017           0.009          -0.014
  498633          -0.011           0.013           0.026
  498634          -0.024          -0.030          -0.017
  498635          -0.043          -0.016          -0.010
  498636          -0.020           0.023           0.014
  498637           0.007           0.012           0.009
  498638           0.016          -0.005          -0.009
  498639           0.051          -0.001          -0.014
  498640           0.036          -0.002           0.006
  498641           0.023          -0.008           0.020
  498642           0.010          -0.017          -0.008
  498643           0.000          -0.018          -0.015
  498644          -0.014           0.011           0.000
  498645           0.001           0.011           0.010
  498646           0.000          -0.018          -0.008
  498647          -0.006          -0.003          -0.012
  498648           0.002           0.016           0.014
  498649           0.010          -0.001          -0.009
  498650           0.002           0.011          -0.009
  498651           0.010           0.026           0.022
  498652           0.005          -0.012          -0.006
  498653           0.001          -0.023          -0.022
  498654           0.003           0.019           0.013
  498655           0.011           0.013          -0.003
  498656          -0.015          -0.017          -0.024
  498657          -0.021           0.007           0.011
  498658           0.003           0.014           0.013
  498659          -0.004          -0.019          -0.027
  498660          -0.002          -0.004          -0.014
  498661           0.008           0.029           0.029
  498662           0.000           0.000          -0.001
  498663           0.240           0.062          -0.013
  498664           0.184           0.091           0.009
  498665           0.077          -0.067          -0.005
  498666          -0.201          -0.180           0.008
  498667          -0.198          -0.011          -0.002
  498668          -0.025           0.059           0.018
  498669           0.078           0.079           0.000
  498670           0.078           0.051           0.017
  498671           0.021          -0.038           0.004
  498672          -0.051          -0.095          -0.022
  498673          -0.117          -0.069           0.006
  498674          -0.106          -0.005          -0.004
  498675           0.058           0.084           0.016
  498676           0.137           0.032           0.001
  498677           0.089           0.023          -0.002
  498678           0.024          -0.006          -0.013
  498679          -0.044          -0.033           0.017
  498680          -0.036          -0.011           0.004
  498681          -0.013           0.000          -0.001
  498682           0.005           0.001          -0.005
  498683           0.009           0.009           0.007
  498684           0.014           0.021          -0.007
  498685           0.008           0.007           0.017
  498686           0.002          -0.003           0.004
  498687           0.016          -0.004          -0.011
  498688           0.005           0.001           0.018
  498689           0.006          -0.003           0.011
  498690           0.002          -0.009          -0.002
  498691           0.008           0.000          -0.008
  498692           0.008          -0.001           0.009
  498693           0.015           0.000          -0.014
  498694          -0.007          -0.027          -0.007
  498695          -0.174          -0.116          -0.018
  498696          -0.180           0.071           0.014
  498697           0.099           0.070           0.011
  498698           0.106           0.019          -0.023
  498699           0.009          -0.016           0.003
  498700          -0.151          -0.059          -0.009
  498701          -0.217          -0.018          -0.004
  498702          -0.136           0.098           0.013
  498703           0.099           0.035           0.001
  498704           0.153          -0.010          -0.006
  498705           0.134          -0.019          -0.004
  498706           0.057          -0.048           0.010
  498707          -0.067          -0.023           0.007
  498708          -0.071          -0.008          -0.012
  498709          -0.010           0.008          -0.012
  498710           0.034           0.018          -0.005
  498711           0.045           0.018          -0.013
  498712           0.025           0.009           0.004
  498713           0.033           0.004           0.013
  498714           0.004          -0.007           0.033
  498715          -0.003          -0.003           0.003
  498716          -0.009           0.005          -0.001
  498717          -0.012           0.000          -0.011
  498718          -0.013          -0.003           0.014
  498719          -0.011           0.018           0.007
  498720          -0.002           0.008           0.005
  498721          -0.006           0.006          -0.001
  498722           0.009           0.009          -0.001
  498723           0.002           0.001           0.007
  498724           0.019           0.007          -0.008
  498725           0.023           0.002          -0.023
  498726           0.018           0.006          -0.003
  498727           0.010           0.000           0.018
  498728           0.024          -0.007          -0.017
  498729          -0.003           0.004          -0.013
  498730           0.002           0.002          -0.013
  498731           0.000          -0.005          -0.002
  498732          -0.006           0.000          -0.015
  498733          -0.009          -0.001          -0.001
  498734           0.003           0.007          -0.009
  498735           0.002          -0.005           0.001
  498736           0.008          -0.002           0.015
  498737           0.001           0.004           0.023
  498738           0.009          -0.010           0.009
  498739          -0.005          -0.016           0.002
  498740           0.006          -0.003          -0.003
  498741           0.002          -0.006          -0.012
  498742           0.000          -0.013          -0.001
  498743          -0.002           0.008           0.005
  498744           0.005           0.002          -0.009
  498745           0.086           0.046           0.020
  498746           0.177           0.110           0.005
  498747           0.099           0.052           0.001
  498748          -0.045          -0.183           0.012
  498749          -0.217          -0.140          -0.006
  498750          -0.111           0.051           0.002
  498751           0.060           0.091           0.008
  498752           0.085           0.079           0.004
  498753           0.036           0.001          -0.008
  498754          -0.072          -0.113          -0.010
  498755          -0.137          -0.103           0.002
  498756          -0.099           0.003           0.011
  498757           0.031           0.065           0.001
  498758           0.088           0.053          -0.001
  498759           0.070           0.029          -0.002
  498760           0.035          -0.002           0.012
  498761          -0.008          -0.022          -0.017
  498762          -0.029          -0.004          -0.011
  498763          -0.019           0.002          -0.011
  498764           0.003           0.008          -0.032
  498765           0.016           0.006           0.002
  498766           0.009           0.015          -0.003
  498767          -0.001           0.001           0.003
  498768           0.001           0.001          -0.009
  498769           0.008           0.002           0.003
  498770          -0.004           0.002          -0.001
  498771           0.000          -0.007          -0.001
  498772           0.000           0.005           0.013
  498773           0.003           0.006          -0.004
  498774           0.005          -0.004           0.004
  498775           0.003          -0.003          -0.005
  498776           0.007           0.006          -0.007
  498777          -0.136          -0.168          -0.009
  498778          -0.346           0.096           0.028
  498779           0.081           0.047           0.004
  498780           0.163          -0.004          -0.022
  498781           0.051           0.018           0.002
  498782          -0.152          -0.031          -0.004
  498783          -0.253           0.035           0.009
  498784          -0.138           0.152           0.011
  498785           0.042           0.047           0.005
  498786           0.158          -0.054           0.007
  498787           0.187          -0.036           0.009
  498788           0.147          -0.029          -0.012
  498789           0.045          -0.074          -0.003
  498790          -0.106          -0.044           0.009
  498791          -0.078           0.004           0.011
  498792          -0.002           0.017          -0.009
  498793           0.052           0.012          -0.005
  498794           0.054           0.006           0.015
  498795           0.006           0.000           0.009
  498796          -0.012          -0.004          -0.004
  498797          -0.033          -0.002          -0.003
  498798          -0.037           0.003           0.001
  498799          -0.031           0.011           0.001
  498800          -0.010           0.025          -0.001
  498801           0.022           0.014          -0.012
  498802           0.036           0.000          -0.005
  498803           0.043           0.000          -0.003
  498804           0.044          -0.012           0.015
  498805           0.016          -0.021           0.004
  498806          -0.027          -0.018           0.004
  498807          -0.037          -0.014          -0.002
  498808          -0.019           0.009           0.011
  498809          -0.003           0.012          -0.007
  498810           0.009          -0.004          -0.007
  498811          -0.010          -0.003           0.004
  498812           0.000          -0.002          -0.004
  498813           0.015           0.002          -0.005
  498814           0.010          -0.005           0.008
  498815           0.004          -0.003          -0.002
  498816           0.000          -0.003          -0.006
  498817          -0.005          -0.003           0.009
  498818          -0.005          -0.004          -0.011
  498819          -0.009           0.001           0.001
  498820           0.011           0.009           0.001
  498821           0.010           0.005           0.002
  498822           0.000          -0.004           0.002
  498823           0.010           0.008           0.002
  498824           0.114           0.052          -0.004
  498825           0.093           0.027          -0.008
  498826           0.027          -0.048          -0.006
  498827          -0.093          -0.050           0.004
  498828          -0.089          -0.015           0.003
  498829          -0.019           0.014          -0.002
  498830           0.052           0.040          -0.010
  498831           0.087           0.038          -0.009
  498832           0.052           0.014          -0.009
  498833           0.027          -0.022          -0.014
  498834          -0.047          -0.025           0.008
  498835          -0.045          -0.019          -0.010
  498836          -0.015          -0.010          -0.017
  498837           0.009           0.019           0.004
  498838           0.024           0.010           0.015
  498839           0.062           0.042          -0.004
  498840           0.062           0.040           0.005
  498841           0.035          -0.001           0.000
  498842          -0.026          -0.054           0.000
  498843          -0.070          -0.048          -0.004
  498844          -0.053          -0.010          -0.003
  498845           0.007           0.039           0.006
  498846           0.048           0.050           0.009
  498847           0.038           0.033           0.000
  498848           0.020          -0.001          -0.007
  498849           0.002          -0.029          -0.015
  498850          -0.042          -0.030           0.006
  498851          -0.028          -0.030          -0.010
  498852           0.000          -0.001          -0.012
  498853          -0.003           0.031           0.023
  498854           0.023           0.013           0.002
  498855           0.009           0.004           0.005
  498856           0.010           0.010          -0.003
  498857           0.007           0.012           0.007
  498858          -0.012          -0.009          -0.003
  498859          -0.008          -0.021           0.003
  498860          -0.021          -0.044          -0.008
  498861          -0.090          -0.025           0.013
  498862          -0.053          -0.017          -0.020
  498863           0.003           0.037           0.001
  498864           0.040           0.050           0.003
  498865           0.036           0.023          -0.004
  498866           0.001          -0.025          -0.012
  498867          -0.050          -0.042          -0.009
  498868          -0.090          -0.046           0.023
  498869          -0.063          -0.003          -0.005
  498870           0.024           0.037           0.008
  498871           0.051           0.023           0.013
  498872           0.064           0.010           0.002
  498873           0.031           0.006          -0.010
  498874           0.001          -0.005          -0.007
  498875          -0.012          -0.007          -0.002
  498876          -0.013          -0.002           0.004
  498877          -0.009          -0.001           0.005
  498878           0.008           0.000           0.003
  498879           0.003          -0.007          -0.018
  498880           0.007           0.008          -0.002
  498881           0.004           0.003           0.015
  498882           0.013           0.004          -0.010
  498883           0.010           0.001          -0.004
  498884           0.011           0.001          -0.009
  498885          -0.006          -0.002          -0.004
  498886          -0.012           0.003           0.013
  498887           0.009           0.001          -0.017
  498888          -0.036          -0.058          -0.021
  498889          -0.164          -0.024           0.006
  498890          -0.095           0.021           0.004
  498891           0.039           0.033          -0.004
  498892           0.085           0.005          -0.008
  498893           0.027          -0.010           0.002
  498894          -0.072          -0.031          -0.002
  498895          -0.133          -0.009           0.008
  498896          -0.129           0.029           0.013
  498897          -0.046           0.044          -0.007
  498898           0.076           0.018           0.014
  498899           0.106          -0.024          -0.001
  498900           0.061          -0.026          -0.020
  498901          -0.011          -0.021          -0.005
  498902          -0.034           0.005           0.001
  498903          -0.028           0.009          -0.001
  498904          -0.008           0.011          -0.010
  498905           0.004           0.012          -0.001
  498906           0.019           0.002           0.001
  498907           0.022          -0.001           0.005
  498908           0.017           0.005           0.010
  498909           0.006           0.013          -0.001
  498910          -0.005           0.011           0.002
  498911           0.005           0.006           0.002
  498912           0.001          -0.001           0.000
  498913          -0.020          -0.009           0.013
  498914          -0.008           0.002           0.005
  498915           0.008           0.010          -0.006
  498916           0.022           0.010          -0.003
  498917           0.024           0.002           0.001
  498918           0.016          -0.010           0.003
  498919           0.017          -0.010           0.003
  498920          -0.006           0.000          -0.018
  498921          -0.022          -0.002          -0.006
  498922          -0.016           0.007           0.002
  498923          -0.013           0.019          -0.007
  498924           0.003           0.017           0.008
  498925           0.024          -0.009          -0.007
  498926           0.036          -0.007          -0.021
  498927           0.029          -0.001           0.003
  498928           0.004          -0.008           0.021
  498929           0.005          -0.026          -0.011
  498930          -0.013          -0.023           0.006
  498931          -0.010          -0.006          -0.005
  498932          -0.016           0.002          -0.013
  498933          -0.002          -0.004          -0.001
  498934          -0.004           0.003          -0.019
  498935           0.022           0.012          -0.003
  498936           0.028           0.016           0.007
  498937           0.028          -0.003          -0.007
  498938           0.010          -0.003           0.010
  498939           0.012          -0.011          -0.018
  498940           0.003          -0.011          -0.012
  498941           0.005           0.002          -0.012
  498942           0.005          -0.001          -0.001
  498943          -0.003          -0.006           0.010
  498944           0.016          -0.010          -0.013
  498945           0.017           0.009           0.003
  498946           0.017           0.001           0.003
  498947           0.013          -0.015          -0.011
  498948           0.003           0.000           0.020
  498949          -0.002           0.003           0.003
  498950           0.001           0.016           0.007
  498951           0.006           0.000          -0.006
  498952           0.003          -0.011          -0.022
  498953          -0.007           0.000           0.003
  498954          -0.002           0.004           0.001
  498955           0.006          -0.011          -0.004
  498956           0.000          -0.003          -0.004
  498957           0.000           0.003          -0.018
  498958           0.001          -0.008           0.002
  498959           0.003          -0.010          -0.019
  498960           0.013          -0.001          -0.003
  498961           0.022           0.006           0.011
  498962           0.018          -0.006          -0.003
  498963           0.002          -0.001          -0.008
  498964           0.000           0.003           0.001
  498965          -0.003          -0.005          -0.012
  498966          -0.007           0.010          -0.002
  498967          -0.015           0.019           0.003
  498968          -0.001           0.007          -0.022
  498969           0.019           0.006           0.001
  498970           0.028           0.005           0.002
  498971           0.042           0.003          -0.007
  498972           0.010           0.000           0.006
  498973           0.008          -0.009          -0.014
  498974          -0.001          -0.016          -0.016
  498975          -0.010          -0.009           0.004
  498976          -0.010           0.007           0.003
  498977          -0.007          -0.005           0.009
  498978           0.004          -0.001           0.021
  498979           0.010          -0.003          -0.013
  498980           0.006           0.001           0.004
  498981           0.007          -0.001          -0.009
  498982           0.005          -0.012          -0.004
  498983          -0.010           0.003           0.008
  498984           0.001           0.008          -0.005
  498985           0.009          -0.005          -0.008
  498986          -0.003           0.003           0.022
  498987           0.002           0.003           0.010
  498988          -0.004           0.005           0.005
  498989           0.011           0.012          -0.015
  498990           0.002          -0.009           0.000
  498991           0.008           0.005           0.000
  498992           0.040           0.020          -0.018
  498993           0.022           0.021           0.013
  498994          -0.005           0.000           0.015
  498995          -0.015          -0.017          -0.015
  498996          -0.031          -0.018           0.017
  498997          -0.039          -0.014           0.011
  498998          -0.031           0.000           0.016
  498999          -0.024           0.009           0.013
  499000          -0.011           0.009          -0.001
  499001          -0.004           0.004          -0.021
  499002           0.015           0.018          -0.012
  499003           0.031           0.016          -0.009
  499004           0.030           0.003          -0.016
  499005           0.017           0.002          -0.006
  499006           0.020          -0.002           0.005
  499007           0.004          -0.002           0.003
  499008          -0.002          -0.001           0.015
  499009           0.000          -0.005          -0.006
  499010           0.001          -0.004          -0.007
  499011          -0.001           0.007          -0.005
  499012          -0.003           0.007          -0.001
  499013           0.014          -0.004          -0.015
  499014           0.003          -0.004          -0.008
  499015          -0.040          -0.074          -0.005
  499016          -0.145          -0.010           0.001
  499017          -0.058           0.027           0.016
  499018           0.050           0.031          -0.021
  499019           0.077           0.030           0.009
  499020           0.024           0.025           0.007
  499021          -0.077          -0.024           0.009
  499022          -0.121          -0.023           0.009
  499023          -0.121           0.029           0.011
  499024          -0.003           0.046          -0.003
  499025           0.105          -0.006          -0.016
  499026           0.088          -0.005           0.000
  499027           0.053          -0.016          -0.012
  499028          -0.012          -0.032           0.010
  499029          -0.081          -0.011           0.010
  499030          -0.091           0.014          -0.019
  499031          -0.028           0.034           0.006
  499032           0.032           0.019          -0.003
  499033           0.038           0.006          -0.012
  499034           0.018          -0.007          -0.010
  499035          -0.017          -0.018          -0.005
  499036          -0.031          -0.016          -0.008
  499037          -0.037           0.000          -0.001
  499038          -0.010           0.004          -0.006
  499039           0.010           0.013           0.010
  499040           0.026           0.007           0.014
  499041           0.021          -0.012          -0.026
  499042           0.010           0.002          -0.002
  499043          -0.002           0.006           0.008
  499044          -0.005          -0.009          -0.024
  499045           0.002          -0.002          -0.001
  499046           0.064           0.011           0.000
  499047           0.061          -0.015          -0.019
  499048           0.052          -0.008           0.002
  499049           0.003          -0.006           0.006
  499050          -0.048          -0.030          -0.008
  499051          -0.069          -0.004           0.003
  499052          -0.035           0.018           0.010
  499053           0.020           0.016           0.000
  499054           0.040           0.000          -0.004
  499055           0.040           0.001          -0.009
  499056           0.012          -0.002           0.003
  499057          -0.004          -0.020           0.014
  499058          -0.008          -0.003           0.008
  499059          -0.020          -0.002           0.000
  499060          -0.003           0.003           0.007
  499061           0.005          -0.002          -0.003
  499062           0.011          -0.006           0.008
  499063           0.002           0.002           0.002
  499064           0.014          -0.006          -0.007
  499065           0.003           0.003          -0.009
  499066           0.001           0.005          -0.007
  499067           0.000           0.001          -0.011
  499068           0.001           0.002          -0.003
  499069           0.009           0.006          -0.013
  499070          -0.003           0.004          -0.005
  499071          -0.009           0.003           0.010
  499072           0.011          -0.006          -0.006
  499073           0.006           0.004          -0.023
  499074           0.018           0.012           0.010
  499075           0.019           0.008           0.002
  499076           0.008           0.001           0.004
  499077          -0.001          -0.006           0.002
  499078           0.003          -0.004          -0.017
  499079           0.012          -0.015           0.000
  499080           0.004          -0.010           0.006
  499081           0.008           0.006           0.010
  499082           0.020           0.009          -0.009
  499083           0.013           0.010           0.003
  499084           0.011           0.007          -0.013
  499085           0.013           0.004          -0.006
  499086           0.013          -0.004           0.004
  499087           0.010           0.012          -0.003
  499088           0.008           0.010          -0.025
  499089           0.005           0.011          -0.005
  499090           0.009           0.011          -0.011
  499091           0.015           0.002          -0.011
  499092           0.001           0.008           0.012
  499093           0.014           0.021           0.006
  499094           0.030           0.019          -0.010
  499095           0.024           0.017           0.009
  499096           0.012           0.007           0.014
  499097          -0.008          -0.014          -0.017
  499098          -0.029          -0.018          -0.006
  499099          -0.041          -0.023           0.011
  499100          -0.035          -0.010           0.013
  499101          -0.014           0.003           0.018
  499102           0.010           0.004          -0.006
  499103           0.024           0.012          -0.019
  499104           0.016           0.004          -0.014
  499105           0.013           0.006           0.004
  499106           0.005          -0.002          -0.002
  499107           0.004          -0.008          -0.003
  499108          -0.009           0.003           0.016
  499109          -0.003           0.004          -0.018
  499110          -0.008           0.013           0.004
  499111           0.001          -0.012           0.003
  499112          -0.086          -0.045          -0.001
  499113          -0.078          -0.016          -0.013
  499114          -0.002           0.028           0.013
  499115           0.055           0.033           0.008
  499116           0.046           0.032          -0.026
  499117           0.025           0.003          -0.011
  499118          -0.034          -0.032           0.006
  499119          -0.071          -0.048           0.003
  499120          -0.087          -0.026          -0.004
  499121          -0.029           0.001          -0.002
  499122           0.036           0.017          -0.007
  499123           0.054           0.010          -0.012
  499124           0.034           0.010          -0.002
  499125           0.021           0.001          -0.003
  499126           0.008          -0.009          -0.001
  499127          -0.020          -0.006           0.019
  499128          -0.004          -0.009          -0.023
  499129          -0.011           0.007           0.006
  499130           0.040           0.020          -0.007
  499131           0.033           0.013           0.008
  499132           0.002          -0.009           0.003
  499133          -0.025          -0.018           0.014
  499134          -0.038          -0.015          -0.006
  499135          -0.042          -0.018           0.008
  499136          -0.028           0.003          -0.002
  499137           0.015           0.016           0.007
  499138           0.023           0.007          -0.003
  499139           0.002           0.005          -0.001
  499140          -0.007          -0.015           0.019
  499141          -0.013          -0.008          -0.007
  499142          -0.014           0.006          -0.012
  499143          -0.004           0.016          -0.011
  499144           0.008           0.013          -0.014
  499145           0.011          -0.001          -0.002
  499146           0.011           0.009           0.016
  499147           0.010           0.006           0.012
  499148          -0.007          -0.005          -0.002
  499149           0.009          -0.005          -0.014
  499150           0.012          -0.010          -0.008
  499151           0.001          -0.020          -0.025
  499152          -0.003           0.000          -0.008
  499153          -0.006          -0.012           0.014
  499154          -0.001          -0.007          -0.005
  499155           0.002           0.002           0.010
  499156           0.009           0.006           0.006
  499157           0.006          -0.008          -0.015
  499158           0.011          -0.002          -0.012
  499159           0.004          -0.001          -0.011
  499160          -0.015          -0.008           0.003
  499161          -0.001          -0.005          -0.014
  499162           0.010           0.004           0.002
  499163           0.013          -0.006           0.001
  499164           0.002          -0.006          -0.017
  499165           0.000          -0.002          -0.009
  499166           0.001          -0.013           0.006
  499167          -0.003          -0.018           0.009
  499168          -0.011           0.004           0.002
  499169           0.004           0.012           0.003
  499170           0.024           0.016          -0.001
  499171           0.026          -0.003           0.004
  499172          -0.002          -0.010           0.002
  499173          -0.017          -0.017          -0.002
  499174          -0.013          -0.007           0.008
  499175          -0.016          -0.003           0.004
  499176          -0.014           0.013           0.012
  499177           0.009           0.011          -0.001
  499178           0.037           0.017           0.002
  499179           0.041          -0.009          -0.005
  499180          -0.005          -0.017          -0.004
  499181          -0.013          -0.032          -0.005
  499182          -0.004          -0.022           0.008
  499183          -0.002          -0.008           0.006
  499184           0.003           0.000           0.005
  499185           0.012           0.012           0.004
  499186           0.028           0.019          -0.006
  499187           0.017           0.018           0.007
  499188           0.023           0.004          -0.006
  499189           0.010           0.014           0.003
  499190           0.000           0.005           0.008
  499191           0.012          -0.009          -0.015
  499192          -0.004           0.008          -0.008
  499193          -0.002           0.005          -0.004
  499194          -0.003           0.005          -0.005
  499195           0.009           0.000          -0.012
  499196           0.003          -0.005          -0.004
  499197           0.021           0.005          -0.007
  499198           0.008           0.003           0.000
  499199           0.006          -0.008          -0.012
  499200           0.007          -0.004          -0.015
  499201           0.000           0.013           0.006
  499202           0.005          -0.003          -0.008
  499203          -0.003           0.001           0.003
  499204           0.009           0.015           0.003
  499205           0.004           0.023          -0.014
  499206           0.000           0.013           0.002
  499207           0.012           0.004          -0.015
  499208           0.017           0.010          -0.011
  499209           0.008           0.003          -0.014
  499210          -0.010           0.003          -0.003
  499211           0.001           0.007          -0.013
  499212           0.002           0.001           0.005
  499213          -0.003          -0.006          -0.009
  499214          -0.043          -0.176          -0.024
  499215          -0.571          -0.061           0.014
  499216          -0.259           0.409           0.023
  499217           0.113          -0.032          -0.005
  499218           0.107          -0.100          -0.005
  499219           0.082          -0.036          -0.002
  499220          -0.063           0.039          -0.006
  499221          -0.199           0.096          -0.017
  499222          -0.147           0.196           0.010
  499223          -0.020           0.201           0.031
  499224           0.046           0.159          -0.008
  499225           0.098           0.132           0.007
  499226           0.127           0.091          -0.013
  499227           0.131           0.132          -0.004
  499228           0.354           0.183          -0.003
  499229           0.202          -0.113           0.030
  499230          -0.269          -0.133           0.011
  499231          -0.226          -0.056          -0.002
  499232          -0.126          -0.030           0.006
  499233          -0.052           0.020          -0.014
  499234           0.000           0.001           0.019
  499235          -0.018          -0.033          -0.009
  499236          -0.015          -0.007          -0.015
  499237           0.002           0.008           0.014
  499238           0.027           0.005          -0.010
  499239           0.045           0.018           0.002
  499240           0.037          -0.012          -0.011
  499241           0.029          -0.005           0.008
  499242           0.011          -0.020          -0.005
  499243          -0.003          -0.015          -0.002
  499244          -0.007          -0.012           0.017
  499245          -0.002          -0.013          -0.008
  499246           0.007           0.005           0.007
  499247           0.008          -0.004          -0.016
  499248           0.011           0.011          -0.001
  499249          -0.005           0.040          -0.020
