Epoch   v_north   v_east   v_up
  498858          -0.017           0.036          -0.004
  498859          -0.023           0.040          -0.012
  498860          -0.026           0.071           0.011
  498861          -0.012           0.085           0.001
  498862          -0.039           0.065           0.010
  498863          -0.064           0.012           0.003
  498864          -0.047          -0.029          -0.001
  498865          -0.009          -0.026          -0.003
  498866           0.060           0.036           0.008
  498867           0.128           0.095           0.003
  498868           0.161           0.121          -0.013
  498869           0.126           0.093           0.007
  498870           0.039           0.045           0.000
  498871          -0.001           0.022          -0.009
  498872          -0.011           0.019          -0.006
  498873           0.004           0.026           0.002
  498874           0.009           0.043           0.006
  498875          -0.001           0.047          -0.001
  498876          -0.007           0.046           0.004
  498877          -0.016           0.055           0.001
  498878          -0.032           0.049           0.000
  498879          -0.037           0.048           0.008
  498880          -0.042           0.038           0.004
  498881          -0.046           0.034          -0.009
  498882          -0.054           0.034           0.006
  498883          -0.058           0.042           0.006
  498884          -0.062           0.035           0.004
  498885          -0.049           0.038          -0.001
  498886          -0.044           0.035          -0.009
  498887          -0.063           0.039           0.008
  498888          -0.037           0.091           0.008
  498889           0.019           0.109          -0.003
  498890          -0.038           0.076           0.002
  498891          -0.123           0.040           0.004
  498892          -0.128          -0.012           0.006
  498893          -0.034          -0.045           0.000
  498894           0.111          -0.019          -0.006
  498895           0.231           0.000           0.006
  498896           0.240          -0.016          -0.008
  498897           0.153          -0.052          -0.004
  498898           0.038          -0.067          -0.008
  498899          -0.016          -0.068           0.006
  498900           0.003          -0.067           0.004
  498901           0.042          -0.033          -0.002
  498902           0.041          -0.021           0.009
  498903           0.021          -0.016           0.006
  498904           0.002          -0.020           0.003
  498905          -0.014          -0.013           0.004
  498906          -0.029          -0.014           0.003
  498907          -0.037          -0.016          -0.009
  498908          -0.030          -0.020          -0.001
  498909          -0.032          -0.027          -0.004
  498910          -0.027          -0.023          -0.001
  498911          -0.030          -0.011           0.003
  498912          -0.037          -0.010          -0.007
  498913          -0.028          -0.001          -0.009
  498914          -0.039          -0.008           0.000
  498915          -0.056          -0.020           0.008
  498916          -0.069          -0.021           0.007
  498917          -0.080          -0.026          -0.006
  498918          -0.070          -0.026          -0.010
  498919          -0.054          -0.022           0.002
  498920          -0.033          -0.032           0.012
  498921          -0.012          -0.041           0.005
  498922           0.003          -0.058           0.003
  498923           0.024          -0.080           0.007
  498924           0.033          -0.102          -0.008
  498925           0.040          -0.113           0.004
  498926           0.052          -0.136           0.017
  498927           0.078          -0.134           0.003
  498928           0.126          -0.116          -0.001
  498929           0.146          -0.090           0.012
  498930           0.167          -0.075          -0.001
  498931           0.165          -0.061           0.003
  498932           0.157          -0.053           0.004
  498933           0.126          -0.040           0.005
  498934           0.100          -0.045           0.010
  498935           0.063          -0.044           0.007
  498936           0.039          -0.046          -0.001
  498937           0.027          -0.035           0.004
  498938           0.031          -0.034          -0.004
  498939           0.021          -0.024           0.010
  498940           0.019          -0.020           0.016
  498941           0.012          -0.022           0.015
  498942           0.007          -0.019           0.007
  498943           0.002          -0.023          -0.006
  498944          -0.018          -0.016           0.009
  498945          -0.019          -0.026           0.000
  498946          -0.028          -0.021           0.001
  498947          -0.031          -0.009           0.010
  498948          -0.028          -0.018          -0.013
  498949          -0.024          -0.017          -0.006
  498950          -0.027          -0.021          -0.005
  498951          -0.036          -0.014           0.005
  498952          -0.037          -0.011           0.009
  498953          -0.036          -0.007           0.002
  498954          -0.040          -0.013           0.006
  498955          -0.046           0.001           0.003
  498956          -0.042          -0.006           0.007
  498957          -0.054          -0.008           0.020
  498958          -0.049          -0.003           0.000
  498959          -0.050          -0.001           0.012
  498960          -0.063          -0.002           0.004
  498961          -0.073          -0.009          -0.004
  498962          -0.062          -0.011          -0.002
  498963          -0.040          -0.008           0.003
  498964          -0.026          -0.016           0.000
  498965          -0.007          -0.014           0.000
  498966           0.016          -0.015           0.008
  498967           0.047          -0.026           0.004
  498968           0.049          -0.026           0.012
  498969           0.049          -0.022           0.001
  498970           0.052          -0.020           0.000
  498971           0.040          -0.016           0.005
  498972           0.041           0.005           0.005
  498973           0.027           0.019           0.016
  498974           0.016           0.030           0.010
  498975           0.018           0.028          -0.004
  498976           0.010           0.016          -0.007
  498977           0.001           0.029          -0.009
  498978          -0.008           0.020          -0.016
  498979          -0.019           0.019           0.001
  498980          -0.021           0.033           0.006
  498981          -0.024           0.022           0.006
  498982          -0.029           0.027           0.000
  498983          -0.018           0.029          -0.004
  498984          -0.028           0.026           0.000
  498985          -0.036           0.031           0.002
  498986          -0.028           0.032          -0.017
  498987          -0.040           0.037           0.000
  498988          -0.042           0.029           0.000
  498989          -0.056           0.019           0.009
  498990          -0.057           0.040          -0.001
  498991          -0.057           0.028           0.005
  498992          -0.079           0.017           0.011
  498993          -0.056           0.007          -0.009
  498994          -0.029           0.028          -0.011
  498995          -0.008           0.060           0.006
  498996           0.009           0.075          -0.012
  498997           0.023           0.075          -0.007
  498998           0.021           0.064          -0.015
  498999           0.018           0.056          -0.008
  499000           0.019           0.045           0.002
  499001           0.026           0.040           0.007
  499002           0.023           0.033           0.020
  499003           0.011           0.024           0.008
  499004           0.003           0.022           0.010
  499005           0.007           0.029           0.013
  499006          -0.001           0.034           0.000
  499007          -0.003           0.034          -0.004
  499008          -0.006           0.041          -0.004
  499009          -0.004           0.036          -0.003
  499010          -0.014           0.036           0.005
  499011          -0.019           0.038           0.008
  499012          -0.007           0.036           0.000
  499013          -0.029           0.035           0.011
  499014          -0.029           0.039           0.004
  499015          -0.010           0.102           0.007
  499016           0.016           0.110           0.008
  499017          -0.054           0.065          -0.007
  499018          -0.134           0.009           0.003
  499019          -0.111          -0.033           0.008
  499020          -0.029          -0.040          -0.013
  499021           0.107           0.016          -0.004
  499022           0.188           0.049          -0.001
  499023           0.185           0.023          -0.007
  499024           0.071          -0.011           0.001
  499025          -0.057          -0.009           0.000
  499026          -0.061          -0.027           0.002
  499027          -0.038          -0.019           0.007
  499028           0.004           0.018          -0.004
  499029           0.038           0.040          -0.001
  499030           0.050           0.029           0.010
  499031           0.003           0.011           0.003
  499032          -0.039          -0.006          -0.001
  499033          -0.033          -0.040           0.006
  499034           0.001          -0.047           0.004
  499035           0.042          -0.034           0.002
  499036           0.079          -0.036           0.005
  499037           0.078          -0.040           0.003
  499038           0.049          -0.035           0.005
  499039           0.001          -0.033          -0.001
  499040          -0.023          -0.041          -0.005
  499041          -0.029          -0.033           0.003
  499042          -0.021          -0.031           0.007
  499043          -0.020          -0.033           0.006
  499044          -0.028          -0.029           0.010
  499045          -0.028          -0.026           0.006
  499046          -0.087          -0.032           0.008
  499047          -0.108          -0.051           0.006
  499048          -0.074          -0.050           0.007
  499049          -0.031          -0.026           0.004
  499050           0.014          -0.001           0.003
  499051           0.037          -0.005          -0.001
  499052           0.020          -0.012          -0.003
  499053          -0.032          -0.034          -0.008
  499054          -0.041          -0.040          -0.004
  499055          -0.023          -0.047           0.016
  499056           0.008          -0.054          -0.003
  499057           0.034          -0.036          -0.021
  499058           0.052          -0.035          -0.002
  499059           0.072          -0.036          -0.002
  499060           0.059          -0.036          -0.001
  499061           0.037          -0.023           0.001
  499062           0.019          -0.014           0.001
  499063           0.016          -0.021           0.004
  499064           0.004          -0.016           0.002
  499065           0.003          -0.018           0.011
  499066          -0.001          -0.024           0.011
  499067          -0.007          -0.023           0.012
  499068          -0.014          -0.014           0.002
  499069          -0.023          -0.024           0.002
  499070          -0.017          -0.020           0.004
  499071          -0.007          -0.016          -0.008
  499072          -0.019          -0.015           0.000
  499073          -0.026          -0.026           0.007
  499074          -0.031          -0.030          -0.001
  499075          -0.027          -0.030          -0.001
  499076          -0.014          -0.027          -0.008
  499077           0.004          -0.017           0.002
  499078           0.004          -0.013           0.012
  499079           0.004          -0.008           0.002
  499080           0.019          -0.010          -0.010
  499081           0.022          -0.015          -0.002
  499082           0.007          -0.019           0.005
  499083           0.000          -0.023           0.003
  499084          -0.008          -0.019           0.003
  499085          -0.011          -0.017           0.007
  499086          -0.016          -0.004           0.004
  499087          -0.017          -0.022           0.004
  499088          -0.028          -0.016           0.017
  499089          -0.031          -0.012           0.011
  499090          -0.040          -0.009           0.008
  499091          -0.051          -0.003           0.008
  499092          -0.040          -0.007          -0.004
  499093          -0.054          -0.026          -0.007
  499094          -0.061          -0.034          -0.003
  499095          -0.051          -0.025          -0.003
  499096          -0.032          -0.012          -0.008
  499097          -0.008           0.009           0.008
  499098           0.022           0.030           0.000
  499099           0.043           0.051          -0.009
  499100           0.027           0.055          -0.006
  499101           0.003           0.040          -0.012
  499102          -0.031           0.026           0.002
  499103          -0.042           0.013           0.015
  499104          -0.041           0.021           0.006
  499105          -0.038           0.013           0.002
  499106          -0.036           0.021           0.004
  499107          -0.048           0.029           0.001
  499108          -0.048           0.017          -0.008
  499109          -0.050           0.012           0.002
  499110          -0.054           0.002           0.005
  499111          -0.064           0.026           0.008
  499112          -0.032           0.072          -0.003
  499113          -0.047           0.058           0.010
  499114          -0.096           0.019          -0.003
  499115          -0.110          -0.029          -0.003
  499116          -0.058          -0.061           0.014
  499117           0.003          -0.030           0.009
  499118           0.091           0.035           0.003
  499119           0.139           0.089          -0.005
  499120           0.140           0.079          -0.011
  499121           0.089           0.047           0.005
  499122           0.021           0.019           0.010
  499123           0.007          -0.002           0.008
  499124           0.012          -0.007           0.008
  499125           0.011           0.004           0.004
  499126           0.006           0.019          -0.004
  499127           0.019           0.025          -0.011
  499128           0.003           0.020           0.009
  499129          -0.006           0.005          -0.001
  499130          -0.039          -0.010           0.002
  499131          -0.031          -0.007           0.002
  499132           0.003           0.011          -0.008
  499133           0.038           0.031          -0.009
  499134           0.046           0.044           0.007
  499135           0.043           0.046          -0.007
  499136           0.018           0.037          -0.002
  499137          -0.027           0.018          -0.008
  499138          -0.040           0.003          -0.001
  499139          -0.016           0.009           0.003
  499140          -0.001           0.026          -0.008
  499141          -0.004           0.018           0.005
  499142           0.006          -0.002           0.008
  499143           0.014          -0.014           0.009
  499144           0.013          -0.021           0.010
  499145           0.029          -0.019          -0.002
  499146           0.042          -0.021          -0.014
  499147           0.052          -0.023          -0.014
  499148           0.077          -0.012           0.005
  499149           0.070           0.007           0.014
  499150           0.066           0.013           0.008
  499151           0.061           0.025           0.015
  499152           0.054           0.023           0.008
  499153           0.043           0.026          -0.012
  499154           0.033           0.019          -0.001
  499155           0.018           0.020           0.001
  499156           0.007           0.013          -0.005
  499157          -0.001           0.016           0.006
  499158          -0.010           0.016           0.012
  499159          -0.017           0.017           0.016
  499160          -0.003           0.018          -0.003
  499161          -0.017           0.015           0.005
  499162          -0.031           0.009           0.001
  499163          -0.041           0.015           0.003
  499164          -0.041           0.009           0.016
  499165          -0.039           0.018           0.011
  499166          -0.040           0.019          -0.003
  499167          -0.044           0.020          -0.010
  499168          -0.042           0.007           0.001
  499169          -0.051           0.000          -0.001
  499170          -0.067          -0.012          -0.001
  499171          -0.059          -0.004          -0.006
  499172          -0.024           0.010           0.002
  499173           0.007           0.017           0.000
  499174           0.023           0.014          -0.007
  499175           0.044           0.013          -0.010
  499176           0.072          -0.005          -0.010
  499177           0.099          -0.018           0.000
  499178           0.124          -0.019           0.003
  499179           0.160           0.016          -0.003
  499180           0.217           0.059           0.008
  499181           0.236           0.102          -0.003
  499182           0.213           0.116          -0.001
  499183           0.189           0.112          -0.003
  499184           0.158           0.096          -0.005
  499185           0.114           0.076          -0.001
  499186           0.071           0.061           0.007
  499187           0.066           0.046          -0.005
  499188           0.057           0.047          -0.001
  499189           0.051           0.044          -0.001
  499190           0.051           0.053          -0.006
  499191           0.029           0.064           0.009
  499192           0.034           0.044           0.006
  499193           0.026           0.040          -0.002
  499194           0.016           0.040           0.005
  499195           0.001           0.045           0.012
  499196          -0.001           0.043           0.005
  499197          -0.020           0.030           0.011
  499198          -0.024           0.033           0.007
  499199          -0.014           0.036           0.002
  499200          -0.022           0.033           0.010
  499201          -0.024           0.025           0.001
  499202          -0.028           0.031          -0.003
  499203          -0.026           0.031           0.001
  499204          -0.040           0.018           0.002
  499205          -0.039           0.009           0.009
  499206          -0.043           0.016           0.004
  499207          -0.050           0.022           0.009
  499208          -0.064           0.019           0.008
  499209          -0.059           0.029           0.012
  499210          -0.047           0.023           0.008
  499211          -0.056           0.019           0.012
  499212          -0.063           0.036          -0.001
  499213          -0.058           0.035           0.003
  499214          -0.043           0.185           0.007
  499215           0.134           0.265          -0.009
  499216           0.000           0.091           0.008
  499217          -0.227           0.343          -0.011
  499218          -0.289           0.336           0.001
  499219          -0.276           0.133           0.005
  499220          -0.037          -0.123          -0.003
  499221           0.261          -0.278           0.003
  499222           0.309          -0.417          -0.008
  499223           0.165          -0.488          -0.014
  499224           0.037          -0.491          -0.003
  499225          -0.084          -0.493          -0.001
  499226          -0.199          -0.468           0.014
  499227          -0.319          -0.479          -0.003
  499228          -0.536          -0.505          -0.008
  499229          -0.445          -0.258           0.001
  499230           0.001          -0.122          -0.004
  499231           0.066          -0.043          -0.006
  499232           0.002          -0.049          -0.012
  499233           0.066          -0.085           0.003
  499234           0.139          -0.078           0.003
  499235           0.198          -0.016           0.001
  499236           0.219           0.005           0.012
  499237           0.218           0.009          -0.009
  499238           0.196           0.026           0.007
  499239           0.157           0.017          -0.002
  499240           0.127           0.040           0.002
  499241           0.099           0.043           0.000
  499242           0.094           0.062          -0.001
  499243           0.094           0.064          -0.001
  499244           0.078           0.065          -0.007
  499245           0.059           0.070           0.002
  499246           0.036           0.052          -0.003
  499247           0.024           0.063           0.013
  499248           0.012           0.044           0.004
  499249           0.011           0.021           0.003
  499250          -0.063          -0.161          -0.004
  499251          -0.047          -0.133           0.001
  499252           0.175          -0.163          -0.003
  499253           0.201          -0.167          -0.010
  499254           0.161          -0.129           0.015
  499255           0.091          -0.113           0.007
  499256           0.052          -0.086          -0.011
  499257           0.022          -0.105           0.004
  499258           0.037          -0.085           0.001
  499259           0.016          -0.098          -0.005
  499260           0.003          -0.084          -0.003
  499261          -0.012          -0.088           0.009
  499262          -0.002          -0.079          -0.014
  499263          -0.011          -0.081           0.001
  499264          -0.012          -0.064          -0.008
  499265          -0.028          -0.061           0.008
  499266          -0.051          -0.051          -0.019
  499267          -0.058          -0.060           0.013
  499268          -0.050          -0.064          -0.013
  499269          -0.060          -0.058          -0.001
  499270          -0.071          -0.060          -0.001
  499271          -0.084          -0.054           0.018
  499272          -0.092          -0.048           0.002
  499273          -0.096          -0.055           0.004
  499274          -0.103          -0.054          -0.014
  499275          -0.114          -0.044           0.006
  499276          -0.119          -0.044          -0.016
  499277          -0.126          -0.044           0.003
  499278          -0.131          -0.033          -0.017
  499279           0.017           0.006           0.002
  499280           0.183           0.204           0.004
  499281           0.028           0.181           0.000
  499282           0.094           0.007          -0.017
  499283           0.143          -0.026          -0.018
  499284           0.181           0.060           0.008
  499285           0.247           0.124          -0.009
  499286           0.217           0.139          -0.001
  499287           0.175           0.132           0.006
  499288           0.129           0.104          -0.008
  499289           0.111           0.109           0.005
  499290           0.093           0.091           0.001
  499291           0.071           0.062           0.010
  499292           0.057           0.074           0.003
  499293           0.034           0.056           0.003
  499294           0.020           0.070          -0.007
  499295           0.014           0.073          -0.015
  499296          -0.003           0.062          -0.002
  499297          -0.002           0.075          -0.006
  499298          -0.014           0.074          -0.014
  499299          -0.014           0.061           0.013
  499300          -0.029           0.081           0.005
  499301          -0.028           0.054           0.001
  499302          -0.036           0.053           0.016
  499303          -0.040           0.063           0.000
  499304          -0.047           0.042           0.003
  499305          -0.052           0.049           0.010
  499306          -0.046           0.050          -0.002
  499307          -0.058           0.028          -0.002
  499308          -0.066           0.038          -0.003
  499309          -0.069           0.046          -0.010
  499310          -0.083           0.018           0.000
  499311          -0.086           0.029           0.007
  499312          -0.076           0.027          -0.015
  499313          -0.084           0.005          -0.002
  499314          -0.097           0.017           0.011
  499315          -0.106           0.029           0.001
  499316          -0.112           0.005          -0.009
  499317          -0.128           0.014           0.013
  499318          -0.124           0.032           0.001
  499319          -0.136           0.002           0.004
  499320          -0.144           0.005           0.011
  499321          -0.143           0.021           0.006
  499322          -0.136           0.006           0.018
  499323          -0.146          -0.036           0.010
  499324          -0.200          -0.219          -0.014
  499325          -0.103          -0.178          -0.010
  499326           0.180          -0.244          -0.001
  499327           0.228          -0.212           0.011
  499328           0.128          -0.141          -0.020
  499329           0.026          -0.136          -0.015
  499330          -0.024          -0.143           0.006
  499331          -0.041          -0.111          -0.010
  499332          -0.036          -0.119           0.005
  499333          -0.014          -0.142           0.011
  499334           0.017          -0.122          -0.001
  499335          -0.016          -0.097          -0.014
  499336          -0.037          -0.114          -0.001
  499337          -0.044          -0.093           0.003
  499338          -0.059          -0.075          -0.002
  499339          -0.078          -0.082           0.001
  499340          -0.078          -0.088          -0.003
  499341          -0.076          -0.097          -0.017
  499342          -0.080          -0.085          -0.007
  499343          -0.098          -0.081           0.020
  499344          -0.101          -0.075           0.010
  499345          -0.107          -0.074          -0.003
  499346           0.133          -0.010           0.004
  499347           0.231           0.216           0.014
  499348           0.019           0.223           0.006
  499349           0.101           0.045          -0.007
  499350           0.152           0.026           0.009
  499351           0.160           0.102          -0.001
  499352           0.203           0.180          -0.028
  499353           0.185           0.181          -0.015
  499354           0.107           0.178          -0.004
  499355           0.077           0.140           0.014
  499356           0.049           0.108           0.011
  499357           0.043           0.067           0.004
  499358           0.023           0.058           0.003
  499359           0.006           0.043          -0.009
  499360          -0.009           0.053          -0.013
  499361          -0.023           0.051          -0.018
  499362          -0.043           0.049           0.003
  499363          -0.043           0.039          -0.008
  499364          -0.032           0.040           0.017
  499365          -0.047           0.036           0.015
  499366          -0.043           0.029           0.010
  499367          -0.072           0.025           0.002
  499368          -0.073           0.022          -0.010
  499369          -0.079           0.016          -0.005
  499370          -0.072           0.012          -0.014
  499371          -0.093           0.036           0.009
  499372          -0.090           0.019          -0.001
  499373          -0.101           0.025           0.010
  499374          -0.111           0.032           0.013
  499375          -0.107           0.028           0.015
  499376          -0.119           0.026           0.007
  499377          -0.109           0.024           0.007
  499378          -0.121           0.027           0.007
  499379          -0.120           0.010           0.000
  499380          -0.137           0.002           0.001
  499381          -0.137          -0.154          -0.002
  499382          -0.052          -0.115           0.009
  499383           0.156          -0.012          -0.007
  499384           0.196           0.004          -0.002
  499385           0.143           0.008           0.009
  499386           0.108           0.009           0.003
  499387           0.087          -0.001          -0.002
  499388           0.081          -0.009          -0.001
  499389           0.050          -0.001           0.001
  499390           0.038          -0.005          -0.002
  499391           0.018          -0.002          -0.004
  499392           0.022          -0.005           0.001
  499393           0.008          -0.002           0.007
  499394          -0.009          -0.005           0.008
  499395          -0.021           0.005           0.007
  499396          -0.028           0.003           0.008
  499397          -0.041           0.007           0.003
  499398          -0.053           0.005           0.008
  499399          -0.070          -0.026          -0.005
  499400          -0.041          -0.035           0.006
  499401          -0.010          -0.017          -0.005
  499402           0.039          -0.010          -0.003
  499403           0.059          -0.020           0.004
  499404           0.081          -0.039           0.017
  499405           0.093          -0.043           0.007
  499406           0.098          -0.044           0.006
  499407           0.094          -0.037           0.003
  499408           0.078          -0.039           0.002
  499409           0.049          -0.028          -0.002
  499410           0.039          -0.032           0.003
  499411           0.020          -0.026           0.013
  499412           0.000          -0.018          -0.002
  499413          -0.010          -0.019           0.003
  499414          -0.026          -0.019           0.001
  499415          -0.022          -0.011           0.003
  499416          -0.036          -0.011           0.006
  499417          -0.037          -0.012           0.002
  499418          -0.049          -0.008           0.002
  499419          -0.060          -0.014          -0.011
  499420          -0.069          -0.008          -0.010
  499421          -0.076           0.003          -0.015
  499422          -0.057           0.014           0.018
  499423          -0.042           0.008          -0.001
  499424          -0.029          -0.004          -0.015
  499425          -0.034           0.001          -0.004
  499426          -0.010          -0.011           0.005
  499427           0.006          -0.009           0.007
  499428           0.011          -0.005          -0.002
  499429           0.020          -0.009           0.015
  499430           0.010          -0.010          -0.009
  499431           0.011          -0.008           0.000
  499432          -0.008           0.002          -0.006
  499433          -0.012           0.007          -0.001
  499434          -0.033           0.013           0.014
  499435          -0.031           0.012           0.006
  499436          -0.033           0.016           0.009
  499437          -0.041           0.022           0.011
  499438           0.081           0.010           0.019
  499439           0.494          -0.019          -0.003
  499440           0.767           0.004           0.008
  499441           0.928           0.060          -0.002
  499442           1.013           0.101           0.008
  499443           1.083           0.109           0.000
  499444           1.134           0.090          -0.002
  499445           1.164           0.070          -0.010
  499446           1.200           0.063          -0.006
  499447           1.204           0.048          -0.001
  499448           1.204           0.040          -0.001
  499449           1.198           0.045          -0.009
  499450           1.192           0.050           0.004
  499451           1.187           0.057           0.001
  499452           1.193           0.052           0.009
  499453           1.194           0.067          -0.001
  499454           1.189           0.064          -0.005
  499455           1.192           0.071           0.001
  499456           1.185           0.081          -0.003
  499457           1.188           0.075          -0.003
  499458           1.195           0.063           0.007
  499459           1.185           0.061           0.002
  499460           1.183           0.070          -0.005
  499461           1.200           0.116           0.007
  499462           1.183           0.160           0.011
  499463           1.167           0.160           0.008
  499464           1.189           0.131           0.008
  499465           1.182           0.108           0.002
  499466           1.177           0.084          -0.002
  499467           1.180           0.061           0.004
  499468           1.173           0.033          -0.006
  499469           1.174           0.017          -0.005
  499470           1.192           0.010          -0.002
  499471           1.189           0.010           0.002
  499472           1.164           0.015           0.003
  499473           1.177           0.014           0.003
  499474           1.186           0.002          -0.002
  499475           1.189           0.009           0.001
  499476           1.185           0.011           0.007
  499477           1.187           0.006          -0.009
  499478           1.205          -0.024           0.001
  499479           1.190          -0.027           0.005
  499480           1.199          -0.022           0.002
  499481           1.204          -0.013           0.006
  499482           1.203          -0.012           0.008
  499483           1.193           0.016          -0.006
  499484           1.187           0.047          -0.006
  499485           1.189           0.068           0.000
  499486           1.164           0.067           0.000
  499487           1.184           0.060          -0.007
  499488           1.200           0.049          -0.003
  499489           1.188           0.054           0.003
  499490           1.158           0.067           0.000
  499491           1.177           0.085           0.001
  499492           1.173           0.081           0.007
  499493           1.163           0.062           0.015
  499494           1.182           0.043          -0.004
  499495           1.182           0.047           0.002
  499496           1.172           0.052          -0.012
  499497           1.175           0.037          -0.003
  499498           1.182           0.037           0.011
  499499           1.179           0.039           0.007
  499500           1.168           0.045          -0.010
  499501           1.178           0.048           0.008
  499502           1.173           0.050           0.002
  499503           1.168           0.069          -0.002
  499504           1.184           0.099           0.004
  499505           1.176           0.098           0.002
  499506           1.168           0.090          -0.015
  499507           1.179           0.085          -0.008
  499508           1.179           0.071           0.002
  499509           1.158           0.055           0.005
  499510           1.150           0.036           0.000
  499511           1.157           0.040           0.009
  499512           1.158           0.050           0.000
  499513           1.152           0.065           0.002
  499514           1.156           0.070           0.005
  499515           1.166           0.057          -0.015
  499516           1.169           0.063          -0.009
  499517           1.159           0.077           0.008
  499518           1.164           0.088           0.016
  499519           1.144           0.102           0.002
  499520           1.155           0.104           0.003
  499521           1.173           0.088           0.009
  499522           1.178           0.072           0.010
  499523           1.183           0.068           0.007
  499524           1.183           0.099          -0.003
  499525           1.174           0.133          -0.006
  499526           1.153           0.140          -0.015
  499527           1.150           0.114           0.000
  499528           1.179           0.095          -0.004
  499529           1.174           0.088          -0.022
  499530           1.173           0.075           0.006
  499531           1.168           0.057           0.000
  499532           1.166           0.064          -0.001
  499533           1.163           0.078           0.007
  499534           1.174           0.067           0.011
  499535           1.173           0.067          -0.008
  499536           1.164           0.094          -0.006
  499537           1.156           0.098           0.015
  499538           1.156           0.082           0.007
  499539           1.172           0.094          -0.010
  499540           1.173           0.077           0.005
  499541           1.169           0.050           0.005
  499542           1.177           0.069          -0.007
  499543           1.164           0.058           0.024
  499544           1.156           0.028           0.005
  499545           1.165           0.034          -0.014
  499546           1.165           0.022           0.004
  499547           1.148           0.029          -0.007
  499548           1.163           0.078          -0.003
  499549           1.155           0.057           0.017
  499550           1.164           0.080          -0.013
  499551           1.157           0.078           0.009
  499552           1.149           0.043          -0.013
  499553           1.164           0.073          -0.011
  499554           1.150           0.059           0.019
  499555           1.155           0.062          -0.010
  499556           1.167           0.036           0.001
  499557           1.160           0.011          -0.019
  499558           1.184           0.030          -0.003
  499559           1.167           0.009          -0.004
  499560           1.177           0.061          -0.017
  499561           1.176           0.047           0.031
  499562           1.177           0.065          -0.026
  499563           1.167           0.088           0.021
  499564           1.159           0.098          -0.007
  499565           1.163           0.098           0.026
  499566           1.172           0.043          -0.009
  499567           1.187           0.068           0.012
  499568           1.187           0.027          -0.008
  499569           1.208           0.064           0.003
  499570           1.187           0.064          -0.001
  499571           1.193           0.116          -0.012
  499572           1.178           0.079          -0.002
  499573           1.183           0.117           0.002
  499574           1.177           0.085          -0.007
  499575           1.186           0.118           0.002
  499576           1.159           0.090          -0.006
  499577           1.167           0.141           0.013
  499578           1.148           0.087          -0.003
  499579           1.167           0.102           0.019
  499580           1.175           0.041          -0.003
  499581           1.165           0.074           0.008
  499582           1.173           0.030          -0.019
  499583           1.170           0.036           0.026
  499584           1.177           0.035          -0.018
  499585           1.166           0.013           0.020
  499586           1.180           0.062          -0.016
  499587           1.162           0.035           0.005
  499588           1.166           0.073          -0.014
  499589           1.178           0.013           0.002
  499590           1.166           0.033           0.002
  499591           1.168           0.019          -0.023
  499592           1.174           0.040           0.030
  499593           1.153           0.062          -0.008
  499594           1.139           0.042           0.016
  499595           1.169           0.102           0.030
  499596           1.156           0.040          -0.025
  499597           1.166           0.072           0.009
  499598           1.159           0.104          -0.017
  499599           1.139           0.064          -0.007
  499600           1.140           0.091           0.012
  499601           1.148           0.067          -0.024
  499602           1.129           0.043           0.006
  499603           1.145           0.095           0.009
  499604           1.135           0.077          -0.024
  499605           1.144           0.089           0.024
  499606           1.133           0.143           0.025
  499607           1.137           0.119          -0.008
  499608           1.127           0.081           0.005
  499609           1.139           0.088           0.009
  499610           1.130           0.072          -0.026
  499611           1.112           0.067          -0.002
  499612           1.096           0.102           0.030
  499613           1.098           0.106          -0.017
  499614           1.109           0.071          -0.023
  499615           1.081           0.071           0.028
  499616           1.087           0.102           0.030
  499617           1.089           0.091          -0.022
  499618           1.094           0.042          -0.014
  499619           1.095           0.041           0.039
  499620           1.107           0.077           0.009
  499621           1.098           0.061          -0.012
  499622           1.069           0.064          -0.007
  499623           1.100           0.096           0.031
  499624           1.093           0.105          -0.007
  499625           1.100           0.121          -0.024
  499626           1.087           0.098           0.008
  499627           1.086           0.116           0.014
  499628           1.110           0.123           0.010
  499629           1.106           0.110          -0.028
  499630           1.119           0.082          -0.021
  499631           1.100           0.085           0.007
  499632           1.125           0.117           0.007
  499633           1.127           0.121           0.003
