Epoch   v_north   v_east   v_up
  496554           0.002          -0.001           0.002
  496555           0.000           0.004          -0.000
  496556           0.000          -0.006          -0.007
  496557          -0.004           0.002           0.007
  496558           0.007          -0.004          -0.016
  496559          -0.006           0.008           0.019
  496560          -0.002           0.008           0.020
  496561           0.002          -0.006          -0.005
  496562           0.003          -0.006          -0.017
  496563           0.000           0.004           0.017
  496564          -0.003          -0.001          -0.001
  496565           0.005           0.002           0.004
  496566          -0.003          -0.003          -0.010
  496567           0.008           0.002          -0.008
  496568          -0.002          -0.003           0.001
  496569           0.003          -0.001          -0.011
  496570          -0.003          -0.004          -0.014
  496571           0.003          -0.004          -0.011
  496572          -0.005           0.010           0.031
  496573          -0.004           0.006           0.011
  496574          -0.003           0.001           0.021
  496575           0.001          -0.001          -0.009
  496576          -0.007           0.004           0.024
  496577           0.004          -0.008          -0.013
  496578          -0.003           0.002          -0.005
  496579           0.016          -0.001           0.025
  496580          -0.018          -0.005          -0.021
  496581          -0.004           0.005           0.002
  496582          -0.006          -0.012          -0.025
  496583           0.000          -0.001           0.001
  496584           0.002           0.000          -0.003
  496585           0.004           0.008           0.020
  496586           0.006           0.006           0.006
  496587           0.000          -0.006          -0.023
  496588           0.004          -0.001           0.005
  496589          -0.003           0.002           0.018
  496590           0.000           0.004          -0.001
  496591           0.007           0.001           0.015
  496592          -0.006          -0.004          -0.017
  496593           0.001           0.007           0.012
  496594          -0.008          -0.008          -0.029
  496595           0.004          -0.008          -0.024
  496596           0.000           0.004          -0.015
  496597           0.009           0.001          -0.025
  496598           0.077          -0.010          -0.053
  496599          -0.079           0.014           0.046
  496600           0.009           0.008           0.024
  496601          -0.003          -0.000           0.009
  496602           0.005           0.001          -0.019
  496603          -0.042          -0.045           0.123
  496604           0.003           0.003          -0.024
  496605           0.002           0.013           0.023
  496606          -0.007           0.004          -0.007
  496607          -0.000           0.010           0.007
  496608           0.009          -0.007          -0.003
  496609           0.009          -0.008          -0.013
  496610          -0.011           0.003          -0.016
  496611          -0.007           0.005           0.004
  496612           0.002           0.010           0.043
  496613           0.007          -0.014          -0.043
  496614           0.012          -0.008          -0.011
  496615           0.007          -0.003          -0.001
  496616           0.002           0.003           0.018
  496617          -0.004           0.002           0.012
  496618          -0.002           0.001          -0.003
  496619          -0.003           0.008           0.004
  496620           0.001          -0.006          -0.012
  496621           0.001          -0.001          -0.005
  496622           0.001           0.005           0.007
  496623           0.017          -0.008           0.020
  496624          -0.024           0.003          -0.024
  496625           0.001           0.002          -0.005
  496626           0.008          -0.004          -0.022
  496627          -0.001          -0.001           0.001
  496628           0.002           0.000          -0.001
  496629           0.000          -0.002          -0.002
  496630           0.003          -0.009          -0.020
  496631          -0.002           0.002           0.004
  496632           0.000           0.005           0.015
  496633          -0.004           0.004           0.015
  496634          -0.001           0.003           0.010
  496635          -0.003           0.003           0.009
  496636          -0.002           0.000          -0.004
  496637          -0.004          -0.003           0.010
  496638          -0.003           0.003           0.004
  496639           0.002          -0.003          -0.001
  496640           0.003          -0.001          -0.002
  496641          -0.009           0.000           0.005
  496642           0.004           0.005           0.004
  496643           0.000          -0.004          -0.005
  496644           0.001          -0.000          -0.013
  496645          -0.004           0.002           0.006
  496646           0.002           0.002          -0.002
  496647          -0.000           0.000          -0.002
  496648          -0.003           0.001           0.001
  496649           0.002           0.002          -0.007
  496650           0.000          -0.003          -0.008
  496651           0.000           0.002           0.009
  496652           0.000          -0.001          -0.001
  496653           0.002          -0.003          -0.001
  496654           0.004           0.000           0.008
  496655           0.001           0.004           0.008
  496656           0.003          -0.001           0.004
  496657          -0.002          -0.005          -0.013
  496658           0.001           0.000          -0.006
  496659          -0.002           0.001           0.006
  496660           0.001          -0.005          -0.009
  496661           0.002           0.001           0.000
  496662           0.002           0.005           0.006
  496663          -0.007          -0.002          -0.005
  496664           0.000          -0.005          -0.010
  496665           0.002          -0.000           0.003
  496666           0.002           0.001           0.006
  496667          -0.004          -0.001          -0.004
  496668           0.003          -0.002           0.001
  496669          -0.003          -0.004          -0.014
  496670          -0.001           0.006           0.011
  496671           0.008           0.001           0.001
  496672          -0.004          -0.000          -0.001
  496673          -0.005           0.001           0.000
  496674           0.007          -0.001           0.000
  496675          -0.002          -0.002          -0.007
  496676          -0.001          -0.001           0.002
  496677          -0.002           0.003           0.008
  496678           0.004           0.003          -0.002
  496679          -0.001          -0.002          -0.003
  496680           0.004           0.002           0.005
  496681           0.001          -0.003          -0.008
  496682          -0.001          -0.007          -0.015
  496683           0.002           0.003           0.016
  496684          -0.002           0.000           0.002
  496685          -0.002           0.004          -0.003
  496686          -0.001          -0.000           0.002
  496687          -0.001           0.001          -0.011
  496688           0.004          -0.004          -0.001
  496689          -0.004           0.004           0.008
  496690          -0.001          -0.001          -0.005
  496691           0.002           0.003           0.008
  496692          -0.001          -0.004          -0.006
  496693          -0.001          -0.000          -0.002
  496694          -0.001          -0.002          -0.003
  496695           0.002           0.003           0.002
  496696          -0.002          -0.002           0.002
  496697           0.021          -0.018          -0.057
  496698          -0.000           0.001          -0.003
  496699           0.002           0.002           0.006
  496700          -0.008           0.008           0.014
  496701           0.001          -0.004           0.002
  496702           0.004          -0.004          -0.004
  496703          -0.001          -0.002          -0.004
  496704           0.005          -0.004          -0.014
  496705          -0.001           0.005           0.017
  496706          -0.005          -0.000          -0.000
  496707          -0.003           0.007           0.020
  496708          -0.001          -0.005          -0.015
  496709          -0.004           0.006           0.014
  496710           0.000          -0.000           0.001
  496711           0.007          -0.005          -0.020
  496712          -0.005           0.002           0.010
  496713          -0.002           0.001          -0.003
  496714           0.001          -0.001           0.008
  496715          -0.001          -0.002          -0.020
  496716          -0.001          -0.003          -0.014
  496717           0.007           0.002           0.021
  496718          -0.005          -0.007          -0.008
  496719          -0.005          -0.000          -0.014
  496720           0.006           0.007           0.012
  496721           0.001          -0.001           0.003
  496722           0.005          -0.001          -0.000
  496723           0.005          -0.003          -0.012
  496724           0.002           0.001          -0.001
  496725          -0.004          -0.002           0.001
  496726          -0.004          -0.000          -0.003
  496727          -0.002           0.003           0.009
  496728           0.002           0.001           0.005
  496729           0.000           0.004           0.002
  496730           0.003          -0.006          -0.018
  496731          -0.001          -0.000           0.008
  496732          -0.004           0.004           0.015
  496733          -0.001           0.001          -0.003
  496734          -0.004           0.003           0.017
  496735           0.001          -0.004          -0.020
  496736           0.002          -0.003          -0.007
  496737          -0.005           0.007           0.035
  496738           0.000          -0.000          -0.012
  496739          -0.001           0.004           0.011
  496740          -0.000           0.001           0.001
  496741           0.002          -0.002          -0.020
  496742          -0.003           0.006           0.003
  496743           0.005          -0.001           0.002
  496744           0.002          -0.006          -0.005
  496745          -0.004          -0.003          -0.009
  496746           0.005          -0.001          -0.009
  496747          -0.000          -0.003          -0.009
  496748          -0.001           0.002           0.003
  496749          -0.002           0.004           0.017
  496750          -0.006           0.005           0.020
  496751           0.001          -0.003          -0.010
  496752           0.001           0.001           0.011
  496753          -0.001           0.002           0.006
  496754           0.001          -0.000          -0.005
  496755           0.006          -0.001           0.004
  496756          -0.007           0.003           0.004
  496757           0.003           0.000           0.001
  496758          -0.003          -0.000          -0.001
  496759          -0.016           0.013           0.030
  496760           0.010          -0.006          -0.015
  496761          -0.001           0.001          -0.001
  496762          -0.001          -0.002          -0.003
  496763          -0.003           0.001           0.005
  496764           0.001          -0.002          -0.002
  496765          -0.005          -0.000           0.002
  496766           0.004           0.001          -0.000
  496767           0.001           0.001          -0.007
  496768           0.002           0.004           0.011
  496769          -0.003           0.001           0.007
  496770          -0.001           0.002           0.001
  496771           0.002           0.002           0.014
  496772           0.000          -0.002          -0.009
  496773           0.002           0.000           0.008
  496774          -0.004           0.001          -0.007
  496775          -0.002           0.003           0.009
  496776          -0.000          -0.000          -0.007
  496777          -0.001          -0.002           0.001
  496778          -0.000           0.000           0.007
  496779          -0.000          -0.000          -0.004
  496780           0.000           0.002           0.006
  496781           0.001           0.005           0.010
  496782           0.001          -0.001          -0.005
  496783          -0.001          -0.001          -0.005
  496784           0.001          -0.002          -0.002
  496785          -0.005           0.005           0.007
  496786          -0.002          -0.001          -0.001
  496787           0.001          -0.002          -0.001
  496788           0.003           0.002          -0.004
  496789           0.001          -0.001           0.000
  496790           0.000           0.002           0.003
  496791           0.002           0.003           0.011
  496792           0.001          -0.001          -0.004
  496793          -0.002          -0.005          -0.011
  496794          -0.001          -0.000          -0.004
  496795           0.003           0.000           0.000
  496796          -0.000          -0.002           0.001
  496797          -0.000           0.002           0.002
  496798          -0.002          -0.001          -0.003
  496799          -0.000           0.005           0.008
  496800           0.007          -0.003          -0.002
  496801          -0.001          -0.003           0.003
  496802          -0.001           0.001          -0.008
  496803          -0.001           0.001           0.004
  496804           0.004           0.002           0.004
  496805          -0.002          -0.002          -0.004
  496806          -0.001          -0.002          -0.004
  496807          -0.001          -0.002          -0.009
  496808           0.007           0.000           0.011
  496809          -0.004           0.002           0.003
  496810          -0.004           0.004          -0.001
  496811           0.002           0.000          -0.006
  496812           0.004          -0.004          -0.000
  496813           0.001          -0.001           0.002
  496814           0.003           0.001           0.003
  496815          -0.001          -0.002          -0.011
  496816          -0.001           0.000           0.002
  496817          -0.001           0.002           0.007
  496818           0.005          -0.002          -0.004
  496819           0.000          -0.001           0.004
  496820          -0.002           0.004           0.009
  496821           0.002          -0.002          -0.004
  496822          -0.003          -0.001          -0.012
  496823          -0.005          -0.001          -0.003
  496824          -0.001          -0.000          -0.001
  496825           0.004           0.002          -0.001
  496826           0.001          -0.001           0.004
  496827           0.006          -0.003          -0.002
  496828          -0.001           0.001           0.006
  496829           0.001          -0.002          -0.012
  496830          -0.005           0.002           0.001
  496831           0.004          -0.000          -0.000
  496832          -0.003          -0.004           0.004
  496833           0.002           0.003           0.007
  496834          -0.001           0.002           0.003
  496835          -0.001          -0.001          -0.004
  496836           0.003          -0.002          -0.006
  496837          -0.002           0.000          -0.007
  496838           0.003          -0.001           0.001
  496839          -0.005           0.003           0.002
  496840           0.005           0.001           0.008
  496841          -0.002          -0.004          -0.011
  496842           0.001           0.002           0.000
  496843           0.001          -0.001           0.005
  496844           0.001           0.001           0.001
  496845           0.001           0.004           0.012
  496846          -0.002          -0.003          -0.014
  496847          -0.003          -0.002          -0.006
  496848          -0.003           0.004           0.006
  496849           0.000          -0.001          -0.002
  496850          -0.001          -0.001           0.002
  496851          -0.000          -0.001          -0.011
  496852           0.023          -0.020          -0.065
  496853          -0.003           0.003           0.015
  496854           0.000           0.001          -0.006
  496855          -0.003           0.003           0.007
  496856           0.002           0.000           0.002
  496857          -0.000          -0.001           0.003
  496858           0.001          -0.001          -0.003
  496859          -0.005          -0.001           0.002
  496860           0.003           0.005           0.007
  496861           0.003          -0.001          -0.001
  496862          -0.001           0.002           0.003
  496863          -0.003           0.001          -0.005
  496864          -0.003          -0.001           0.001
  496865           0.002           0.004           0.011
  496866           0.001          -0.005          -0.013
  496867           0.000           0.004           0.005
  496868          -0.003          -0.003          -0.008
  496869          -0.005          -0.001           0.003
  496870           0.003          -0.000           0.001
  496871          -0.001           0.001          -0.000
  496872          -0.004           0.002          -0.002
  496873           0.004          -0.002           0.003
  496874          -0.002          -0.001          -0.001
  496875          -0.001           0.001          -0.002
  496876           0.001           0.002          -0.001
  496877           0.001          -0.001           0.002
  496878          -0.002           0.002           0.009
  496879           0.002           0.002          -0.002
  496880          -0.002          -0.003          -0.006
  496881          -0.003           0.001           0.006
  496882          -0.004          -0.000          -0.002
  496883           0.002           0.001          -0.005
  496884           0.001           0.000           0.002
  496885          -0.001          -0.002          -0.001
  496886           0.000           0.003          -0.001
  496887          -0.002           0.003           0.006
  496888           0.005          -0.004          -0.002
  496889          -0.010          -0.001          -0.003
  496890          -0.017           0.002           0.015
  496891          -0.046           0.008          -0.015
  496892           0.004          -0.004          -0.005
  496893          -0.002           0.001           0.005
  496894           0.005           0.001          -0.002
  496895          -0.000          -0.000           0.012
  496896          -0.003          -0.001          -0.003
  496897          -0.002           0.000          -0.004
  496898          -0.001          -0.002          -0.008
  496899          -0.003          -0.001          -0.006
  496900           0.002           0.001           0.006
  496901          -0.002           0.002           0.007
  496902           0.003           0.002          -0.003
  496903          -0.003           0.003           0.013
  496904           0.001          -0.003          -0.003
  496905           0.002           0.001          -0.002
  496906           0.001          -0.000          -0.009
  496907           0.004          -0.001          -0.004
  496908          -0.001          -0.002          -0.001
  496909          -0.000           0.001           0.002
  496910          -0.002          -0.003          -0.009
  496911          -0.002          -0.002          -0.002
  496912           0.000           0.001           0.006
  496913          -0.002           0.002           0.006
  496914           0.003           0.004           0.000
  496915          -0.002          -0.005          -0.015
  496916           0.000           0.002           0.003
  496917           0.001           0.003           0.009
  496918          -0.008           0.003           0.005
  496919           0.000          -0.004          -0.001
  496920           0.005          -0.000          -0.008
  496921           0.002           0.004           0.001
  496922          -0.004           0.001           0.005
  496923           0.003           0.000           0.006
  496924          -0.001          -0.002          -0.012
  496925           0.001           0.005           0.011
  496926           0.000          -0.004          -0.005
  496927          -0.001          -0.002          -0.003
  496928           0.001           0.004           0.011
  496929           0.002          -0.004          -0.007
  496930           0.002          -0.001           0.006
  496931          -0.002          -0.000          -0.001
  496932          -0.001          -0.003          -0.006
  496933          -0.001           0.002           0.003
  496934          -0.000          -0.002           0.001
  496935           0.004           0.001          -0.001
  496936           0.004          -0.001           0.002
  496937          -0.000          -0.001          -0.006
  496938          -0.000          -0.003          -0.018
  496939          -0.005           0.003           0.008
  496940           0.001           0.003           0.006
  496941          -0.003          -0.003          -0.001
  496942           0.002          -0.003           0.002
  496943           0.002          -0.001          -0.015
  496944          -0.001           0.003           0.012
  496945           0.000          -0.004          -0.005
  496946          -0.003           0.003          -0.002
  496947           0.001           0.001           0.005
  496948          -0.001           0.001          -0.008
  496949           0.004          -0.005          -0.009
  496950          -0.002           0.002           0.017
  496951          -0.001          -0.001          -0.010
  496952           0.002          -0.004          -0.005
  496953          -0.000           0.002           0.001
  496954          -0.017           0.003           0.002
  496955          -0.028           0.019          -0.002
  496956          -0.132           0.191          -0.024
  496957          -0.060           0.232          -0.022
  496958          -0.146           0.405          -0.021
  496959          -0.117           0.566          -0.052
  496960          -0.098           0.795          -0.076
  496961          -0.179           0.854          -0.066
  496962          -0.175           0.892          -0.067
  496963          -0.155           0.993          -0.109
  496964          -0.094           0.811          -0.054
  496965           0.003           0.537          -0.061
  496966          -0.053           0.308           0.009
  496967          -0.039           0.283          -0.031
  496968          -0.063           0.150           0.006
  496969          -0.055           0.206          -0.032
  496970          -0.136           0.309          -0.002
  496971          -0.174           0.350          -0.036
  496972          -0.189           0.365          -0.022
  496973          -0.256           0.322          -0.010
  496974          -0.134           0.212          -0.017
  496975          -0.155           0.233          -0.003
  496976          -0.211           0.343          -0.015
  496977          -0.104           0.291          -0.048
  496978          -0.131           0.299           0.015
  496979          -0.076           0.370          -0.037
  496980          -0.068           0.404           0.009
  496981          -0.008           0.385           0.018
  496982          -0.044           0.350           0.013
  496983          -0.043           0.310           0.010
  496984          -0.035           0.197          -0.038
  496985          -0.007           0.003           0.006
  496986           0.002           0.013           0.008
  496987           0.029           0.177          -0.009
  496988          -0.083           0.282          -0.023
  496989          -0.061           0.359          -0.013
  496990           0.029           0.284          -0.038
  496991          -0.123           0.272          -0.017
  496992          -0.003           0.098          -0.032
  496993          -0.026           0.014          -0.002
  496994          -0.020           0.255          -0.050
  496995          -0.044           0.200          -0.037
  496996          -0.005           0.017           0.008
  496997          -0.018           0.144           0.012
  496998           0.001           0.036           0.006
  496999          -0.026           0.196           0.002
  497000          -0.020           0.113           0.002
  497001          -0.032           0.145          -0.005
  497002          -0.060           0.148           0.001
  497003           0.001          -0.003          -0.007
  497004          -0.083           0.178           0.017
  497005          -0.088           0.293          -0.040
  497006          -0.042           0.177          -0.021
  497007          -0.045           0.211          -0.032
  497008          -0.003           0.084          -0.003
  497009           0.020          -0.040          -0.003
  497010          -0.004          -0.000          -0.005
  497011          -0.016          -0.018           0.009
  497012          -0.083           0.013           0.022
  497013          -0.053           0.189          -0.041
  497014          -0.093           0.095          -0.006
  497015          -0.024           0.068          -0.030
  497016          -0.008           0.006          -0.017
  497017           0.004          -0.012          -0.016
  497018           0.007           0.001           0.006
  497019           0.001           0.000           0.004
  497020           0.004          -0.002           0.001
  497021           0.006          -0.001           0.011
  497022           0.002          -0.001          -0.011
  497023          -0.075           0.008           0.021
  497024          -0.170           0.139           0.003
  497025          -0.022           0.029           0.000
  497026          -0.054           0.047           0.000
  497027          -0.006           0.017           0.003
  497028          -0.009           0.014           0.009
  497029          -0.028           0.015          -0.005
  497030           0.026          -0.027           0.065
  497031           0.058          -0.033          -0.150
  497032          -0.015           0.014           0.012
  497033          -0.005           0.005           0.001
  497034           0.012           0.001           0.002
  497035           0.064          -0.026          -0.002
  497036          -0.063           0.006           0.007
  497037           0.013           0.000           0.009
  497038          -0.008           0.009           0.007
  497039          -0.001           0.009           0.013
  497040           0.002           0.017           0.025
  497041          -0.089           0.022           0.034
  497042          -0.131           0.069           0.001
  497043          -0.183           0.120          -0.042
  497044          -0.087           0.078           0.027
  497045          -0.149           0.132           0.022
  497046          -0.138           0.108          -0.000
  497047          -0.135           0.162           0.011
  497048          -0.146           0.071           0.017
  497049          -0.008           0.022           0.010
  497050          -0.005           0.003           0.013
  497051          -0.072           0.050          -0.022
  497052           0.005          -0.000           0.001
  497053          -0.013           0.013           0.026
  497054           0.025           0.010          -0.069
  497055          -0.011           0.013           0.040
  497056          -0.028           0.006          -0.031
  497057           0.028          -0.002           0.029
  497058          -0.027          -0.003           0.047
  497059          -0.066          -0.112           0.142
  497060           0.310          -0.249          -0.005
  497061           0.226          -0.229          -0.122
  497062           0.226          -0.233          -0.072
  497063           0.190          -0.242          -0.106
  497064           0.120          -0.064          -0.046
  497065           0.123          -0.013          -0.076
  497066           0.063          -0.080          -0.012
  497067           0.012          -0.073          -0.015
  497068          -0.033           0.016          -0.066
  497069          -0.043           0.052           0.044
  497070          -0.008           0.032          -0.008
  497071          -0.031          -0.009           0.019
  497072           0.003           0.030          -0.006
  497073          -0.032           0.028           0.007
  497074           0.015           0.002          -0.022
  497075           0.010           0.007          -0.012
  497076           0.010           0.006          -0.005
  497077           0.001           0.014          -0.018
  497078           0.046           0.011           0.003
  497079           0.129           0.022           0.007
  497080           0.081           0.147           0.036
  497081           0.040           0.244           0.005
  497082           0.041           0.281          -0.034
  497083           0.001           0.322           0.017
  497084          -0.050           0.366           0.017
  497085          -0.050           0.351          -0.006
  497086          -0.085           0.446          -0.010
  497087          -0.067           0.529           0.003
  497088          -0.032           0.453          -0.038
  497089          -0.017           0.404          -0.003
  497090           0.002           0.483           0.006
  497091           0.051           0.480          -0.003
  497092           0.054           0.419           0.018
  497093           0.048           0.370          -0.009
  497094           0.044           0.372           0.014
  497095           0.053           0.352          -0.018
  497096           0.057           0.381          -0.004
  497097           0.038           0.398           0.005
  497098           0.038           0.375          -0.006
  497099           0.026           0.345           0.019
  497100           0.010           0.312           0.006
  497101          -0.001           0.282           0.006
  497102           0.002           0.252          -0.016
  497103          -0.002           0.269          -0.005
  497104           0.116           0.432           0.019
  497105           0.313           0.657          -0.041
  497106           0.428           0.818           0.006
  497107           0.470           0.873           0.021
  497108           0.543           0.777          -0.007
  497109           0.717           0.759          -0.000
  497110           0.794           0.792          -0.002
  497111           0.759           0.876           0.024
  497112           0.603           0.768           0.014
  497113           0.435           0.612          -0.000
  497114           0.342           0.473          -0.012
  497115           0.295           0.383          -0.003
  497116           0.276           0.302          -0.024
  497117           0.250           0.259           0.004
  497118           0.241           0.210           0.005
  497119           0.227           0.184          -0.013
  497120           0.198           0.168           0.005
  497121           0.174           0.150          -0.023
  497122           0.141           0.153           0.004
  497123           0.120           0.159           0.018
  497124           0.101           0.150          -0.012
  497125           0.077           0.146           0.007
  497126           0.056           0.145           0.005
  497127           0.042           0.136          -0.009
  497128           0.029           0.140           0.015
  497129           0.012           0.128          -0.020
  497130          -0.005           0.134           0.016
  497131          -0.013           0.127          -0.005
  497132          -0.028           0.119          -0.005
  497133          -0.039           0.123           0.019
  497134          -0.047           0.075           0.005
  497135          -0.036           0.014          -0.022
  497136          -0.049          -0.003           0.010
  497137          -0.036           0.002          -0.016
  497138           0.037           0.099           0.002
  497139           0.083           0.136           0.006
  497140           0.070           0.139           0.014
  497141           0.077           0.138           0.023
  497142           0.090           0.129          -0.002
  497143           0.084           0.129           0.009
  497144           0.078           0.118           0.011
  497145           0.061           0.106          -0.002
  497146           0.060           0.101          -0.002
  497147           0.048           0.093          -0.005
  497148           0.033           0.088          -0.004
  497149           0.025           0.094           0.006
  497150           0.021           0.079          -0.014
  497151           0.019           0.079          -0.012
  497152           0.009           0.084           0.003
  497153           0.001           0.076          -0.001
  497154           0.001           0.079          -0.004
  497155           0.067           0.114          -0.026
  497156           0.134           0.176           0.000
  497157           0.138           0.185           0.005
  497158           0.107           0.169           0.002
  497159           0.086           0.157          -0.008
  497160           0.095           0.171           0.009
  497161           0.142           0.192          -0.017
  497162           0.110           0.190           0.005
  497163           0.092           0.177          -0.001
  497164           0.075           0.159          -0.017
  497165           0.051           0.155           0.000
  497166           0.039           0.148           0.002
  497167           0.038           0.137          -0.001
  497168           0.021           0.133           0.003
  497169           0.016           0.124           0.003
  497170           0.001           0.120           0.006
  497171          -0.005           0.109          -0.005
  497172          -0.012           0.107           0.002
  497173          -0.013           0.103          -0.001
  497174          -0.022           0.101          -0.001
  497175          -0.030           0.090           0.007
  497176          -0.035           0.085           0.003
  497177          -0.039           0.086           0.010
  497178          -0.040           0.082           0.008
  497179          -0.044           0.074          -0.003
  497180          -0.050           0.069          -0.000
  497181          -0.057           0.064          -0.006
  497182          -0.055           0.061          -0.002
  497183          -0.059           0.057          -0.007
  497184          -0.063           0.055          -0.001
  497185          -0.065           0.053           0.001
  497186          -0.066           0.052          -0.001
  497187          -0.070           0.053           0.005
  497188          -0.068           0.048          -0.008
  497189          -0.071           0.046           0.007
  497190          -0.077           0.043          -0.004
  497191          -0.076           0.040          -0.009
  497192          -0.079           0.036          -0.002
  497193          -0.079           0.035          -0.006
  497194          -0.083           0.032          -0.002
  497195          -0.080           0.034           0.004
  497196          -0.085           0.031          -0.003
  497197          -0.093           0.030           0.006
  497198          -0.089           0.028          -0.010
  497199          -0.093           0.031           0.004
  497200          -0.095           0.024           0.001
  497201          -0.095           0.026           0.003
  497202          -0.098           0.023          -0.004
  497203          -0.103           0.026           0.008
  497204          -0.099           0.019          -0.013
  497205          -0.104           0.022          -0.002
  497206          -0.106           0.018           0.011
  497207          -0.108           0.022          -0.001
  497208          -0.112           0.021           0.006
  497209          -0.107           0.020          -0.006
  497210          -0.112           0.017           0.003
  497211          -0.113           0.020           0.004
  497212          -0.121           0.023           0.006
  497213          -0.119           0.019           0.004
  497214          -0.120           0.015          -0.010
  497215          -0.119           0.022          -0.005
  497216          -0.124           0.016          -0.005
  497217          -0.124           0.020          -0.009
  497218          -0.131           0.023           0.007
  497219          -0.132           0.020           0.005
  497220          -0.128           0.015          -0.021
  497221          -0.134           0.027           0.016
  497222          -0.131           0.026           0.007
  497223          -0.126           0.022          -0.011
  497224          -0.136           0.022          -0.001
  497225          -0.132           0.026           0.009
  497226          -0.130           0.029          -0.002
  497227          -0.136           0.028           0.006
  497228          -0.135           0.029          -0.002
  497229          -0.131           0.029           0.004
  497230          -0.135           0.030           0.007
  497231          -0.140           0.025          -0.008
  497232          -0.130           0.033          -0.001
  497233          -0.132           0.032           0.000
  497234          -0.137           0.032          -0.006
  497235          -0.141           0.032           0.005
  497236          -0.134           0.033           0.011
  497237          -0.129           0.033           0.000
  497238          -0.140           0.034           0.005
  497239          -0.134           0.027          -0.008
  497240          -0.134           0.037           0.005
  497241          -0.135           0.029          -0.009
  497242          -0.139           0.031          -0.007
  497243          -0.136           0.032           0.001
  497244          -0.139           0.030          -0.006
  497245          -0.134           0.038           0.002
  497246          -0.138           0.034          -0.003
  497247          -0.138           0.037           0.018
  497248          -0.140           0.033          -0.003
  497249          -0.138           0.031          -0.004
  497250          -0.139           0.035           0.002
  497251          -0.145           0.035          -0.004
  497252          -0.145           0.031          -0.005
  497253          -0.142           0.030           0.002
  497254          -0.141           0.032           0.005
  497255          -0.144           0.028          -0.011
  497256          -0.144           0.029          -0.002
  497257          -0.148           0.028           0.001
  497258          -0.142           0.027          -0.017
  497259          -0.149           0.033           0.005
  497260          -0.149           0.035           0.022
  497261          -0.146           0.028          -0.007
  497262          -0.149           0.026          -0.004
  497263          -0.151           0.027          -0.002
  497264          -0.151           0.025           0.003
  497265          -0.150           0.028           0.010
  497266          -0.157           0.030           0.002
  497267          -0.147           0.025           0.000
  497268          -0.150           0.020          -0.008
  497269          -0.135           0.058          -0.004
  497270          -0.003           0.124           0.004
  497271           0.111           0.190          -0.003
  497272          -0.057           0.046           0.012
  497273          -0.087           0.021          -0.010
  497274          -0.083           0.003           0.011
  497275          -0.072           0.005           0.009
  497276          -0.081           0.013          -0.009
  497277          -0.075           0.007          -0.002
  497278          -0.073           0.011           0.019
  497279          -0.078           0.013           0.000
  497280          -0.069           0.015          -0.003
  497281          -0.064          -0.034           0.011
  497282           0.061          -0.202          -0.008
  497283           0.133          -0.150          -0.006
  497284           0.246          -0.134           0.006
  497285           0.439          -0.150          -0.014
  497286           0.563          -0.024           0.001
  497287           0.543           0.159           0.009
  497288           0.374           0.235          -0.008
  497289           0.240           0.242          -0.016
  497290           0.148           0.244          -0.001
  497291           0.074           0.229           0.008
  497292           0.095           0.266           0.005
  497293           0.165           0.385           0.009
  497294           0.264           0.483           0.001
  497295           0.291           0.494          -0.004
  497296           0.223           0.420          -0.004
  497297           0.185           0.357           0.002
  497298           0.152           0.310          -0.013
  497299           0.124           0.280           0.001
  497300           0.103           0.245           0.001
  497301           0.150           0.261          -0.001
  497302           0.250           0.313           0.004
  497303           0.306           0.345          -0.006
  497304           0.331           0.374          -0.000
  497305           0.331           0.383          -0.006
  497306           0.253           0.351          -0.011
  497307           0.202           0.325           0.018
  497308           0.154           0.298          -0.005
  497309           0.123           0.283           0.000
  497310           0.084           0.266           0.003
  497311           0.053           0.251           0.005
  497312           0.029           0.228          -0.006
  497313           0.009           0.206          -0.006
  497314          -0.021           0.187           0.004
  497315          -0.026           0.172           0.003
  497316          -0.031           0.153          -0.004
  497317          -0.047           0.137          -0.002
  497318          -0.056           0.128           0.009
  497319          -0.057           0.115           0.004
  497320          -0.058           0.106           0.003
  497321          -0.062           0.099          -0.003
  497322          -0.063           0.094           0.002
  497323          -0.063           0.079          -0.004
  497324          -0.068           0.078          -0.003
  497325          -0.071           0.071           0.000
  497326          -0.079           0.060          -0.003
  497327          -0.080           0.061           0.007
  497328          -0.083           0.053          -0.007
  497329          -0.085           0.050           0.002
