Epoch   v_north   v_east   v_up
  498971          -0.003           0.003           0.001
  498972          -0.020          -0.003          -0.016
  498973           0.006          -0.009          -0.018
  498974           0.016          -0.015          -0.013
  498975           0.013          -0.010           0.010
  498976           0.014           0.009           0.004
  498977           0.001          -0.004           0.005
  498978           0.000          -0.001           0.023
  498979          -0.003          -0.001           0.004
  498980          -0.006          -0.004          -0.026
  498981          -0.014           0.000          -0.004
  498982          -0.001          -0.014           0.014
  498983          -0.015           0.005           0.006
  498984           0.003           0.009          -0.016
  498985           0.008          -0.006           0.005
  498986          -0.002          -0.001           0.018
  498987           0.010           0.003          -0.005
  498988          -0.007           0.005           0.004
  498989           0.005           0.012          -0.012
  498990          -0.009          -0.008           0.008
  498991           0.002           0.006           0.007
  498992           0.005           0.017          -0.020
  498993          -0.041           0.013           0.005
  498994          -0.043          -0.006           0.028
  498995          -0.029          -0.016          -0.010
  498996          -0.002          -0.016           0.004
  498997           0.009          -0.004           0.011
  498998           0.018           0.008           0.026
  498999           0.023           0.011           0.007
  499000           0.016           0.009           0.002
  499001           0.010           0.003          -0.015
  499002           0.005           0.018          -0.020
  499003           0.002           0.017          -0.012
  499004           0.001          -0.002          -0.015
  499005          -0.010           0.000          -0.007
  499006           0.007          -0.004           0.003
  499007           0.008          -0.001           0.010
  499008           0.010          -0.003           0.000
  499009           0.009           0.000           0.006
  499010           0.012          -0.003          -0.006
  499011           0.007           0.002          -0.026
  499012          -0.003           0.006           0.010
  499013           0.015           0.001          -0.011
  499014           0.006          -0.005          -0.004
  499015           0.006          -0.068           0.010
  499016           0.054          -0.032          -0.035
  499017           0.112          -0.022           0.017
  499018           0.059           0.025          -0.002
  499019          -0.036           0.069          -0.010
  499020          -0.088           0.044           0.010
  499021          -0.102          -0.019           0.012
  499022          -0.015          -0.041          -0.004
  499023           0.052          -0.032           0.008
  499024           0.121          -0.027          -0.005
  499025           0.080           0.009           0.007
  499026          -0.019           0.054          -0.003
  499027          -0.045           0.026          -0.011
  499028          -0.052          -0.020           0.004
  499029          -0.013          -0.027           0.001
  499030           0.010          -0.033          -0.009
  499031           0.064          -0.024           0.000
  499032           0.044           0.008          -0.004
  499033          -0.008           0.035          -0.009
  499034          -0.033           0.025           0.000
  499035          -0.042          -0.006          -0.003
  499036          -0.021          -0.023          -0.017
  499037           0.005          -0.023           0.004
  499038           0.043          -0.027          -0.006
  499039           0.042          -0.006           0.009
  499040           0.012           0.013           0.011
  499041          -0.006           0.005           0.005
  499042          -0.014           0.015          -0.016
  499043          -0.009           0.008          -0.013
  499044          -0.002          -0.009          -0.005
  499045           0.009          -0.006           0.003
  499046           0.058           0.016          -0.019
  499047          -0.032           0.031           0.008
  499048          -0.059           0.040          -0.009
  499049          -0.051           0.005          -0.017
  499050          -0.028          -0.030           0.002
  499051          -0.005          -0.021           0.003
  499052           0.025          -0.007           0.004
  499053           0.046           0.001           0.005
  499054          -0.003           0.015           0.003
  499055          -0.032           0.026          -0.021
  499056          -0.047           0.016           0.013
  499057          -0.028          -0.014           0.018
  499058          -0.012           0.000           0.007
  499059          -0.013          -0.002          -0.005
  499060           0.016           0.000           0.006
  499061           0.023          -0.005           0.000
  499062           0.027          -0.006           0.003
  499063           0.012           0.000          -0.005
  499064           0.017          -0.011          -0.003
  499065           0.006          -0.001          -0.024
  499066          -0.006           0.007          -0.008
  499067          -0.012           0.006          -0.006
  499068          -0.004           0.005           0.000
  499069          -0.003           0.005          -0.021
  499070          -0.017           0.007           0.007
  499071          -0.013           0.004           0.013
  499072           0.005           0.000          -0.002
  499073          -0.002           0.005          -0.004
  499074          -0.005           0.018           0.007
  499075          -0.009           0.011          -0.003
  499076          -0.007           0.001           0.016
  499077          -0.013          -0.005          -0.002
  499078          -0.002          -0.008          -0.022
  499079           0.011          -0.018          -0.008
  499080           0.003          -0.013           0.015
  499081           0.004           0.007           0.007
  499082           0.013           0.010          -0.014
  499083          -0.001           0.010           0.003
  499084          -0.003           0.005          -0.007
  499085           0.002           0.004          -0.010
  499086          -0.005           0.002          -0.004
  499087           0.000           0.011          -0.006
  499088           0.009           0.009          -0.014
  499089           0.002           0.015          -0.002
  499090           0.009           0.009           0.000
  499091           0.017          -0.001          -0.013
  499092           0.000           0.005          -0.002
  499093           0.007           0.018          -0.001
  499094          -0.016           0.018          -0.003
  499095          -0.039           0.012           0.002
  499096          -0.045           0.005           0.022
  499097          -0.038          -0.017          -0.009
  499098          -0.032          -0.013           0.006
  499099          -0.015          -0.016           0.008
  499100           0.016          -0.006           0.005
  499101           0.039           0.005           0.007
  499102           0.033           0.003          -0.004
  499103           0.002           0.012          -0.012
  499104          -0.017           0.004          -0.015
  499105          -0.020           0.004           0.005
  499106          -0.016          -0.006          -0.008
  499107          -0.001          -0.012          -0.003
  499108           0.001           0.002           0.007
  499109           0.001           0.015           0.000
  499110           0.003           0.008           0.003
  499111           0.001          -0.013          -0.008
  499112           0.014          -0.033          -0.004
  499113           0.062          -0.029          -0.004
  499114           0.072           0.019           0.003
  499115           0.010           0.040           0.000
  499116          -0.064           0.041          -0.003
  499117          -0.090           0.000          -0.007
  499118          -0.081          -0.040          -0.004
  499119          -0.019          -0.042          -0.002
  499120           0.027          -0.022           0.010
  499121           0.064          -0.008          -0.007
  499122           0.040           0.017          -0.010
  499123          -0.008           0.017          -0.012
  499124          -0.020           0.011          -0.005
  499125          -0.016          -0.003           0.008
  499126          -0.004          -0.004           0.006
  499127          -0.010          -0.007           0.007
  499128           0.015          -0.009          -0.015
  499129           0.009           0.004           0.001
  499130           0.020           0.021          -0.009
  499131          -0.006           0.007           0.002
  499132          -0.024          -0.012           0.016
  499133          -0.026          -0.017           0.004
  499134          -0.005          -0.012          -0.012
  499135           0.022          -0.014           0.010
  499136           0.038          -0.003           0.005
  499137           0.050           0.009           0.002
  499138           0.009           0.013           0.004
  499139          -0.014           0.003          -0.008
  499140          -0.008          -0.015           0.014
  499141           0.001          -0.011          -0.004
  499142          -0.008           0.007          -0.006
  499143          -0.011           0.020          -0.011
  499144          -0.004           0.014          -0.011
  499145          -0.019           0.003           0.011
  499146          -0.020           0.010           0.012
  499147          -0.021           0.007           0.021
  499148          -0.026          -0.006          -0.010
  499149          -0.004           0.000          -0.013
  499150           0.016          -0.015          -0.011
  499151           0.008          -0.015          -0.001
  499152           0.013          -0.003          -0.025
  499153           0.006          -0.012           0.012
  499154           0.009          -0.008          -0.001
  499155           0.014          -0.002          -0.004
  499156           0.013           0.003           0.002
  499157           0.012          -0.009           0.006
  499158           0.012           0.000          -0.019
  499159           0.012          -0.003          -0.023
  499160          -0.014          -0.006           0.009
  499161           0.001          -0.005          -0.005
  499162           0.008           0.008           0.003
  499163           0.015          -0.007          -0.012
  499164           0.007          -0.007           0.000
  499165           0.000          -0.001          -0.008
  499166          -0.001          -0.011           0.003
  499167           0.000          -0.019           0.017
  499168          -0.002          -0.001          -0.011
  499169           0.004           0.014          -0.004
  499170           0.007           0.016           0.002
  499171          -0.009          -0.003           0.013
  499172          -0.022          -0.005          -0.003
  499173          -0.018          -0.016          -0.003
  499174          -0.002          -0.010           0.012
  499175          -0.004          -0.003          -0.002
  499176          -0.018           0.010           0.016
  499177          -0.027           0.015           0.004
  499178          -0.036           0.010          -0.003
  499179          -0.044          -0.022          -0.012
  499180          -0.055          -0.031          -0.002
  499181          -0.014          -0.032          -0.002
  499182           0.029          -0.019           0.004
  499183           0.040          -0.001          -0.007
  499184           0.045           0.012           0.015
  499185           0.046           0.015           0.006
  499186           0.035           0.019          -0.007
  499187          -0.010           0.015           0.010
  499188          -0.013           0.000           0.007
  499189          -0.022           0.018          -0.001
  499190          -0.013          -0.002           0.001
  499191           0.014          -0.014          -0.015
  499192           0.003           0.009          -0.012
  499193          -0.004           0.010           0.006
  499194           0.001           0.011          -0.001
  499195           0.011           0.001          -0.012
  499196           0.013          -0.008          -0.002
  499197           0.014           0.004          -0.009
  499198           0.000          -0.001          -0.010
  499199          -0.005          -0.008          -0.002
  499200           0.003          -0.003          -0.012
  499201           0.001           0.009          -0.001
  499202          -0.001           0.001           0.010
  499203           0.000          -0.002           0.006
  499204           0.010           0.015          -0.009
  499205           0.000           0.020          -0.019
  499206           0.003           0.013          -0.001
  499207           0.004           0.002           0.004
  499208           0.014           0.011          -0.013
  499209           0.005           0.002          -0.018
  499210          -0.010           0.001          -0.006
  499211          -0.006           0.006          -0.004
  499212          -0.010           0.000          -0.003
  499213          -0.001          -0.008          -0.010
  499214           0.006          -0.158           0.019
  499215          -0.004          -0.142          -0.012
  499216           0.173          -0.185          -0.013
  499217           0.133          -0.272           0.028
  499218           0.110           0.065          -0.011
  499219           0.018           0.216          -0.001
  499220          -0.188           0.235           0.012
  499221          -0.206           0.099          -0.012
  499222          -0.019          -0.014           0.005
  499223           0.047          -0.074           0.007
  499224           0.030          -0.089           0.001
  499225           0.036          -0.068          -0.002
  499226           0.020          -0.084          -0.034
  499227           0.007           0.004           0.017
  499228          -0.034           0.014           0.034
  499229          -0.296          -0.053           0.000
  499230          -0.317          -0.109           0.002
  499231           0.065          -0.152           0.007
  499232           0.113          -0.029           0.018
  499233           0.008           0.034           0.000
  499234          -0.024          -0.002          -0.004
  499235          -0.022          -0.032          -0.002
  499236          -0.002          -0.004          -0.006
  499237          -0.006           0.009           0.006
  499238          -0.004          -0.002          -0.013
  499239          -0.001           0.015           0.005
  499240           0.004          -0.015          -0.013
  499241           0.005          -0.010           0.001
  499242           0.007          -0.018          -0.002
  499243           0.012          -0.015          -0.005
  499244           0.018          -0.012           0.014
  499245           0.023          -0.010          -0.012
  499246           0.024           0.004           0.013
  499247           0.018          -0.005          -0.015
  499248           0.015           0.016          -0.006
  499249          -0.007           0.041           0.002
  499250          -0.024           0.186           0.026
  499251          -0.137           0.095          -0.033
  499252          -0.179           0.081          -0.003
  499253          -0.021          -0.029           0.021
  499254           0.040          -0.064          -0.028
  499255           0.054          -0.032           0.004
  499256           0.044          -0.028           0.016
  499257           0.033           0.005           0.008
  499258          -0.008          -0.011          -0.004
  499259           0.007           0.017           0.015
  499260           0.000          -0.005           0.003
  499261           0.005           0.005          -0.014
  499262          -0.006          -0.003           0.021
  499263           0.001           0.007           0.002
  499264          -0.013          -0.017           0.007
  499265          -0.003          -0.011          -0.016
  499266           0.019          -0.012           0.040
  499267           0.012          -0.012          -0.028
  499268          -0.007          -0.009           0.012
  499269          -0.001           0.013           0.015
  499270           0.004           0.001           0.010
  499271           0.004          -0.016          -0.049
  499272           0.004           0.000           0.020
  499273           0.014           0.010          -0.003
  499274           0.002          -0.004           0.022
  499275           0.010          -0.007          -0.023
  499276           0.009           0.008           0.033
  499277           0.008           0.002           0.005
  499278           0.011          -0.019           0.009
  499279          -0.136          -0.050          -0.012
  499280           0.083          -0.242          -0.004
  499281           0.292          -0.001          -0.001
  499282           0.024           0.125           0.004
  499283          -0.050           0.028           0.020
  499284          -0.099          -0.048          -0.033
  499285          -0.088          -0.046           0.024
  499286           0.037          -0.034          -0.009
  499287           0.038           0.008          -0.001
  499288           0.035           0.026           0.024
  499289           0.026           0.004          -0.017
  499290           0.008           0.018           0.008
  499291           0.008           0.011          -0.017
  499292          -0.012           0.008          -0.006
  499293           0.005           0.013           0.007
  499294           0.008          -0.002          -0.003
  499295           0.004           0.005           0.024
  499296           0.012          -0.004          -0.001
  499297           0.002          -0.002          -0.001
  499298           0.008           0.004           0.022
  499299           0.013          -0.014          -0.028
  499300           0.008          -0.004          -0.002
  499301           0.002           0.017           0.024
  499302           0.006          -0.015          -0.038
  499303           0.000           0.012           0.007
  499304           0.000           0.004           0.005
  499305           0.003          -0.018          -0.023
  499306          -0.020           0.019           0.021
  499307           0.009          -0.001           0.001
  499308           0.000          -0.009          -0.020
  499309          -0.015           0.018           0.033
  499310           0.013          -0.006           0.001
  499311          -0.004          -0.009          -0.021
  499312          -0.018           0.035           0.034
  499313          -0.004           0.000           0.003
  499314          -0.003          -0.005          -0.042
  499315          -0.012           0.038           0.036
  499316           0.003          -0.003           0.023
  499317           0.028          -0.031          -0.056
  499318          -0.002           0.036           0.022
  499319           0.019           0.011          -0.001
  499320           0.021          -0.043          -0.056
  499321          -0.001           0.039           0.032
  499322           0.000           0.042           0.001
  499323           0.024          -0.020          -0.052
  499324          -0.070           0.219           0.040
  499325          -0.214           0.153           0.026
  499326          -0.220           0.050          -0.028
  499327          -0.027          -0.087          -0.033
  499328           0.096          -0.058           0.062
  499329           0.084          -0.068           0.017
  499330           0.039          -0.027          -0.040
  499331           0.032           0.039           0.041
  499332           0.002           0.013           0.009
  499333          -0.053          -0.040          -0.058
  499334          -0.029           0.017           0.015
  499335           0.041           0.034           0.047
  499336          -0.019          -0.056          -0.031
  499337          -0.009          -0.039          -0.040
  499338           0.050           0.055           0.058
  499339           0.020           0.019           0.009
  499340          -0.037          -0.075          -0.045
  499341           0.002           0.020           0.015
  499342           0.039           0.085           0.070
  499343          -0.012           0.000          -0.046
  499344          -0.044          -0.054          -0.050
  499345           0.002           0.012           0.020
  499346          -0.166          -0.027           0.033
  499347           0.149          -0.283          -0.034
  499348           0.350          -0.010          -0.014
  499349           0.024           0.133           0.001
  499350          -0.045          -0.021          -0.005
  499351          -0.079          -0.117          -0.019
  499352          -0.085          -0.080           0.052
  499353           0.000           0.001           0.037
  499354           0.075          -0.026          -0.001
  499355           0.051          -0.003          -0.022
  499356           0.033           0.019          -0.016
  499357           0.029           0.021          -0.004
  499358           0.031          -0.009          -0.034
  499359           0.012          -0.004           0.003
  499360          -0.006          -0.015           0.019
  499361          -0.016          -0.004           0.029
  499362          -0.007           0.002          -0.001
  499363           0.000           0.010           0.018
  499364          -0.007           0.007          -0.029
  499365           0.004           0.012          -0.012
  499366          -0.004           0.012          -0.005
  499367           0.017          -0.002          -0.017
  499368           0.000           0.000           0.020
  499369          -0.011           0.004           0.000
  499370          -0.020           0.005           0.017
  499371          -0.001          -0.018          -0.014
  499372          -0.003           0.008           0.013
  499373           0.004           0.004          -0.009
  499374           0.010          -0.006          -0.015
  499375           0.011          -0.005          -0.018
  499376           0.007          -0.006          -0.008
  499377          -0.001           0.003          -0.001
  499378          -0.002          -0.008          -0.011
  499379           0.000           0.006           0.002
  499380           0.008           0.009          -0.015
  499381          -0.086           0.130           0.029
  499382          -0.174          -0.013          -0.030
  499383          -0.184          -0.039           0.001
  499384          -0.021          -0.017           0.019
  499385           0.050          -0.015          -0.010
  499386           0.048          -0.006          -0.005
  499387           0.026           0.011           0.000
  499388           0.003           0.010           0.008
  499389           0.000          -0.006          -0.004
  499390          -0.003          -0.001          -0.001
  499391          -0.002           0.006           0.008
  499392          -0.005          -0.001          -0.003
  499393          -0.005          -0.001          -0.017
  499394           0.001           0.011           0.008
  499395           0.001          -0.006          -0.005
  499396           0.010          -0.008          -0.019
  499397           0.004          -0.007           0.001
  499398           0.018          -0.003          -0.006
  499399          -0.006           0.028           0.012
  499400          -0.045           0.019          -0.003
  499401          -0.033          -0.007          -0.006
  499402          -0.025          -0.006           0.014
  499403           0.002          -0.006          -0.013
  499404          -0.001           0.007          -0.020
  499405          -0.004           0.010          -0.005
  499406          -0.002           0.011          -0.001
  499407          -0.005          -0.003          -0.005
  499408           0.005           0.004           0.001
  499409           0.017           0.003           0.001
  499410           0.009           0.001          -0.001
  499411           0.010          -0.007          -0.030
  499412           0.011           0.001           0.005
  499413           0.012           0.004           0.010
  499414           0.011          -0.005          -0.004
  499415          -0.001          -0.005          -0.001
  499416           0.003          -0.003          -0.006
  499417           0.001          -0.004           0.000
  499418           0.004          -0.009           0.000
  499419           0.010          -0.005           0.006
  499420           0.010          -0.003           0.004
  499421           0.014          -0.006           0.014
  499422           0.010          -0.021          -0.012
  499423           0.017          -0.015          -0.001
  499424           0.012           0.003           0.011
  499425           0.015           0.001           0.006
  499426          -0.002           0.004          -0.002
  499427          -0.013          -0.003          -0.014
  499428          -0.007          -0.002           0.007
  499429          -0.013           0.006          -0.010
  499430           0.010           0.004           0.008
  499431          -0.006           0.006           0.004
  499432           0.004           0.002           0.000
  499433           0.000          -0.006           0.000
  499434           0.008          -0.008          -0.011
  499435           0.004          -0.005          -0.003
  499436          -0.003          -0.007          -0.020
  499437           0.000          -0.009          -0.010
  499438          -0.122           0.010          -0.015
  499439          -0.234          -0.005           0.000
  499440          -0.120          -0.059          -0.014
  499441          -0.048          -0.060          -0.007
  499442          -0.020          -0.021          -0.013
  499443          -0.033           0.018           0.014
  499444          -0.029           0.021           0.008
  499445          -0.024           0.012          -0.002
  499446          -0.030           0.004           0.005
  499447           0.001           0.002          -0.001
  499448          -0.005           0.003          -0.001
  499449           0.002           0.001           0.010
  499450           0.001           0.000          -0.007
  499451          -0.001          -0.004           0.001
  499452          -0.010           0.007          -0.011
  499453          -0.011          -0.008           0.002
  499454          -0.009           0.007           0.011
  499455          -0.008          -0.011           0.001
  499456           0.006          -0.016           0.008
  499457           0.006          -0.009          -0.008
  499458          -0.007           0.015          -0.002
  499459           0.003           0.007          -0.005
  499460          -0.002          -0.012          -0.002
  499461           0.003          -0.041           0.002
  499462           0.018          -0.029          -0.004
  499463           0.013           0.006          -0.012
  499464          -0.015           0.028          -0.011
  499465          -0.002           0.020           0.004
  499466           0.000           0.014          -0.010
  499467           0.002           0.023           0.005
  499468           0.004           0.027           0.008
  499469          -0.002           0.009           0.006
  499470          -0.008          -0.001           0.004
  499471           0.001           0.003           0.004
  499472           0.027          -0.006          -0.011
  499473           0.000           0.013           0.000
  499474          -0.007           0.016           0.008
  499475           0.002          -0.004          -0.014
  499476          -0.003           0.008           0.000
  499477          -0.007           0.014           0.009
  499478          -0.020           0.018          -0.001
  499479           0.001          -0.004          -0.002
  499480          -0.011          -0.006          -0.004
  499481          -0.009          -0.008          -0.009
  499482          -0.008           0.003          -0.006
  499483           0.003          -0.016           0.007
  499484           0.004          -0.017           0.003
  499485           0.015          -0.013           0.000
  499486           0.021          -0.006           0.000
  499487          -0.016           0.010           0.012
  499488          -0.018           0.006           0.001
  499489           0.003          -0.007          -0.001
  499490           0.015          -0.005          -0.002
  499491           0.000          -0.009          -0.004
  499492          -0.003           0.014           0.002
  499493          -0.001           0.013          -0.023
  499494          -0.024           0.012           0.007
  499495           0.000          -0.011          -0.008
  499496           0.004          -0.012           0.019
  499497          -0.012           0.014           0.010
  499498          -0.005          -0.009          -0.019
  499499           0.008          -0.003          -0.009
  499500           0.009          -0.007           0.007
  499501          -0.002          -0.008          -0.013
  499502           0.004          -0.002           0.002
  499503           0.002          -0.013           0.006
  499504           0.000          -0.025          -0.011
  499505           0.008           0.000          -0.001
  499506          -0.007           0.015           0.019
  499507          -0.019           0.014           0.013
  499508          -0.004           0.010          -0.005
  499509           0.019           0.002          -0.008
  499510           0.006           0.003           0.001
  499511           0.009          -0.004          -0.007
  499512           0.012          -0.014          -0.003
  499513           0.004          -0.005           0.000
  499514          -0.002           0.002          -0.002
  499515           0.001          -0.008           0.015
  499516           0.007          -0.014           0.002
  499517           0.004          -0.001          -0.008
  499518           0.005          -0.015          -0.014
  499519           0.022          -0.011          -0.003
  499520          -0.004           0.010          -0.007
  499521          -0.012           0.010          -0.011
  499522          -0.007           0.012          -0.004
  499523          -0.007          -0.001          -0.011
  499524          -0.011          -0.014           0.002
  499525           0.003          -0.016           0.011
  499526           0.011           0.008           0.016
  499527           0.007           0.020           0.001
  499528          -0.020           0.012           0.015
  499529          -0.007           0.003           0.010
  499530          -0.005           0.009          -0.011
  499531          -0.009           0.019           0.008
  499532           0.005          -0.008           0.001
  499533           0.002           0.001          -0.014
  499534          -0.008           0.013          -0.017
  499535          -0.007           0.006           0.022
  499536           0.005          -0.011           0.001
  499537           0.004           0.000          -0.018
  499538           0.004           0.009           0.010
  499539          -0.005          -0.015          -0.002
  499540          -0.006           0.009          -0.010
  499541          -0.006           0.026           0.005
  499542          -0.009          -0.003          -0.002
  499543           0.001           0.024          -0.026
  499544           0.001           0.014          -0.002
  499545          -0.008          -0.007           0.006
  499546           0.009           0.013          -0.007
  499547           0.015          -0.010           0.020
  499548           0.009          -0.031          -0.004
  499549           0.013           0.010          -0.012
  499550          -0.005          -0.011           0.021
  499551          -0.004           0.001          -0.026
  499552          -0.016           0.014           0.037
  499553          -0.013          -0.026          -0.010
  499554           0.006           0.003          -0.005
  499555           0.000           0.003           0.008
  499556          -0.019           0.021          -0.015
  499557          -0.007           0.006           0.032
  499558          -0.013          -0.013          -0.013
  499559           0.006           0.003           0.014
  499560           0.007          -0.038           0.001
  499561           0.007           0.010          -0.024
  499562          -0.002          -0.008           0.030
  499563           0.012          -0.007          -0.032
  499564           0.011          -0.005           0.027
  499565           0.007           0.015          -0.049
  499566          -0.005           0.031           0.028
  499567          -0.010          -0.014          -0.031
  499568          -0.007           0.013           0.028
  499569          -0.014          -0.023          -0.032
  499570           0.009          -0.012           0.024
  499571          -0.005          -0.021          -0.001
  499572           0.006           0.005           0.022
  499573          -0.005          -0.011          -0.021
  499574           0.001           0.008           0.026
  499575          -0.003          -0.008          -0.021
  499576           0.026           0.003           0.021
  499577           0.015          -0.021          -0.031
  499578           0.010           0.023           0.028
  499579          -0.019           0.024          -0.046
  499580          -0.014           0.032           0.036
  499581          -0.006           0.003          -0.028
  499582          -0.007           0.014           0.040
  499583          -0.012           0.023          -0.050
  499584          -0.003          -0.013           0.042
  499585           0.010           0.007          -0.055
  499586           0.003          -0.015           0.034
  499587           0.019           0.004          -0.021
  499588          -0.006           0.018           0.017
  499589          -0.015           0.002           0.021
  499590          -0.006           0.017          -0.029
  499591          -0.011          -0.016           0.045
  499592          -0.007          -0.002          -0.052
  499593           0.008           0.001           0.030
  499594           0.024          -0.028          -0.033
  499595          -0.001          -0.002          -0.026
  499596           0.012          -0.007           0.043
  499597          -0.010          -0.001          -0.044
  499598           0.005          -0.006           0.051
  499599           0.010          -0.025          -0.005
  499600          -0.010           0.031          -0.025
  499601           0.007          -0.027           0.045
  499602           0.012           0.002          -0.028
  499603          -0.007           0.031          -0.002
  499604           0.014          -0.045           0.029
  499605          -0.012          -0.004          -0.031
  499606           0.003           0.021          -0.012
  499607           0.011          -0.059           0.007
  499608          -0.009           0.034          -0.018
  499609          -0.024           0.079          -0.006
  499610           0.013          -0.059           0.034
  499611           0.017          -0.022          -0.019
  499612           0.009           0.080          -0.021
  499613           0.015          -0.023           0.023
  499614           0.000          -0.061           0.000
  499615           0.003           0.073          -0.014
  499616           0.005           0.052          -0.026
  499617           0.016          -0.109           0.020
  499618          -0.020           0.022          -0.002
  499619          -0.026           0.118          -0.024
  499620           0.005          -0.040          -0.022
  499621           0.025          -0.120           0.001
  499622          -0.006           0.052           0.008
  499623          -0.013           0.088          -0.014
  499624           0.025          -0.048           0.007
  499625          -0.009          -0.086           0.004
  499626          -0.003           0.045           0.005
  499627          -0.008           0.064          -0.001
  499628           0.016          -0.028          -0.022
  499629          -0.006          -0.055           0.032
  499630          -0.015          -0.013           0.015
  499631          -0.008           0.029           0.012
  499632          -0.011          -0.015          -0.012
  499633           0.011          -0.059          -0.003
  499634           0.000          -0.035          -0.002
  499635          -0.011           0.005          -0.003
  499636          -0.005           0.035           0.008
  499637          -0.021          -0.001          -0.003
  499638           0.023          -0.033          -0.025
  499639           0.023          -0.031           0.000
  499640          -0.017          -0.023           0.026
  499641           0.009          -0.011          -0.007
  499642           0.009           0.001           0.015
  499643          -0.004           0.004          -0.007
  499644           0.003          -0.011          -0.005
  499645           0.016          -0.015           0.013
  499646           0.001           0.007          -0.015
  499647          -0.003           0.008          -0.004
  499648          -0.001           0.004           0.007
  499649          -0.009          -0.002           0.004
  499650          -0.018          -0.004           0.010
  499651           0.005           0.003           0.009
  499652           0.002           0.019          -0.008
  499653          -0.029           0.004           0.007
  499654           0.025           0.007          -0.008
  499655           0.002          -0.012           0.002
  499656          -0.006          -0.008           0.000
  499657           0.000           0.025           0.012
  499658          -0.017           0.007           0.006
  499659          -0.009           0.017          -0.013
  499660          -0.018           0.027           0.010
  499661          -0.016           0.017          -0.014
  499662           0.003          -0.002           0.009
  499663           0.004          -0.005           0.004
  499664           0.017          -0.006          -0.001
  499665           0.003           0.010           0.007
  499666          -0.013           0.011          -0.007
  499667           0.011           0.001           0.013
  499668          -0.004          -0.025          -0.002
  499669          -0.005          -0.003           0.013
  499670           0.009           0.005           0.003
  499671          -0.015          -0.019          -0.001
  499672           0.015          -0.011          -0.003
  499673          -0.001           0.016          -0.009
  499674          -0.019          -0.007           0.008
  499675           0.000          -0.006           0.000
  499676           0.004           0.019          -0.004
  499677          -0.021           0.011          -0.007
  499678          -0.007           0.005           0.016
  499679           0.028          -0.001          -0.021
  499680          -0.004          -0.007           0.001
  499681          -0.016          -0.003          -0.007
  499682           0.004          -0.003           0.011
  499683           0.010           0.001          -0.016
  499684           0.000          -0.014          -0.023
  499685           0.009          -0.015          -0.006
  499686           0.015          -0.014          -0.012
  499687          -0.005           0.001           0.013
  499688          -0.007           0.004           0.011
  499689           0.022          -0.011          -0.020
  499690           0.009           0.005          -0.006
  499691           0.006           0.003          -0.003
  499692           0.002           0.014           0.011
  499693          -0.003           0.004          -0.004
  499694          -0.008          -0.006           0.006
  499695           0.001          -0.001          -0.024
  499696          -0.013           0.000           0.021
  499697           0.002           0.001          -0.014
  499698          -0.008           0.001          -0.016
  499699          -0.004           0.010          -0.002
  499700          -0.015          -0.007           0.002
  499701           0.012          -0.014          -0.002
  499702           0.008          -0.005          -0.009
  499703          -0.018           0.013           0.016
  499704           0.006           0.011           0.002
  499705           0.015           0.008           0.004
  499706          -0.029           0.012           0.005
  499707           0.002          -0.017          -0.014
  499708          -0.001          -0.011          -0.013
  499709          -0.008           0.007          -0.009
  499710           0.000           0.007           0.010
  499711          -0.007           0.013           0.000
  499712          -0.019           0.010          -0.014
  499713           0.035          -0.002          -0.009
  499714           0.000           0.026           0.021
  499715          -0.018           0.011          -0.007
  499716          -0.005          -0.003           0.004
  499717          -0.002           0.013           0.005
  499718          -0.014          -0.007           0.009
  499719           0.015          -0.032          -0.010
  499720           0.035          -0.017           0.005
  499721          -0.006           0.001           0.012
  499722          -0.010          -0.005           0.006
  499723           0.030          -0.019           0.000
  499724           0.000          -0.014          -0.009
  499725          -0.002          -0.011           0.002
  499726           0.007           0.015           0.014
  499727          -0.005           0.001          -0.008
  499728           0.016           0.016           0.019
  499729           0.006           0.000          -0.007
  499730          -0.004           0.016          -0.014
  499731           0.010           0.021           0.002
  499732          -0.016           0.017           0.014
  499733           0.004           0.004           0.000
  499734           0.005           0.011          -0.012
  499735          -0.024           0.016          -0.016
  499736          -0.003           0.009          -0.002
  499737           0.002           0.005           0.000
  499738          -0.009           0.010           0.006
  499739          -0.008           0.005          -0.005
  499740           0.002          -0.005          -0.013
  499741           0.003           0.005           0.013
  499742          -0.002          -0.007          -0.013
  499743           0.008          -0.027          -0.003
  499744           0.024          -0.012          -0.033
  499745           0.008           0.011           0.007
  499746           0.003          -0.008          -0.006
